# WHOLESALE.TXT
# =============
# 
# Fields          Description
# --------------- ---------------------------------
# ProjectDay      Project day (1-365)
# ProjectHour     Project hour (1-8760)
# DayOfWeek       Day of week (1-7) [Sunday=1]
# HourOfDay       Hour of day (0-23)
# PostTime        Time price was posted
# MidcHourly      MID Columbia energy price [$/MWh]
# MidcFirmPeak    
# MidcFirmOffpeak
# MidcNonfirmPeak
# MidcNonfirmOffpeak
# OffpeakAverage
# OnpeakAverage
# Olympic
# 
# FORMAT=%f %f %f %f %[^\t] %f %f %f %f %f %f %f %f
ProjectDay	ProjectHour	DayOfWeek	HourOfDay	PostTime	MidcHourly	MidcFirmPeak	MidcFirmOffpeak	MidcNonfirmPeak	MidcNonFirmOffpeak	MidcPeakAverage	MidcOffpeakAverage	Olympic
155	3704	7	8	2006-09-02 08:00	42.65	NULL	NULL	NULL	NULL	NULL	NULL	66.02
155	3705	7	9	2006-09-02 09:00	46.96	NULL	NULL	NULL	NULL	NULL	NULL	65.05
155	3706	7	10	2006-09-02 10:00	55.00	NULL	NULL	NULL	NULL	NULL	NULL	66.84
155	3707	7	11	2006-09-02 11:00	55.81	NULL	NULL	NULL	NULL	NULL	NULL	68.19
155	3708	7	12	2006-09-02 12:00	56.55	NULL	NULL	NULL	NULL	NULL	NULL	67.92
155	3709	7	13	2006-09-02 13:00	58.00	NULL	NULL	NULL	NULL	NULL	NULL	63.01
155	3710	7	14	2006-09-02 14:00	52.31	NULL	NULL	NULL	NULL	NULL	NULL	62.31
155	3711	7	15	2006-09-02 15:00	54.01	NULL	NULL	NULL	NULL	NULL	NULL	62.49
155	3712	7	16	2006-09-02 16:00	55.33	NULL	NULL	NULL	NULL	NULL	NULL	60.92
155	3713	7	17	2006-09-02 17:00	52.65	NULL	NULL	NULL	NULL	NULL	NULL	60.92
155	3714	7	18	2006-09-02 18:00	56.15	NULL	NULL	NULL	NULL	NULL	NULL	62.41
155	3715	7	19	2006-09-02 19:00	56.15	NULL	NULL	NULL	NULL	NULL	NULL	57.51
155	3716	7	20	2006-09-02 20:00	66.44	NULL	NULL	NULL	NULL	NULL	NULL	59.75
155	3717	7	21	2006-09-02 21:00	56.94	NULL	NULL	NULL	NULL	NULL	NULL	55.69
155	3718	7	22	2006-09-02 22:00	50.38	NULL	NULL	NULL	NULL	NULL	NULL	51.91
155	3719	7	23	2006-09-02 23:00	45.43	NULL	NULL	NULL	NULL	NULL	NULL	46.97
156	3720	1	0	2006-09-03 00:00	43.64	65.74	45.81	44.70	45.36	47.28	43.57	NULL
156	3721	1	1	2006-09-03 01:00	41.38	NULL	NULL	NULL	NULL	NULL	NULL	NULL
156	3722	1	2	2006-09-03 02:00	42.93	NULL	NULL	NULL	NULL	NULL	NULL	NULL
156	3723	1	3	2006-09-03 03:00	42.93	NULL	NULL	NULL	NULL	NULL	NULL	NULL
156	3724	1	4	2006-09-03 04:00	43.13	NULL	NULL	NULL	NULL	NULL	NULL	NULL
156	3725	1	5	2006-09-03 05:00	40.36	NULL	NULL	NULL	NULL	NULL	NULL	NULL
156	3726	1	6	2006-09-03 06:00	30.83	NULL	NULL	NULL	NULL	NULL	NULL	NULL
156	3727	1	7	2006-09-03 07:00	30.86	NULL	NULL	NULL	NULL	NULL	NULL	NULL
156	3728	1	8	2006-09-03 08:00	34.37	NULL	NULL	NULL	NULL	NULL	NULL	NULL
156	3729	1	9	2006-09-03 09:00	37.03	NULL	NULL	NULL	NULL	NULL	NULL	NULL
156	3730	1	10	2006-09-03 10:00	43.19	NULL	NULL	NULL	NULL	NULL	NULL	NULL
156	3731	1	11	2006-09-03 11:00	54.73	NULL	NULL	NULL	NULL	NULL	NULL	NULL
156	3732	1	12	2006-09-03 12:00	55.00	NULL	NULL	NULL	NULL	NULL	NULL	NULL
156	3733	1	13	2006-09-03 13:00	52.78	NULL	NULL	NULL	NULL	NULL	NULL	NULL
156	3734	1	14	2006-09-03 14:00	53.45	NULL	NULL	NULL	NULL	NULL	NULL	NULL
156	3735	1	15	2006-09-03 15:00	53.57	NULL	NULL	NULL	NULL	NULL	NULL	NULL
156	3736	1	16	2006-09-03 16:00	53.36	NULL	NULL	NULL	NULL	NULL	NULL	NULL
156	3737	1	17	2006-09-03 17:00	53.19	NULL	NULL	NULL	NULL	NULL	NULL	NULL
156	3738	1	18	2006-09-03 18:00	53.08	NULL	NULL	NULL	NULL	NULL	NULL	NULL
156	3739	1	19	2006-09-03 19:00	51.83	NULL	NULL	NULL	NULL	NULL	NULL	NULL
156	3740	1	20	2006-09-03 20:00	50.10	NULL	NULL	NULL	NULL	NULL	NULL	NULL
156	3741	1	21	2006-09-03 21:00	49.17	NULL	NULL	NULL	NULL	NULL	NULL	NULL
156	3742	1	22	2006-09-03 22:00	48.21	NULL	NULL	NULL	NULL	NULL	NULL	NULL
156	3743	1	23	2006-09-03 23:00	45.99	NULL	NULL	NULL	NULL	NULL	NULL	NULL
157	3744	2	0	2006-09-04 00:00	39.41	65.74	45.81	58.00	58.00	57.13	42.19	NULL
157	3745	2	1	2006-09-04 01:00	39.31	NULL	NULL	NULL	NULL	NULL	NULL	NULL
157	3746	2	2	2006-09-04 02:00	39.12	NULL	NULL	NULL	NULL	NULL	NULL	NULL
157	3747	2	3	2006-09-04 03:00	39.12	NULL	NULL	NULL	NULL	NULL	NULL	NULL
157	3748	2	4	2006-09-04 04:00	39.12	NULL	NULL	NULL	NULL	NULL	NULL	NULL
157	3749	2	5	2006-09-04 05:00	36.80	NULL	NULL	NULL	NULL	NULL	NULL	NULL
157	3750	2	6	2006-09-04 06:00	40.38	NULL	NULL	NULL	NULL	NULL	NULL	NULL
157	3751	2	7	2006-09-04 07:00	40.00	NULL	NULL	NULL	NULL	NULL	NULL	NULL
157	3752	2	8	2006-09-04 08:00	47.69	NULL	NULL	NULL	NULL	NULL	NULL	NULL
157	3753	2	9	2006-09-04 09:00	51.17	NULL	NULL	NULL	NULL	NULL	NULL	NULL
157	3754	2	10	2006-09-04 10:00	60.85	NULL	NULL	NULL	NULL	NULL	NULL	NULL
157	3755	2	11	2006-09-04 11:00	61.53	NULL	NULL	NULL	NULL	NULL	NULL	NULL
157	3756	2	12	2006-09-04 12:00	62.06	NULL	NULL	NULL	NULL	NULL	NULL	NULL
157	3757	2	13	2006-09-04 13:00	61.75	NULL	NULL	NULL	NULL	NULL	NULL	NULL
157	3758	2	14	2006-09-04 14:00	60.13	NULL	NULL	NULL	NULL	NULL	NULL	NULL
157	3759	2	15	2006-09-04 15:00	59.38	NULL	NULL	NULL	NULL	NULL	NULL	NULL
157	3760	2	16	2006-09-04 16:00	59.17	NULL	NULL	NULL	NULL	NULL	NULL	NULL
157	3761	2	17	2006-09-04 17:00	60.50	NULL	NULL	NULL	NULL	NULL	NULL	NULL
157	3762	2	18	2006-09-04 18:00	60.50	NULL	NULL	NULL	NULL	NULL	NULL	NULL
157	3763	2	19	2006-09-04 19:00	61.58	NULL	NULL	NULL	NULL	NULL	NULL	NULL
157	3764	2	20	2006-09-04 20:00	62.00	NULL	NULL	NULL	NULL	NULL	NULL	NULL
157	3765	2	21	2006-09-04 21:00	65.38	NULL	NULL	NULL	NULL	NULL	NULL	NULL
157	3766	2	22	2006-09-04 22:00	58.92	NULL	NULL	NULL	NULL	NULL	NULL	NULL
157	3767	2	23	2006-09-04 23:00	45.73	NULL	NULL	NULL	NULL	NULL	NULL	NULL
158	3768	3	0	2006-09-05 00:00	41.27	59.84	45.62	55.00	42.18	59.20	45.12	39.22
158	3769	3	1	2006-09-05 01:00	41.02	NULL	NULL	NULL	NULL	NULL	NULL	NULL
158	3770	3	2	2006-09-05 02:00	39.84	NULL	NULL	NULL	NULL	NULL	NULL	NULL
158	3771	3	3	2006-09-05 03:00	38.57	NULL	NULL	NULL	NULL	NULL	NULL	NULL
158	3772	3	4	2006-09-05 04:00	42.10	NULL	NULL	NULL	NULL	NULL	NULL	NULL
158	3773	3	5	2006-09-05 05:00	54.44	NULL	NULL	NULL	NULL	NULL	NULL	NULL
158	3774	3	6	2006-09-05 06:00	51.15	NULL	NULL	NULL	NULL	NULL	NULL	NULL
158	3775	3	7	2006-09-05 07:00	53.20	NULL	NULL	NULL	NULL	NULL	NULL	NULL
158	3776	3	8	2006-09-05 08:00	57.29	NULL	NULL	NULL	NULL	NULL	NULL	NULL
158	3777	3	9	2006-09-05 09:00	58.39	NULL	NULL	NULL	NULL	NULL	NULL	NULL
158	3778	3	10	2006-09-05 10:00	59.74	NULL	NULL	NULL	NULL	NULL	NULL	NULL
158	3779	3	11	2006-09-05 11:00	60.34	NULL	NULL	NULL	NULL	NULL	NULL	NULL
158	3780	3	12	2006-09-05 12:00	56.30	NULL	NULL	NULL	NULL	NULL	NULL	NULL
158	3781	3	13	2006-09-05 13:00	57.36	NULL	NULL	NULL	NULL	NULL	NULL	NULL
158	3782	3	14	2006-09-05 14:00	60.78	NULL	NULL	NULL	NULL	NULL	NULL	NULL
158	3783	3	15	2006-09-05 15:00	62.89	NULL	NULL	NULL	NULL	NULL	NULL	NULL
158	3784	3	16	2006-09-05 16:00	60.78	NULL	NULL	NULL	NULL	NULL	NULL	NULL
158	3785	3	17	2006-09-05 17:00	64.33	NULL	NULL	NULL	NULL	NULL	NULL	NULL
158	3786	3	18	2006-09-05 18:00	65.27	NULL	NULL	NULL	NULL	NULL	NULL	54.60
158	3787	3	19	2006-09-05 19:00	62.90	NULL	NULL	NULL	NULL	NULL	NULL	55.68
158	3788	3	20	2006-09-05 20:00	59.12	NULL	NULL	NULL	NULL	NULL	NULL	56.10
158	3789	3	21	2006-09-05 21:00	57.43	NULL	NULL	NULL	NULL	NULL	NULL	59.48
158	3790	3	22	2006-09-05 22:00	54.96	NULL	NULL	NULL	NULL	NULL	NULL	53.02
158	3791	3	23	2006-09-05 23:00	48.74	NULL	NULL	NULL	NULL	NULL	NULL	45.54
159	3792	4	0	2006-09-06 00:00	48.96	60.53	48.11	59.75	46.63	58.05	49.10	43.76
159	3793	4	1	2006-09-06 01:00	51.78	NULL	NULL	NULL	NULL	NULL	NULL	39.12
159	3794	4	2	2006-09-06 02:00	43.00	NULL	NULL	NULL	NULL	NULL	NULL	38.93
159	3795	4	3	2006-09-06 03:00	43.00	NULL	NULL	NULL	NULL	NULL	NULL	38.93
159	3796	4	4	2006-09-06 04:00	53.67	NULL	NULL	NULL	NULL	NULL	NULL	38.93
159	3797	4	5	2006-09-06 05:00	50.79	NULL	NULL	NULL	NULL	NULL	NULL	36.61
159	3798	4	6	2006-09-06 06:00	54.92	NULL	NULL	NULL	NULL	NULL	NULL	40.19
159	3799	4	7	2006-09-06 07:00	55.00	NULL	NULL	NULL	NULL	NULL	NULL	34.10
159	3800	4	8	2006-09-06 08:00	58.00	NULL	NULL	NULL	NULL	NULL	NULL	41.79
159	3801	4	9	2006-09-06 09:00	58.72	NULL	NULL	NULL	NULL	NULL	NULL	45.27
159	3802	4	10	2006-09-06 10:00	58.69	NULL	NULL	NULL	NULL	NULL	NULL	54.95
159	3803	4	11	2006-09-06 11:00	59.60	NULL	NULL	NULL	NULL	NULL	NULL	55.63
159	3804	4	12	2006-09-06 12:00	60.11	NULL	NULL	NULL	NULL	NULL	NULL	56.16
159	3805	4	13	2006-09-06 13:00	59.10	NULL	NULL	NULL	NULL	NULL	NULL	55.85
159	3806	4	14	2006-09-06 14:00	58.38	NULL	NULL	NULL	NULL	NULL	NULL	54.23
159	3807	4	15	2006-09-06 15:00	58.33	NULL	NULL	NULL	NULL	NULL	NULL	53.48
159	3808	4	16	2006-09-06 16:00	59.74	NULL	NULL	NULL	NULL	NULL	NULL	53.27
159	3809	4	17	2006-09-06 17:00	58.75	NULL	NULL	NULL	NULL	NULL	NULL	54.60
159	3810	4	18	2006-09-06 18:00	59.00	NULL	NULL	NULL	NULL	NULL	NULL	65.96
159	3811	4	19	2006-09-06 19:00	59.38	NULL	NULL	NULL	NULL	NULL	NULL	63.59
159	3812	4	20	2006-09-06 20:00	57.00	NULL	NULL	NULL	NULL	NULL	NULL	59.81
159	3813	4	21	2006-09-06 21:00	54.00	NULL	NULL	NULL	NULL	NULL	NULL	58.12
159	3814	4	22	2006-09-06 22:00	53.52	NULL	NULL	NULL	NULL	NULL	NULL	55.65
159	3815	4	23	2006-09-06 23:00	48.05	NULL	NULL	NULL	NULL	NULL	NULL	51.23
160	3816	5	0	2006-09-07 00:00	45.86	59.38	50.30	58.25	53.00	56.64	45.91	51.15
160	3817	5	1	2006-09-07 01:00	44.42	NULL	NULL	NULL	NULL	NULL	NULL	43.51
160	3818	5	2	2006-09-07 02:00	40.12	NULL	NULL	NULL	NULL	NULL	NULL	42.33
160	3819	5	3	2006-09-07 03:00	43.14	NULL	NULL	NULL	NULL	NULL	NULL	41.06
160	3820	5	4	2006-09-07 04:00	43.84	NULL	NULL	NULL	NULL	NULL	NULL	44.59
160	3821	5	5	2006-09-07 05:00	51.95	NULL	NULL	NULL	NULL	NULL	NULL	56.93
160	3822	5	6	2006-09-07 06:00	53.22	NULL	NULL	NULL	NULL	NULL	NULL	53.64
160	3823	5	7	2006-09-07 07:00	54.87	NULL	NULL	NULL	NULL	NULL	NULL	53.89
160	3824	5	8	2006-09-07 08:00	58.22	NULL	NULL	NULL	NULL	NULL	NULL	57.98
160	3825	5	9	2006-09-07 09:00	58.60	NULL	NULL	NULL	NULL	NULL	NULL	59.08
160	3826	5	10	2006-09-07 10:00	59.52	NULL	NULL	NULL	NULL	NULL	NULL	60.43
160	3827	5	11	2006-09-07 11:00	59.66	NULL	NULL	NULL	NULL	NULL	NULL	61.03
160	3828	5	12	2006-09-07 12:00	56.78	NULL	NULL	NULL	NULL	NULL	NULL	56.99
160	3829	5	13	2006-09-07 13:00	55.86	NULL	NULL	NULL	NULL	NULL	NULL	58.05
160	3830	5	14	2006-09-07 14:00	59.44	NULL	NULL	NULL	NULL	NULL	NULL	61.47
160	3831	5	15	2006-09-07 15:00	59.50	NULL	NULL	NULL	NULL	NULL	NULL	63.58
160	3832	5	16	2006-09-07 16:00	59.06	NULL	NULL	NULL	NULL	NULL	NULL	61.47
160	3833	5	17	2006-09-07 17:00	57.78	NULL	NULL	NULL	NULL	NULL	NULL	65.02
160	3834	5	18	2006-09-07 18:00	54.19	NULL	NULL	NULL	NULL	NULL	NULL	57.85
160	3835	5	19	2006-09-07 19:00	54.17	NULL	NULL	NULL	NULL	NULL	NULL	58.23
160	3836	5	20	2006-09-07 20:00	53.59	NULL	NULL	NULL	NULL	NULL	NULL	55.85
160	3837	5	21	2006-09-07 21:00	51.70	NULL	NULL	NULL	NULL	NULL	NULL	52.85
160	3838	5	22	2006-09-07 22:00	50.05	NULL	NULL	NULL	NULL	NULL	NULL	52.37
160	3839	5	23	2006-09-07 23:00	47.92	NULL	NULL	NULL	NULL	NULL	NULL	50.24
161	3840	6	0	2006-09-08 00:00	NULL	53.91	46.85	NULL	NULL	NULL	NULL	42.41
161	3841	6	1	2006-09-08 01:00	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53.97
161	3842	6	2	2006-09-08 02:00	NULL	NULL	NULL	NULL	NULL	NULL	NULL	45.19
161	3843	6	3	2006-09-08 03:00	NULL	NULL	NULL	NULL	NULL	NULL	NULL	45.19
161	3844	6	4	2006-09-08 04:00	NULL	NULL	NULL	NULL	NULL	NULL	NULL	55.86
161	3845	6	5	2006-09-08 05:00	NULL	NULL	NULL	NULL	NULL	NULL	NULL	52.98
161	3846	6	6	2006-09-08 06:00	NULL	NULL	NULL	NULL	NULL	NULL	NULL	57.11
161	3847	6	7	2006-09-08 07:00	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53.85
161	3848	6	8	2006-09-08 08:00	NULL	NULL	NULL	NULL	NULL	NULL	NULL	56.85
161	3849	6	9	2006-09-08 09:00	NULL	NULL	NULL	NULL	NULL	NULL	NULL	57.57
161	3850	6	10	2006-09-08 10:00	NULL	NULL	NULL	NULL	NULL	NULL	NULL	57.54
161	3851	6	11	2006-09-08 11:00	NULL	NULL	NULL	NULL	NULL	NULL	NULL	58.45
161	3852	6	12	2006-09-08 12:00	NULL	NULL	NULL	NULL	NULL	NULL	NULL	58.96
161	3853	6	13	2006-09-08 13:00	NULL	NULL	NULL	NULL	NULL	NULL	NULL	57.95
161	3854	6	14	2006-09-08 14:00	NULL	NULL	NULL	NULL	NULL	NULL	NULL	57.23
161	3855	6	15	2006-09-08 15:00	NULL	NULL	NULL	NULL	NULL	NULL	NULL	57.18
161	3856	6	16	2006-09-08 16:00	NULL	NULL	NULL	NULL	NULL	NULL	NULL	58.59
161	3857	6	17	2006-09-08 17:00	NULL	NULL	NULL	NULL	NULL	NULL	NULL	57.60
161	3858	6	18	2006-09-08 18:00	NULL	NULL	NULL	NULL	NULL	NULL	NULL	48.72
161	3859	6	19	2006-09-08 19:00	NULL	NULL	NULL	NULL	NULL	NULL	NULL	48.70
161	3860	6	20	2006-09-08 20:00	NULL	NULL	NULL	NULL	NULL	NULL	NULL	48.12
161	3861	6	21	2006-09-08 21:00	NULL	NULL	NULL	NULL	NULL	NULL	NULL	46.23
161	3862	6	22	2006-09-08 22:00	NULL	NULL	NULL	NULL	NULL	NULL	NULL	44.58
161	3863	6	23	2006-09-08 23:00	NULL	NULL	NULL	NULL	NULL	NULL	NULL	44.47
162	3864	7	0	2006-09-09 00:00	NULL	NULL	NULL	NULL	NULL	NULL	NULL	42.41
162	3865	7	1	2006-09-09 01:00	NULL	NULL	NULL	NULL	NULL	NULL	NULL	40.97
162	3866	7	2	2006-09-09 02:00	NULL	NULL	NULL	NULL	NULL	NULL	NULL	36.67
162	3867	7	3	2006-09-09 03:00	NULL	NULL	NULL	NULL	NULL	NULL	NULL	39.69
162	3868	7	4	2006-09-09 04:00	NULL	NULL	NULL	NULL	NULL	NULL	NULL	40.39
162	3869	7	5	2006-09-09 05:00	NULL	NULL	NULL	NULL	NULL	NULL	NULL	48.50
162	3870	7	6	2006-09-09 06:00	NULL	NULL	NULL	NULL	NULL	NULL	NULL	49.77
162	3871	7	7	2006-09-09 07:00	NULL	NULL	NULL	NULL	NULL	NULL	NULL	49.40
162	3872	7	8	2006-09-09 08:00	NULL	NULL	NULL	NULL	NULL	NULL	NULL	52.75
162	3873	7	9	2006-09-09 09:00	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53.13
162	3874	7	10	2006-09-09 10:00	NULL	NULL	NULL	NULL	NULL	NULL	NULL	54.05
162	3875	7	11	2006-09-09 11:00	NULL	NULL	NULL	NULL	NULL	NULL	NULL	54.19
162	3876	7	12	2006-09-09 12:00	NULL	NULL	NULL	NULL	NULL	NULL	NULL	51.31
162	3877	7	13	2006-09-09 13:00	NULL	NULL	NULL	NULL	NULL	NULL	NULL	50.39
162	3878	7	14	2006-09-09 14:00	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53.97
162	3879	7	15	2006-09-09 15:00	NULL	NULL	NULL	NULL	NULL	NULL	NULL	54.03
162	3880	7	16	2006-09-09 16:00	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53.59
162	3881	7	17	2006-09-09 17:00	NULL	NULL	NULL	NULL	NULL	NULL	NULL	52.31
162	3882	7	18	2006-09-09 18:00	NULL	NULL	NULL	NULL	NULL	NULL	NULL	48.72
162	3883	7	19	2006-09-09 19:00	NULL	NULL	NULL	NULL	NULL	NULL	NULL	48.70
162	3884	7	20	2006-09-09 20:00	NULL	NULL	NULL	NULL	NULL	NULL	NULL	48.12
162	3885	7	21	2006-09-09 21:00	NULL	NULL	NULL	NULL	NULL	NULL	NULL	46.23
162	3886	7	22	2006-09-09 22:00	NULL	NULL	NULL	NULL	NULL	NULL	NULL	44.58
162	3887	7	23	2006-09-09 23:00	NULL	NULL	NULL	NULL	NULL	NULL	NULL	44.47
165	3936	3	0	2006-09-12 00:00	43.00	NULL	NULL	53.60	48.24	53.74	42.76	NULL
165	3937	3	1	2006-09-12 01:00	39.00	NULL	NULL	NULL	NULL	NULL	NULL	NULL
165	3938	3	2	2006-09-12 02:00	35.00	NULL	NULL	NULL	NULL	NULL	NULL	NULL
165	3939	3	3	2006-09-12 03:00	39.08	NULL	NULL	NULL	NULL	NULL	NULL	NULL
165	3940	3	4	2006-09-12 04:00	45.00	NULL	NULL	NULL	NULL	NULL	NULL	NULL
165	3941	3	5	2006-09-12 05:00	50.00	NULL	NULL	NULL	NULL	NULL	NULL	NULL
165	3942	3	6	2006-09-12 06:00	47.78	NULL	NULL	NULL	NULL	NULL	NULL	NULL
165	3943	3	7	2006-09-12 07:00	51.39	NULL	NULL	NULL	NULL	NULL	NULL	NULL
165	3944	3	8	2006-09-12 08:00	52.86	NULL	NULL	NULL	NULL	NULL	NULL	NULL
165	3945	3	9	2006-09-12 09:00	51.92	NULL	NULL	NULL	NULL	NULL	NULL	NULL
165	3946	3	10	2006-09-12 10:00	52.58	NULL	NULL	NULL	NULL	NULL	NULL	NULL
165	3947	3	11	2006-09-12 11:00	53.42	NULL	NULL	NULL	NULL	NULL	NULL	NULL
165	3948	3	12	2006-09-12 12:00	54.56	NULL	NULL	NULL	NULL	NULL	NULL	NULL
165	3949	3	13	2006-09-12 13:00	53.60	NULL	NULL	NULL	NULL	NULL	NULL	NULL
165	3950	3	14	2006-09-12 14:00	54.40	NULL	NULL	NULL	NULL	NULL	NULL	NULL
165	3951	3	15	2006-09-12 15:00	56.23	NULL	NULL	NULL	NULL	NULL	NULL	NULL
165	3952	3	16	2006-09-12 16:00	56.27	NULL	NULL	NULL	NULL	NULL	NULL	NULL
165	3953	3	17	2006-09-12 17:00	55.88	NULL	NULL	NULL	NULL	NULL	NULL	NULL
165	3954	3	18	2006-09-12 18:00	54.75	NULL	NULL	NULL	NULL	NULL	NULL	NULL
165	3955	3	19	2006-09-12 19:00	55.38	NULL	NULL	NULL	NULL	NULL	NULL	NULL
165	3956	3	20	2006-09-12 20:00	55.33	NULL	NULL	NULL	NULL	NULL	NULL	NULL
165	3957	3	21	2006-09-12 21:00	53.42	NULL	NULL	NULL	NULL	NULL	NULL	NULL
165	3958	3	22	2006-09-12 22:00	50.00	NULL	NULL	NULL	NULL	NULL	NULL	NULL
165	3959	3	23	2006-09-12 23:00	41.02	NULL	NULL	NULL	NULL	NULL	NULL	NULL
166	3960	4	0	2006-09-13 00:00	39.33	53.46	43.08	52.00	39.84	50.89	40.54	NULL
166	3961	4	1	2006-09-13 01:00	39.69	NULL	NULL	NULL	NULL	NULL	NULL	NULL
166	3962	4	2	2006-09-13 02:00	39.34	NULL	NULL	NULL	NULL	NULL	NULL	NULL
166	3963	4	3	2006-09-13 03:00	40.95	NULL	NULL	NULL	NULL	NULL	NULL	NULL
166	3964	4	4	2006-09-13 04:00	40.00	NULL	NULL	NULL	NULL	NULL	NULL	NULL
166	3965	4	5	2006-09-13 05:00	46.54	NULL	NULL	NULL	NULL	NULL	NULL	NULL
166	3966	4	6	2006-09-13 06:00	50.13	NULL	NULL	NULL	NULL	NULL	NULL	NULL
166	3967	4	7	2006-09-13 07:00	51.31	NULL	NULL	NULL	NULL	NULL	NULL	NULL
166	3968	4	8	2006-09-13 08:00	51.55	NULL	NULL	NULL	NULL	NULL	NULL	NULL
166	3969	4	9	2006-09-13 09:00	52.85	NULL	NULL	NULL	NULL	NULL	NULL	NULL
166	3970	4	10	2006-09-13 10:00	51.92	NULL	NULL	NULL	NULL	NULL	NULL	NULL
166	3971	4	11	2006-09-13 11:00	52.53	NULL	NULL	NULL	NULL	NULL	NULL	NULL
166	3972	4	12	2006-09-13 12:00	52.17	NULL	NULL	NULL	NULL	NULL	NULL	NULL
166	3973	4	13	2006-09-13 13:00	52.36	NULL	NULL	NULL	NULL	NULL	NULL	NULL
166	3974	4	14	2006-09-13 14:00	53.30	NULL	NULL	NULL	NULL	NULL	NULL	NULL
166	3975	4	15	2006-09-13 15:00	52.78	NULL	NULL	NULL	NULL	NULL	NULL	NULL
166	3976	4	16	2006-09-13 16:00	52.46	NULL	NULL	NULL	NULL	NULL	NULL	NULL
166	3977	4	17	2006-09-13 17:00	50.72	NULL	NULL	NULL	NULL	NULL	NULL	NULL
166	3978	4	18	2006-09-13 18:00	49.38	NULL	NULL	NULL	NULL	NULL	NULL	NULL
166	3979	4	19	2006-09-13 19:00	49.83	NULL	NULL	NULL	NULL	NULL	NULL	NULL
166	3980	4	20	2006-09-13 20:00	45.59	NULL	NULL	NULL	NULL	NULL	NULL	NULL
166	3981	4	21	2006-09-13 21:00	45.42	NULL	NULL	NULL	NULL	NULL	NULL	NULL
166	3982	4	22	2006-09-13 22:00	40.81	NULL	NULL	NULL	NULL	NULL	NULL	NULL
166	3983	4	23	2006-09-13 23:00	37.62	NULL	NULL	NULL	NULL	NULL	NULL	NULL
167	3984	5	0	2006-09-14 00:00	33.55	48.14	38.38	41.35	38.38	40.65	34.06	34.63
167	3985	5	1	2006-09-14 01:00	33.78	NULL	NULL	NULL	NULL	NULL	NULL	NULL
167	3986	5	2	2006-09-14 02:00	33.93	NULL	NULL	NULL	NULL	NULL	NULL	NULL
167	3987	5	3	2006-09-14 03:00	33.70	NULL	NULL	NULL	NULL	NULL	NULL	NULL
167	3988	5	4	2006-09-14 04:00	33.55	NULL	NULL	NULL	NULL	NULL	NULL	NULL
167	3989	5	5	2006-09-14 05:00	37.28	NULL	NULL	NULL	NULL	NULL	NULL	NULL
167	3990	5	6	2006-09-14 06:00	42.44	NULL	NULL	NULL	NULL	NULL	NULL	NULL
167	3991	5	7	2006-09-14 07:00	41.55	NULL	NULL	NULL	NULL	NULL	NULL	NULL
167	3992	5	8	2006-09-14 08:00	42.09	NULL	NULL	NULL	NULL	NULL	NULL	NULL
167	3993	5	9	2006-09-14 09:00	42.05	NULL	NULL	NULL	NULL	NULL	NULL	NULL
167	3994	5	10	2006-09-14 10:00	42.00	NULL	NULL	NULL	NULL	NULL	NULL	NULL
167	3995	5	11	2006-09-14 11:00	42.94	NULL	NULL	NULL	NULL	NULL	NULL	NULL
167	3996	5	12	2006-09-14 12:00	42.79	NULL	NULL	NULL	NULL	NULL	NULL	NULL
167	3997	5	13	2006-09-14 13:00	43.25	NULL	NULL	NULL	NULL	NULL	NULL	NULL
167	3998	5	14	2006-09-14 14:00	41.78	NULL	NULL	NULL	NULL	NULL	NULL	NULL
167	3999	5	15	2006-09-14 15:00	41.94	NULL	NULL	NULL	NULL	NULL	NULL	NULL
167	4000	5	16	2006-09-14 16:00	41.26	NULL	NULL	NULL	NULL	NULL	NULL	NULL
167	4001	5	17	2006-09-14 17:00	40.16	NULL	NULL	NULL	NULL	NULL	NULL	NULL
167	4002	5	18	2006-09-14 18:00	35.38	NULL	NULL	NULL	NULL	NULL	NULL	44.06
167	4003	5	19	2006-09-14 19:00	37.73	NULL	NULL	NULL	NULL	NULL	NULL	44.51
167	4004	5	20	2006-09-14 20:00	36.67	NULL	NULL	NULL	NULL	NULL	NULL	40.27
167	4005	5	21	2006-09-14 21:00	36.42	NULL	NULL	NULL	NULL	NULL	NULL	40.10
167	4006	5	22	2006-09-14 22:00	32.01	NULL	NULL	NULL	NULL	NULL	NULL	35.49
167	4007	5	23	2006-09-14 23:00	34.69	NULL	NULL	NULL	NULL	NULL	NULL	32.92
168	4008	6	0	2006-09-15 00:00	29.78	42.42	33.37	42.00	39.00	44.23	33.53	28.54
168	4009	6	1	2006-09-15 01:00	29.78	NULL	NULL	NULL	NULL	NULL	NULL	34.99
168	4010	6	2	2006-09-15 02:00	31.00	NULL	NULL	NULL	NULL	NULL	NULL	34.64
168	4011	6	3	2006-09-15 03:00	31.57	NULL	NULL	NULL	NULL	NULL	NULL	36.25
168	4012	6	4	2006-09-15 04:00	32.09	NULL	NULL	NULL	NULL	NULL	NULL	35.30
