839,   137115.309600+30d;
840,   136686.115800+30d;
841,   136858.174200+30d;
842,   136941.112200+30d;
843,   136976.371200+30d;
844,   137133.166800+30d;
845,   137369.740200+30d;
846,   137403.633000+30d;
847,   137615.849400+30d;
848,   137862.096600+30d;
849,   137919.256200+30d;
850,   138001.242000+30d;
851,   138326.922000+30d;
852,   138527.436000+30d;
853,   138618.930000+30d;
854,   138661.296000+30d;
855,   138832.278000+30d;
856,   139020.924000+30d;
857,   139231.512000+30d;
858,   139546.014000+30d;
859,   139787.928000+30d;
860,   140010.246000+30d;
861,   140023.770000+30d;
862,   140114.022000+30d;
863,   140456.952000+30d;
864,   140582.394000+30d;
865,   140624.760000+30d;
866,   140601.162000+30d;
867,   140593.572000+30d;
868,   140630.832000+30d;
869,   140709.216000+30d;
870,   140810.646000+30d;
871,   140903.658000+30d;
872,   140886.132000+30d;
873,   140815.752000+30d;
874,   140735.436000+30d;
875,   140629.176000+30d;
876,   140721.360000+30d;
877,   140791.878000+30d;
878,   140874.954000+30d;
879,   140785.944000+30d;
880,   140790.084000+30d;
881,   140815.752000+30d;
882,   140841.972000+30d;
883,   140798.640000+30d;
884,   140807.472000+30d;
885,   140691.690000+30d;
886,   140590.812000+30d;
887,   140317.986000+30d;
888,   140134.446000+30d;
889,   140296.182000+30d;
890,   140360.490000+30d;
891,   140296.182000+30d;
892,   140271.894000+30d;
893,   139985.268000+30d;
894,   140025.978000+30d;
895,   139949.940000+30d;
896,   139883.286000+30d;
897,   140158.872000+30d;
898,   140296.182000+30d;
899,   140248.986000+30d;
900,   140041.158000+30d;
901,   139914.474000+30d;
902,   139695.882000+30d;
903,   139593.210000+30d;
904,   139497.714000+30d;
905,   139328.802000+30d;
906,   139158.096000+30d;
907,   139145.676000+30d;
908,   139171.482000+30d;
909,   139094.064000+30d;
910,   139083.714000+30d;
911,   139154.232000+30d;
912,   139366.200000+30d;
913,   139323.144000+30d;
914,   139256.904000+30d;
915,   139289.196000+30d;
916,   139324.524000+30d;
917,   139396.560000+30d;
918,   139373.238000+30d;
919,   139376.826000+30d;
920,   139468.596000+30d;
921,   139650.618000+30d;
922,   139708.854000+30d;
923,   139791.516000+30d;
924,   139928.412000+30d;
925,   139872.936000+30d;
926,   139802.694000+30d;
927,   139847.406000+30d;
928,   139754.394000+30d;
929,   139514.412000+30d;
930,   139407.600000+30d;
931,   139402.770000+30d;
932,   139273.878000+30d;
933,   139043.694000+30d;
934,   138521.364000+30d;
935,   138387.780000+30d;
936,   138450.570000+30d;
937,   138670.818000+30d;
938,   138770.454000+30d;
939,   138893.274000+30d;
940,   138885.684000+30d;
941,   139019.682000+30d;
942,   139173.000000+30d;
943,   139258.974000+30d;
944,   139256.904000+30d;
945,   139295.544000+30d;
946,   139496.748000+30d;
947,   139565.748000+30d;
