# file...... ../data_powRecorderA.csv
# date...... Wed Apr 26 14:48:24 2017
# user...... gour967
# host...... (null)
# target.... meter 13
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,measured_power_A
2017-03-28 00:01:23.820000 PDT,+512.202+25.8419d
2017-03-28 00:01:23.830000 PDT,+513.469+25.8419d
2017-03-28 00:01:23.840000 PDT,+514.737+25.8419d
2017-03-28 00:01:23.850000 PDT,+516.004+25.8419d
2017-03-28 00:01:23.860000 PDT,+517.271+25.8419d
2017-03-28 00:01:23.870000 PDT,+518.538+25.8419d
2017-03-28 00:01:23.880000 PDT,+519.805+25.8419d
2017-03-28 00:01:23.890000 PDT,+521.072+25.8419d
2017-03-28 00:01:23.900000 PDT,+522.339+25.8419d
2017-03-28 00:01:23.910000 PDT,+523.606+25.8419d
2017-03-28 00:01:23.920000 PDT,+524.873+25.8419d
2017-03-28 00:01:23.930000 PDT,+526.14+25.8419d
2017-03-28 00:01:23.940000 PDT,+527.407+25.8419d
2017-03-28 00:01:23.950000 PDT,+528.673+25.8419d
2017-03-28 00:01:23.960000 PDT,+529.94+25.8419d
2017-03-28 00:01:23.970000 PDT,+531.206+25.8419d
2017-03-28 00:01:23.980000 PDT,+532.472+25.8419d
2017-03-28 00:01:23.990000 PDT,+533.738+25.8419d
2017-03-28 00:01:24.000000 PDT,+535.004+25.8419d
2017-03-28 00:01:24.010000 PDT,+536.27+25.8419d
2017-03-28 00:01:24.020000 PDT,+537.536+25.8419d
2017-03-28 00:01:24.030000 PDT,+538.802+25.8419d
2017-03-28 00:01:24.040000 PDT,+540.067+25.8419d
2017-03-28 00:01:24.050000 PDT,+541.332+25.8419d
2017-03-28 00:01:24.060000 PDT,+542.598+25.8419d
2017-03-28 00:01:24.070000 PDT,+543.863+25.8419d
2017-03-28 00:01:24.080000 PDT,+545.127+25.8419d
2017-03-28 00:01:24.090000 PDT,+546.392+25.8419d
2017-03-28 00:01:24.100000 PDT,+547.657+25.8419d
2017-03-28 00:01:24.110000 PDT,+548.921+25.8419d
2017-03-28 00:01:24.120000 PDT,+550.185+25.8419d
2017-03-28 00:01:24.130000 PDT,+551.449+25.8419d
2017-03-28 00:01:24.140000 PDT,+552.713+25.8419d
2017-03-28 00:01:24.150000 PDT,+553.976+25.8419d
2017-03-28 00:01:24.160000 PDT,+555.24+25.8419d
2017-03-28 00:01:24.170000 PDT,+556.503+25.8419d
2017-03-28 00:01:24.180000 PDT,+557.766+25.8419d
2017-03-28 00:01:24.190000 PDT,+559.028+25.8419d
2017-03-28 00:01:24.200000 PDT,+560.291+25.8419d
2017-03-28 00:01:24.210000 PDT,+561.553+25.8419d
2017-03-28 00:01:24.220000 PDT,+562.815+25.8419d
2017-03-28 00:01:24.230000 PDT,+564.077+25.8419d
2017-03-28 00:01:24.240000 PDT,+565.339+25.8419d
2017-03-28 00:01:24.250000 PDT,+566.6+25.8419d
2017-03-28 00:01:24.260000 PDT,+567.861+25.8419d
2017-03-28 00:01:24.270000 PDT,+569.122+25.8419d
2017-03-28 00:01:24.280000 PDT,+570.382+25.8419d
2017-03-28 00:01:24.290000 PDT,+571.643+25.8419d
2017-03-28 00:01:24.300000 PDT,+572.903+25.8419d
2017-03-28 00:01:24.310000 PDT,+574.163+25.8419d
2017-03-28 00:01:24.320000 PDT,+575.422+25.8419d
2017-03-28 00:01:24.330000 PDT,+576.682+25.8419d
2017-03-28 00:01:24.340000 PDT,+577.941+25.8419d
2017-03-28 00:01:24.350000 PDT,+579.199+25.8419d
2017-03-28 00:01:24.360000 PDT,+580.458+25.8419d
2017-03-28 00:01:24.370000 PDT,+581.716+25.8419d
2017-03-28 00:01:24.380000 PDT,+582.974+25.8419d
2017-03-28 00:01:24.390000 PDT,+584.231+25.8419d
2017-03-28 00:01:24.400000 PDT,+585.489+25.8419d
2017-03-28 00:01:24.410000 PDT,+586.746+25.8419d
2017-03-28 00:01:24.420000 PDT,+588.002+25.8419d
2017-03-28 00:01:24.430000 PDT,+589.259+25.8419d
2017-03-28 00:01:24.440000 PDT,+590.515+25.8419d
2017-03-28 00:01:24.450000 PDT,+591.771+25.8419d
2017-03-28 00:01:24.460000 PDT,+593.026+25.8419d
2017-03-28 00:01:24.470000 PDT,+594.281+25.8419d
2017-03-28 00:01:24.480000 PDT,+595.536+25.8419d
2017-03-28 00:01:24.490000 PDT,+596.791+25.8419d
2017-03-28 00:01:24.500000 PDT,+598.045+25.8419d
2017-03-28 00:01:24.510000 PDT,+599.299+25.8419d
2017-03-28 00:01:24.520000 PDT,+600.552+25.8419d
2017-03-28 00:01:24.530000 PDT,+601.805+25.8419d
2017-03-28 00:01:24.540000 PDT,+603.058+25.8419d
2017-03-28 00:01:24.550000 PDT,+604.311+25.8419d
2017-03-28 00:01:24.560000 PDT,+605.563+25.8419d
2017-03-28 00:01:24.570000 PDT,+606.815+25.8419d
2017-03-28 00:01:24.580000 PDT,+608.066+25.8419d
2017-03-28 00:01:24.590000 PDT,+609.318+25.8419d
2017-03-28 00:01:24.600000 PDT,+610.568+25.8419d
2017-03-28 00:01:24.610000 PDT,+611.819+25.8419d
2017-03-28 00:01:24.620000 PDT,+613.069+25.8419d
2017-03-28 00:01:24.630000 PDT,+614.319+25.8419d
2017-03-28 00:01:24.640000 PDT,+615.568+25.8419d
2017-03-28 00:01:24.650000 PDT,+616.817+25.8419d
2017-03-28 00:01:24.660000 PDT,+618.066+25.8419d
2017-03-28 00:01:24.670000 PDT,+619.314+25.8419d
2017-03-28 00:01:24.680000 PDT,+620.562+25.8419d
2017-03-28 00:01:24.690000 PDT,+621.81+25.8419d
2017-03-28 00:01:24.700000 PDT,+623.057+25.8419d
2017-03-28 00:01:24.710000 PDT,+624.304+25.8419d
2017-03-28 00:01:24.720000 PDT,+625.551+25.8419d
2017-03-28 00:01:24.730000 PDT,+626.797+25.8419d
2017-03-28 00:01:24.740000 PDT,+628.043+25.8419d
2017-03-28 00:01:24.750000 PDT,+629.288+25.8419d
2017-03-28 00:01:24.760000 PDT,+630.533+25.8419d
2017-03-28 00:01:24.770000 PDT,+631.778+25.8419d
2017-03-28 00:01:24.780000 PDT,+633.023+25.8419d
2017-03-28 00:01:24.790000 PDT,+634.267+25.8419d
2017-03-28 00:01:24.800000 PDT,+635.51+25.8419d
2017-03-28 00:01:24.810000 PDT,+636.753+25.8419d
2017-03-28 00:01:24.820000 PDT,+637.996+25.8419d
2017-03-28 00:01:24.830000 PDT,+639.239+25.8419d
2017-03-28 00:01:24.840000 PDT,+640.481+25.8419d
2017-03-28 00:01:24.850000 PDT,+641.722+25.8419d
2017-03-28 00:01:24.860000 PDT,+642.964+25.8419d
2017-03-28 00:01:24.870000 PDT,+644.205+25.8419d
2017-03-28 00:01:24.880000 PDT,+645.445+25.8419d
2017-03-28 00:01:24.890000 PDT,+646.686+25.8419d
2017-03-28 00:01:24.900000 PDT,+647.925+25.8419d
2017-03-28 00:01:24.910000 PDT,+649.165+25.8419d
2017-03-28 00:01:24.920000 PDT,+650.404+25.8419d
2017-03-28 00:01:24.930000 PDT,+651.643+25.8419d
2017-03-28 00:01:24.940000 PDT,+652.881+25.8419d
2017-03-28 00:01:24.950000 PDT,+654.119+25.8419d
2017-03-28 00:01:24.960000 PDT,+655.356+25.8419d
2017-03-28 00:01:24.970000 PDT,+656.593+25.8419d
2017-03-28 00:01:24.980000 PDT,+657.83+25.8419d
2017-03-28 00:01:24.990000 PDT,+659.067+25.8419d
2017-03-28 00:01:25.000000 PDT,+660.303+25.8419d
2017-03-28 00:01:25.010000 PDT,+661.538+25.8419d
2017-03-28 00:01:25.020000 PDT,+662.773+25.8419d
2017-03-28 00:01:25.030000 PDT,+664.008+25.8419d
2017-03-28 00:01:25.040000 PDT,+665.243+25.8419d
2017-03-28 00:01:25.050000 PDT,+666.477+25.8419d
2017-03-28 00:01:25.060000 PDT,+667.711+25.8419d
2017-03-28 00:01:25.070000 PDT,+668.944+25.8419d
2017-03-28 00:01:25.080000 PDT,+670.177+25.8419d
2017-03-28 00:01:25.090000 PDT,+671.409+25.8419d
2017-03-28 00:01:25.100000 PDT,+672.642+25.8419d
2017-03-28 00:01:25.110000 PDT,+673.873+25.8419d
2017-03-28 00:01:25.120000 PDT,+675.105+25.8419d
2017-03-28 00:01:25.130000 PDT,+676.336+25.8419d
2017-03-28 00:01:25.140000 PDT,+677.567+25.8419d
2017-03-28 00:01:25.150000 PDT,+678.797+25.8419d
2017-03-28 00:01:25.160000 PDT,+680.027+25.8419d
2017-03-28 00:01:25.170000 PDT,+681.257+25.8419d
2017-03-28 00:01:25.180000 PDT,+682.486+25.8419d
2017-03-28 00:01:25.190000 PDT,+683.715+25.8419d
2017-03-28 00:01:25.200000 PDT,+684.943+25.8419d
2017-03-28 00:01:25.210000 PDT,+686.171+25.8419d
2017-03-28 00:01:25.220000 PDT,+687.399+25.8419d
2017-03-28 00:01:25.230000 PDT,+688.626+25.8419d
2017-03-28 00:01:25.240000 PDT,+689.853+25.8419d
2017-03-28 00:01:25.250000 PDT,+691.08+25.8419d
2017-03-28 00:01:25.260000 PDT,+692.306+25.8419d
2017-03-28 00:01:25.270000 PDT,+693.532+25.8419d
2017-03-28 00:01:25.280000 PDT,+694.758+25.8419d
2017-03-28 00:01:25.290000 PDT,+695.983+25.8419d
2017-03-28 00:01:25.300000 PDT,+697.208+25.8419d
2017-03-28 00:01:25.310000 PDT,+698.432+25.8419d
2017-03-28 00:01:25.320000 PDT,+699.656+25.8419d
2017-03-28 00:01:25.330000 PDT,+700.88+25.8419d
2017-03-28 00:01:25.340000 PDT,+702.103+25.8419d
2017-03-28 00:01:25.350000 PDT,+703.326+25.8419d
2017-03-28 00:01:25.360000 PDT,+704.549+25.8419d
2017-03-28 00:01:25.370000 PDT,+705.771+25.8419d
2017-03-28 00:01:25.380000 PDT,+706.993+25.8419d
2017-03-28 00:01:25.390000 PDT,+708.215+25.8419d
2017-03-28 00:01:25.400000 PDT,+709.436+25.8419d
2017-03-28 00:01:25.410000 PDT,+710.657+25.8419d
2017-03-28 00:01:25.420000 PDT,+711.878+25.8419d
2017-03-28 00:01:25.430000 PDT,+713.098+25.8419d
2017-03-28 00:01:25.440000 PDT,+714.318+25.8419d
2017-03-28 00:01:25.450000 PDT,+715.538+25.8419d
2017-03-28 00:01:25.460000 PDT,+716.757+25.8419d
2017-03-28 00:01:25.470000 PDT,+717.976+25.8419d
2017-03-28 00:01:25.480000 PDT,+719.195+25.8419d
2017-03-28 00:01:25.490000 PDT,+720.413+25.8419d
2017-03-28 00:01:25.500000 PDT,+721.631+25.8419d
2017-03-28 00:01:25.510000 PDT,+722.849+25.8419d
2017-03-28 00:01:25.520000 PDT,+724.066+25.8419d
2017-03-28 00:01:25.530000 PDT,+725.283+25.8419d
2017-03-28 00:01:25.540000 PDT,+726.5+25.8419d
2017-03-28 00:01:25.550000 PDT,+727.717+25.8419d
2017-03-28 00:01:25.560000 PDT,+728.933+25.8419d
2017-03-28 00:01:25.570000 PDT,+730.149+25.8419d
2017-03-28 00:01:25.580000 PDT,+731.364+25.8419d
2017-03-28 00:01:25.590000 PDT,+732.579+25.8419d
2017-03-28 00:01:25.600000 PDT,+733.794+25.8419d
2017-03-28 00:01:25.610000 PDT,+735.009+25.8419d
2017-03-28 00:01:25.620000 PDT,+736.223+25.8419d
2017-03-28 00:01:25.630000 PDT,+737.437+25.8419d
2017-03-28 00:01:25.640000 PDT,+738.651+25.8419d
2017-03-28 00:01:25.650000 PDT,+739.864+25.8419d
2017-03-28 00:01:25.660000 PDT,+741.077+25.8419d
2017-03-28 00:01:25.670000 PDT,+742.29+25.8419d
2017-03-28 00:01:25.680000 PDT,+743.503+25.8419d
2017-03-28 00:01:25.690000 PDT,+744.715+25.8419d
2017-03-28 00:01:25.700000 PDT,+745.927+25.8419d
2017-03-28 00:01:25.710000 PDT,+747.139+25.8419d
2017-03-28 00:01:25.720000 PDT,+748.351+25.8419d
2017-03-28 00:01:25.730000 PDT,+749.562+25.8419d
2017-03-28 00:01:25.740000 PDT,+750.773+25.8419d
2017-03-28 00:01:25.750000 PDT,+751.983+25.8419d
2017-03-28 00:01:25.760000 PDT,+753.194+25.8419d
2017-03-28 00:01:25.770000 PDT,+754.404+25.8419d
2017-03-28 00:01:25.780000 PDT,+755.614+25.8419d
2017-03-28 00:01:25.790000 PDT,+756.824+25.8419d
2017-03-28 00:01:25.800000 PDT,+758.033+25.8419d
2017-03-28 00:01:25.810000 PDT,+759.242+25.8419d
2017-03-28 00:01:25.820000 PDT,+760.451+25.8419d
2017-03-28 00:01:25.830000 PDT,+761.66+25.8419d
2017-03-28 00:01:25.840000 PDT,+762.868+25.8419d
2017-03-28 00:01:25.850000 PDT,+764.077+25.8419d
2017-03-28 00:01:25.860000 PDT,+765.285+25.8419d
2017-03-28 00:01:25.870000 PDT,+766.492+25.8419d
2017-03-28 00:01:25.880000 PDT,+767.7+25.8419d
2017-03-28 00:01:25.890000 PDT,+768.907+25.8419d
2017-03-28 00:01:25.900000 PDT,+770.114+25.8419d
2017-03-28 00:01:25.910000 PDT,+771.321+25.8419d
2017-03-28 00:01:25.920000 PDT,+772.528+25.8419d
2017-03-28 00:01:25.930000 PDT,+773.734+25.8419d
2017-03-28 00:01:25.940000 PDT,+774.941+25.8419d
2017-03-28 00:01:25.950000 PDT,+776.147+25.8419d
2017-03-28 00:01:25.960000 PDT,+777.353+25.8419d
2017-03-28 00:01:25.970000 PDT,+778.558+25.8419d
2017-03-28 00:01:25.980000 PDT,+779.764+25.8419d
2017-03-28 00:01:25.990000 PDT,+780.969+25.8419d
2017-03-28 00:01:26.000000 PDT,+782.174+25.8419d
2017-03-28 00:01:26.010000 PDT,+783.379+25.8419d
2017-03-28 00:01:26.020000 PDT,+784.584+25.8419d
2017-03-28 00:01:26.030000 PDT,+785.788+25.8419d
2017-03-28 00:01:26.040000 PDT,+786.993+25.8419d
2017-03-28 00:01:26.050000 PDT,+788.197+25.8419d
2017-03-28 00:01:26.060000 PDT,+789.401+25.8419d
2017-03-28 00:01:26.070000 PDT,+790.605+25.8419d
2017-03-28 00:01:26.080000 PDT,+791.808+25.8419d
2017-03-28 00:01:26.090000 PDT,+793.012+25.8419d
2017-03-28 00:01:26.100000 PDT,+794.215+25.8419d
2017-03-28 00:01:26.110000 PDT,+795.418+25.8419d
2017-03-28 00:01:26.120000 PDT,+796.621+25.8419d
2017-03-28 00:01:26.130000 PDT,+797.824+25.8419d
2017-03-28 00:01:26.140000 PDT,+799.027+25.8419d
2017-03-28 00:01:26.150000 PDT,+800.23+25.8419d
2017-03-28 00:01:26.160000 PDT,+801.432+25.8419d
2017-03-28 00:01:26.170000 PDT,+802.635+25.8419d
2017-03-28 00:01:26.180000 PDT,+803.837+25.8419d
2017-03-28 00:01:26.190000 PDT,+805.039+25.8419d
2017-03-28 00:01:26.200000 PDT,+806.241+25.8419d
2017-03-28 00:01:26.210000 PDT,+807.522+25.8419d
2017-03-28 00:01:27 PDT,+807.522+25.8419d
2017-03-28 00:01:28 PDT,+807.522+25.8419d
2017-03-28 00:01:29 PDT,+807.522+25.8419d
2017-03-28 00:01:30 PDT,+807.522+25.8419d
2017-03-28 00:01:31 PDT,+807.522+25.8419d
2017-03-28 00:01:32 PDT,+807.522+25.8419d
2017-03-28 00:01:33 PDT,+807.522+25.8419d
2017-03-28 00:01:34 PDT,+807.522+25.8419d
2017-03-28 00:01:35 PDT,+807.522+25.8419d
