# file...... ../data_vfd_in_rec_curr_B.csv
# date...... Wed Apr 26 14:48:24 2017
# user...... gour967
# host...... (null)
# target.... vfd 20
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,current_in_B
2017-03-28 00:01:23.380000 PDT,-0.089944-0.0610282j
2017-03-28 00:01:23.390000 PDT,-0.0901927-0.0611969j
2017-03-28 00:01:23.400000 PDT,-0.0904414-0.0613657j
2017-03-28 00:01:23.410000 PDT,-0.0906902-0.0615344j
2017-03-28 00:01:23.420000 PDT,-0.090939-0.0617033j
2017-03-28 00:01:23.430000 PDT,-0.0911878-0.0618721j
2017-03-28 00:01:23.440000 PDT,-0.0914368-0.062041j
2017-03-28 00:01:23.450000 PDT,-0.0916857-0.0622099j
2017-03-28 00:01:23.460000 PDT,-0.0919347-0.0623789j
2017-03-28 00:01:23.470000 PDT,-0.0921838-0.0625479j
2017-03-28 00:01:23.480000 PDT,-0.0924329-0.0627169j
2017-03-28 00:01:23.490000 PDT,-0.092682-0.0628859j
2017-03-28 00:01:23.500000 PDT,-0.0929312-0.063055j
2017-03-28 00:01:23.510000 PDT,-0.0931804-0.0632241j
2017-03-28 00:01:23.520000 PDT,-0.0934297-0.0633932j
2017-03-28 00:01:23.530000 PDT,-0.093679-0.0635623j
2017-03-28 00:01:23.540000 PDT,-0.0939283-0.0637315j
2017-03-28 00:01:23.550000 PDT,-0.0941776-0.0639007j
2017-03-28 00:01:23.560000 PDT,-0.094427-0.0640699j
2017-03-28 00:01:23.570000 PDT,-0.0946764-0.0642391j
2017-03-28 00:01:23.580000 PDT,-0.0949259-0.0644084j
2017-03-28 00:01:23.590000 PDT,-0.0951753-0.0645776j
2017-03-28 00:01:23.600000 PDT,-0.0954248-0.0647469j
2017-03-28 00:01:23.610000 PDT,-0.0956743-0.0649162j
2017-03-28 00:01:23.620000 PDT,-0.0959239-0.0650855j
2017-03-28 00:01:23.630000 PDT,-0.0961734-0.0652548j
2017-03-28 00:01:23.640000 PDT,-0.096423-0.0654242j
2017-03-28 00:01:23.650000 PDT,-0.0966726-0.0655935j
2017-03-28 00:01:23.660000 PDT,-0.0969222-0.0657629j
2017-03-28 00:01:23.670000 PDT,-0.0971719-0.0659322j
2017-03-28 00:01:23.680000 PDT,-0.0974215-0.0661016j
2017-03-28 00:01:23.690000 PDT,-0.0976712-0.066271j
2017-03-28 00:01:23.700000 PDT,-0.0979208-0.0664404j
2017-03-28 00:01:23.710000 PDT,-0.0981705-0.0666098j
2017-03-28 00:01:23.720000 PDT,-0.0984202-0.0667792j
2017-03-28 00:01:23.730000 PDT,-0.0986699-0.0669487j
2017-03-28 00:01:23.740000 PDT,-0.0989196-0.0671181j
2017-03-28 00:01:23.750000 PDT,-0.0991693-0.0672875j
2017-03-28 00:01:23.760000 PDT,-0.099419-0.0674569j
2017-03-28 00:01:23.770000 PDT,-0.0996688-0.0676264j
2017-03-28 00:01:23.780000 PDT,-0.0999185-0.0677958j
2017-03-28 00:01:23.790000 PDT,-0.100168-0.0679652j
2017-03-28 00:01:23.800000 PDT,-0.100418-0.0681347j
2017-03-28 00:01:23.810000 PDT,-0.100668-0.0683041j
2017-03-28 00:01:23.820000 PDT,-0.100917-0.0684735j
2017-03-28 00:01:23.830000 PDT,-0.101167-0.0686429j
2017-03-28 00:01:23.840000 PDT,-0.101417-0.0688123j
2017-03-28 00:01:23.850000 PDT,-0.101666-0.0689818j
2017-03-28 00:01:23.860000 PDT,-0.101916-0.0691512j
2017-03-28 00:01:23.870000 PDT,-0.102166-0.0693206j
2017-03-28 00:01:23.880000 PDT,-0.102415-0.06949j
2017-03-28 00:01:23.890000 PDT,-0.102665-0.0696593j
2017-03-28 00:01:23.900000 PDT,-0.102915-0.0698287j
2017-03-28 00:01:23.910000 PDT,-0.103164-0.0699981j
2017-03-28 00:01:23.920000 PDT,-0.103414-0.0701674j
2017-03-28 00:01:23.930000 PDT,-0.103664-0.0703368j
2017-03-28 00:01:23.940000 PDT,-0.103913-0.0705061j
2017-03-28 00:01:23.950000 PDT,-0.104163-0.0706754j
2017-03-28 00:01:23.960000 PDT,-0.104412-0.0708448j
2017-03-28 00:01:23.970000 PDT,-0.104662-0.071014j
2017-03-28 00:01:23.980000 PDT,-0.104911-0.0711833j
2017-03-28 00:01:23.990000 PDT,-0.105161-0.0713526j
2017-03-28 00:01:24.000000 PDT,-0.10541-0.0715218j
2017-03-28 00:01:24.010000 PDT,-0.10566-0.0716911j
2017-03-28 00:01:24.020000 PDT,-0.105909-0.0718603j
2017-03-28 00:01:24.030000 PDT,-0.106158-0.0720295j
2017-03-28 00:01:24.040000 PDT,-0.106408-0.0721986j
2017-03-28 00:01:24.050000 PDT,-0.106657-0.0723678j
2017-03-28 00:01:24.060000 PDT,-0.106906-0.0725369j
2017-03-28 00:01:24.070000 PDT,-0.107155-0.072706j
2017-03-28 00:01:24.080000 PDT,-0.107405-0.0728751j
2017-03-28 00:01:24.090000 PDT,-0.107654-0.0730442j
2017-03-28 00:01:24.100000 PDT,-0.107903-0.0732132j
2017-03-28 00:01:24.110000 PDT,-0.108152-0.0733822j
2017-03-28 00:01:24.120000 PDT,-0.108401-0.0735512j
2017-03-28 00:01:24.130000 PDT,-0.10865-0.0737202j
2017-03-28 00:01:24.140000 PDT,-0.108899-0.0738891j
2017-03-28 00:01:24.150000 PDT,-0.109148-0.0740581j
2017-03-28 00:01:24.160000 PDT,-0.109397-0.074227j
2017-03-28 00:01:24.170000 PDT,-0.109646-0.0743958j
2017-03-28 00:01:24.180000 PDT,-0.109895-0.0745646j
2017-03-28 00:01:24.190000 PDT,-0.110144-0.0747335j
2017-03-28 00:01:24.200000 PDT,-0.110392-0.0749022j
2017-03-28 00:01:24.210000 PDT,-0.110641-0.075071j
2017-03-28 00:01:24.220000 PDT,-0.11089-0.0752397j
2017-03-28 00:01:24.230000 PDT,-0.111138-0.0754084j
2017-03-28 00:01:24.240000 PDT,-0.111387-0.075577j
2017-03-28 00:01:24.250000 PDT,-0.111635-0.0757456j
2017-03-28 00:01:24.260000 PDT,-0.111884-0.0759142j
2017-03-28 00:01:24.270000 PDT,-0.112132-0.0760828j
2017-03-28 00:01:24.280000 PDT,-0.112381-0.0762513j
2017-03-28 00:01:24.290000 PDT,-0.112629-0.0764198j
2017-03-28 00:01:24.300000 PDT,-0.112877-0.0765883j
2017-03-28 00:01:24.310000 PDT,-0.113126-0.0767567j
2017-03-28 00:01:24.320000 PDT,-0.113374-0.076925j
2017-03-28 00:01:24.330000 PDT,-0.113622-0.0770934j
2017-03-28 00:01:24.340000 PDT,-0.11387-0.0772617j
2017-03-28 00:01:24.350000 PDT,-0.114118-0.07743j
2017-03-28 00:01:24.360000 PDT,-0.114366-0.0775982j
2017-03-28 00:01:24.370000 PDT,-0.114614-0.0777664j
2017-03-28 00:01:24.380000 PDT,-0.114862-0.0779346j
2017-03-28 00:01:24.390000 PDT,-0.115109-0.0781027j
2017-03-28 00:01:24.400000 PDT,-0.115357-0.0782708j
2017-03-28 00:01:24.410000 PDT,-0.115605-0.0784388j
2017-03-28 00:01:24.420000 PDT,-0.115852-0.0786068j
2017-03-28 00:01:24.430000 PDT,-0.1161-0.0787748j
2017-03-28 00:01:24.440000 PDT,-0.116347-0.0789427j
2017-03-28 00:01:24.450000 PDT,-0.116595-0.0791106j
2017-03-28 00:01:24.460000 PDT,-0.116842-0.0792784j
2017-03-28 00:01:24.470000 PDT,-0.11709-0.0794462j
2017-03-28 00:01:24.480000 PDT,-0.117337-0.0796139j
2017-03-28 00:01:24.490000 PDT,-0.117584-0.0797816j
2017-03-28 00:01:24.500000 PDT,-0.117831-0.0799493j
2017-03-28 00:01:24.510000 PDT,-0.118078-0.0801169j
2017-03-28 00:01:24.520000 PDT,-0.118325-0.0802845j
2017-03-28 00:01:24.530000 PDT,-0.118572-0.080452j
2017-03-28 00:01:24.540000 PDT,-0.118819-0.0806195j
2017-03-28 00:01:24.550000 PDT,-0.119066-0.080787j
2017-03-28 00:01:24.560000 PDT,-0.119312-0.0809544j
2017-03-28 00:01:24.570000 PDT,-0.119559-0.0811217j
2017-03-28 00:01:24.580000 PDT,-0.119806-0.081289j
2017-03-28 00:01:24.590000 PDT,-0.120052-0.0814563j
2017-03-28 00:01:24.600000 PDT,-0.120299-0.0816235j
2017-03-28 00:01:24.610000 PDT,-0.120545-0.0817907j
2017-03-28 00:01:24.620000 PDT,-0.120791-0.0819578j
2017-03-28 00:01:24.630000 PDT,-0.121038-0.0821249j
2017-03-28 00:01:24.640000 PDT,-0.121284-0.0822919j
2017-03-28 00:01:24.650000 PDT,-0.12153-0.0824589j
2017-03-28 00:01:24.660000 PDT,-0.121776-0.0826258j
2017-03-28 00:01:24.670000 PDT,-0.122022-0.0827927j
2017-03-28 00:01:24.680000 PDT,-0.122268-0.0829596j
2017-03-28 00:01:24.690000 PDT,-0.122514-0.0831264j
2017-03-28 00:01:24.700000 PDT,-0.122759-0.0832931j
2017-03-28 00:01:24.710000 PDT,-0.123005-0.0834598j
2017-03-28 00:01:24.720000 PDT,-0.123251-0.0836264j
2017-03-28 00:01:24.730000 PDT,-0.123496-0.083793j
2017-03-28 00:01:24.740000 PDT,-0.123742-0.0839596j
2017-03-28 00:01:24.750000 PDT,-0.123987-0.0841261j
2017-03-28 00:01:24.760000 PDT,-0.124232-0.0842925j
2017-03-28 00:01:24.770000 PDT,-0.124478-0.0844589j
2017-03-28 00:01:24.780000 PDT,-0.124723-0.0846253j
2017-03-28 00:01:24.790000 PDT,-0.124968-0.0847916j
2017-03-28 00:01:24.800000 PDT,-0.125213-0.0849578j
2017-03-28 00:01:24.810000 PDT,-0.125458-0.085124j
2017-03-28 00:01:24.820000 PDT,-0.125703-0.0852902j
2017-03-28 00:01:24.830000 PDT,-0.125948-0.0854563j
2017-03-28 00:01:24.840000 PDT,-0.126192-0.0856223j
2017-03-28 00:01:24.850000 PDT,-0.126437-0.0857883j
2017-03-28 00:01:24.860000 PDT,-0.126682-0.0859543j
2017-03-28 00:01:24.870000 PDT,-0.126926-0.0861202j
2017-03-28 00:01:24.880000 PDT,-0.127171-0.086286j
2017-03-28 00:01:24.890000 PDT,-0.127415-0.0864518j
2017-03-28 00:01:24.900000 PDT,-0.127659-0.0866175j
2017-03-28 00:01:24.910000 PDT,-0.127903-0.0867832j
2017-03-28 00:01:24.920000 PDT,-0.128148-0.0869489j
2017-03-28 00:01:24.930000 PDT,-0.128392-0.0871145j
2017-03-28 00:01:24.940000 PDT,-0.128636-0.08728j
2017-03-28 00:01:24.950000 PDT,-0.12888-0.0874455j
2017-03-28 00:01:24.960000 PDT,-0.129123-0.0876109j
2017-03-28 00:01:24.970000 PDT,-0.129367-0.0877763j
2017-03-28 00:01:24.980000 PDT,-0.129611-0.0879416j
2017-03-28 00:01:24.990000 PDT,-0.129854-0.0881069j
2017-03-28 00:01:25.000000 PDT,-0.130098-0.0882722j
2017-03-28 00:01:25.010000 PDT,-0.130341-0.0884373j
2017-03-28 00:01:25.020000 PDT,-0.130585-0.0886025j
2017-03-28 00:01:25.030000 PDT,-0.130828-0.0887676j
2017-03-28 00:01:25.040000 PDT,-0.131071-0.0889326j
2017-03-28 00:01:25.050000 PDT,-0.131314-0.0890976j
2017-03-28 00:01:25.060000 PDT,-0.131558-0.0892625j
2017-03-28 00:01:25.070000 PDT,-0.131801-0.0894274j
2017-03-28 00:01:25.080000 PDT,-0.132044-0.0895922j
2017-03-28 00:01:25.090000 PDT,-0.132286-0.089757j
2017-03-28 00:01:25.100000 PDT,-0.132529-0.0899217j
2017-03-28 00:01:25.110000 PDT,-0.132772-0.0900864j
2017-03-28 00:01:25.120000 PDT,-0.133015-0.090251j
2017-03-28 00:01:25.130000 PDT,-0.133257-0.0904156j
2017-03-28 00:01:25.140000 PDT,-0.1335-0.0905801j
2017-03-28 00:01:25.150000 PDT,-0.133742-0.0907446j
2017-03-28 00:01:25.160000 PDT,-0.133984-0.090909j
2017-03-28 00:01:25.170000 PDT,-0.134227-0.0910734j
2017-03-28 00:01:25.180000 PDT,-0.134469-0.0912377j
2017-03-28 00:01:25.190000 PDT,-0.134711-0.091402j
2017-03-28 00:01:25.200000 PDT,-0.134953-0.0915662j
2017-03-28 00:01:25.210000 PDT,-0.135195-0.0917304j
2017-03-28 00:01:25.220000 PDT,-0.135437-0.0918945j
2017-03-28 00:01:25.230000 PDT,-0.135679-0.0920586j
2017-03-28 00:01:25.240000 PDT,-0.13592-0.0922226j
2017-03-28 00:01:25.250000 PDT,-0.136162-0.0923866j
2017-03-28 00:01:25.260000 PDT,-0.136404-0.0925505j
2017-03-28 00:01:25.270000 PDT,-0.136645-0.0927144j
2017-03-28 00:01:25.280000 PDT,-0.136887-0.0928782j
2017-03-28 00:01:25.290000 PDT,-0.137128-0.093042j
2017-03-28 00:01:25.300000 PDT,-0.137369-0.0932058j
2017-03-28 00:01:25.310000 PDT,-0.137611-0.0933694j
2017-03-28 00:01:25.320000 PDT,-0.137852-0.0935331j
2017-03-28 00:01:25.330000 PDT,-0.138093-0.0936967j
2017-03-28 00:01:25.340000 PDT,-0.138334-0.0938602j
2017-03-28 00:01:25.350000 PDT,-0.138575-0.0940237j
2017-03-28 00:01:25.360000 PDT,-0.138816-0.0941872j
2017-03-28 00:01:25.370000 PDT,-0.139057-0.0943506j
2017-03-28 00:01:25.380000 PDT,-0.139298-0.094514j
2017-03-28 00:01:25.390000 PDT,-0.139538-0.0946773j
2017-03-28 00:01:25.400000 PDT,-0.139779-0.0948406j
2017-03-28 00:01:25.410000 PDT,-0.14002-0.0950038j
2017-03-28 00:01:25.420000 PDT,-0.14026-0.095167j
2017-03-28 00:01:25.430000 PDT,-0.140501-0.0953301j
2017-03-28 00:01:25.440000 PDT,-0.140741-0.0954932j
2017-03-28 00:01:25.450000 PDT,-0.140981-0.0956562j
2017-03-28 00:01:25.460000 PDT,-0.141221-0.0958192j
2017-03-28 00:01:25.470000 PDT,-0.141462-0.0959822j
2017-03-28 00:01:25.480000 PDT,-0.141702-0.0961451j
2017-03-28 00:01:25.490000 PDT,-0.141942-0.096308j
2017-03-28 00:01:25.500000 PDT,-0.142182-0.0964708j
2017-03-28 00:01:25.510000 PDT,-0.142422-0.0966336j
2017-03-28 00:01:25.520000 PDT,-0.142662-0.0967963j
2017-03-28 00:01:25.530000 PDT,-0.142901-0.096959j
2017-03-28 00:01:25.540000 PDT,-0.143141-0.0971217j
2017-03-28 00:01:25.550000 PDT,-0.143381-0.0972843j
2017-03-28 00:01:25.560000 PDT,-0.14362-0.0974469j
2017-03-28 00:01:25.570000 PDT,-0.14386-0.0976094j
2017-03-28 00:01:25.580000 PDT,-0.144099-0.0977719j
2017-03-28 00:01:25.590000 PDT,-0.144339-0.0979344j
2017-03-28 00:01:25.600000 PDT,-0.144578-0.0980968j
2017-03-28 00:01:25.610000 PDT,-0.144818-0.0982592j
2017-03-28 00:01:25.620000 PDT,-0.145057-0.0984215j
2017-03-28 00:01:25.630000 PDT,-0.145296-0.0985838j
2017-03-28 00:01:25.640000 PDT,-0.145535-0.098746j
2017-03-28 00:01:25.650000 PDT,-0.145774-0.0989083j
2017-03-28 00:01:25.660000 PDT,-0.146013-0.0990704j
2017-03-28 00:01:25.670000 PDT,-0.146252-0.0992326j
2017-03-28 00:01:25.680000 PDT,-0.146491-0.0993947j
2017-03-28 00:01:25.690000 PDT,-0.14673-0.0995567j
2017-03-28 00:01:25.700000 PDT,-0.146969-0.0997188j
2017-03-28 00:01:25.710000 PDT,-0.147208-0.0998808j
2017-03-28 00:01:25.720000 PDT,-0.147446-0.100043j
2017-03-28 00:01:25.730000 PDT,-0.147685-0.100205j
2017-03-28 00:01:25.740000 PDT,-0.147924-0.100367j
2017-03-28 00:01:25.750000 PDT,-0.148162-0.100528j
2017-03-28 00:01:25.760000 PDT,-0.148401-0.10069j
2017-03-28 00:01:25.770000 PDT,-0.148639-0.100852j
2017-03-28 00:01:25.780000 PDT,-0.148878-0.101014j
2017-03-28 00:01:25.790000 PDT,-0.149116-0.101175j
2017-03-28 00:01:25.800000 PDT,-0.149354-0.101337j
2017-03-28 00:01:25.810000 PDT,-0.149592-0.101499j
2017-03-28 00:01:25.820000 PDT,-0.149831-0.10166j
2017-03-28 00:01:25.830000 PDT,-0.150069-0.101822j
2017-03-28 00:01:25.840000 PDT,-0.150307-0.101984j
2017-03-28 00:01:25.850000 PDT,-0.150545-0.102145j
2017-03-28 00:01:25.860000 PDT,-0.150783-0.102307j
2017-03-28 00:01:25.870000 PDT,-0.151021-0.102468j
2017-03-28 00:01:25.880000 PDT,-0.151259-0.102629j
2017-03-28 00:01:25.890000 PDT,-0.151497-0.102791j
2017-03-28 00:01:25.900000 PDT,-0.151735-0.102952j
2017-03-28 00:01:25.910000 PDT,-0.151972-0.103114j
2017-03-28 00:01:25.920000 PDT,-0.15221-0.103275j
2017-03-28 00:01:25.930000 PDT,-0.152448-0.103436j
2017-03-28 00:01:25.940000 PDT,-0.152686-0.103597j
2017-03-28 00:01:25.950000 PDT,-0.152923-0.103759j
2017-03-28 00:01:25.960000 PDT,-0.153161-0.10392j
2017-03-28 00:01:25.970000 PDT,-0.153398-0.104081j
2017-03-28 00:01:25.980000 PDT,-0.153636-0.104242j
2017-03-28 00:01:25.990000 PDT,-0.153873-0.104403j
2017-03-28 00:01:26.000000 PDT,-0.154111-0.104564j
2017-03-28 00:01:26.010000 PDT,-0.154348-0.104725j
2017-03-28 00:01:26.020000 PDT,-0.154586-0.104886j
2017-03-28 00:01:26.030000 PDT,-0.154823-0.105048j
2017-03-28 00:01:26.040000 PDT,-0.15506-0.105209j
2017-03-28 00:01:26.050000 PDT,-0.155298-0.105369j
2017-03-28 00:01:26.060000 PDT,-0.155535-0.10553j
2017-03-28 00:01:26.070000 PDT,-0.155772-0.105691j
2017-03-28 00:01:26.080000 PDT,-0.156009-0.105852j
2017-03-28 00:01:26.090000 PDT,-0.156246-0.106013j
2017-03-28 00:01:26.100000 PDT,-0.156483-0.106174j
2017-03-28 00:01:26.110000 PDT,-0.15672-0.106335j
2017-03-28 00:01:26.120000 PDT,-0.156958-0.106496j
2017-03-28 00:01:26.130000 PDT,-0.157195-0.106657j
2017-03-28 00:01:26.140000 PDT,-0.157432-0.106817j
2017-03-28 00:01:26.150000 PDT,-0.157668-0.106978j
2017-03-28 00:01:26.160000 PDT,-0.157905-0.107139j
2017-03-28 00:01:26.170000 PDT,-0.158142-0.1073j
2017-03-28 00:01:26.180000 PDT,-0.158379-0.10746j
2017-03-28 00:01:26.190000 PDT,-0.158616-0.107621j
2017-03-28 00:01:26.200000 PDT,-0.158853-0.107782j
2017-03-28 00:01:26.210000 PDT,-0.159105-0.107953j
2017-03-28 00:01:27 PDT,-0.159105-0.107953j
2017-03-28 00:01:28 PDT,-0.159105-0.107953j
2017-03-28 00:01:29 PDT,-0.159105-0.107953j
2017-03-28 00:01:30 PDT,-0.159105-0.107953j
2017-03-28 00:01:31 PDT,-0.159105-0.107953j
2017-03-28 00:01:32 PDT,-0.159105-0.107953j
2017-03-28 00:01:33 PDT,-0.159105-0.107953j
2017-03-28 00:01:34 PDT,-0.159105-0.107953j
2017-03-28 00:01:35 PDT,-0.159105-0.107953j
