# file...... ../data_vfd_out_rec_curr_A.csv
# date...... Wed Apr 26 14:48:24 2017
# user...... gour967
# host...... (null)
# target.... vfd 20
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,current_out_A
2017-03-28 00:01:23.610000 PDT,+0.238095-89.5068d
2017-03-28 00:01:23.620000 PDT,+0.238095+111.057d
2017-03-28 00:01:23.630000 PDT,+0.238095-48.2278d
2017-03-28 00:01:23.640000 PDT,+0.238095+152.636d
2017-03-28 00:01:23.650000 PDT,+0.238095-6.34359d
2017-03-28 00:01:23.660000 PDT,+0.238095-165.171d
2017-03-28 00:01:23.670000 PDT,+0.238095+36.1535d
2017-03-28 00:01:23.680000 PDT,+0.238095-122.37d
2017-03-28 00:01:23.690000 PDT,+0.238095+79.2597d
2017-03-28 00:01:23.700000 PDT,+0.238095-78.9589d
2017-03-28 00:01:23.710000 PDT,+0.238095+122.975d
2017-03-28 00:01:23.720000 PDT,+0.238095-34.9391d
2017-03-28 00:01:23.730000 PDT,+0.238095+167.299d
2017-03-28 00:01:23.740000 PDT,+0.238095+9.68972d
2017-03-28 00:01:23.750000 PDT,+0.238095-147.767d
2017-03-28 00:01:23.760000 PDT,+0.238095+54.9276d
2017-03-28 00:01:23.770000 PDT,+0.238095-102.225d
2017-03-28 00:01:23.780000 PDT,+0.238095+100.775d
2017-03-28 00:01:23.790000 PDT,+0.238095-56.0736d
2017-03-28 00:01:23.800000 PDT,+0.238095+147.231d
2017-03-28 00:01:23.810000 PDT,+0.238095-9.31306d
2017-03-28 00:01:23.820000 PDT,+0.238095-165.704d
2017-03-28 00:01:23.830000 PDT,+0.238095+38.0565d
2017-03-28 00:01:23.840000 PDT,+0.238095-118.03d
2017-03-28 00:01:23.850000 PDT,+0.238095+86.0352d
2017-03-28 00:01:23.860000 PDT,+0.238095-69.7471d
2017-03-28 00:01:23.870000 PDT,+0.238095+134.623d
2017-03-28 00:01:23.880000 PDT,+0.238095-20.8548d
2017-03-28 00:01:23.890000 PDT,+0.238095-176.184d
2017-03-28 00:01:23.900000 PDT,+0.238095+28.6428d
2017-03-28 00:01:23.910000 PDT,+0.238095-126.378d
2017-03-28 00:01:23.920000 PDT,+0.238095+78.7532d
2017-03-28 00:01:23.930000 PDT,+0.238095-75.9633d
2017-03-28 00:01:23.940000 PDT,+0.238095+129.473d
2017-03-28 00:01:23.950000 PDT,+0.238095-24.9393d
2017-03-28 00:01:23.960000 PDT,+0.238095-179.199d
2017-03-28 00:01:23.970000 PDT,+0.238095+26.6937d
2017-03-28 00:01:23.980000 PDT,+0.238095-127.261d
2017-03-28 00:01:23.990000 PDT,+0.238095+78.9358d
2017-03-28 00:01:24.000000 PDT,+0.238095-74.7147d
2017-03-28 00:01:24.010000 PDT,+0.238095+131.787d
2017-03-28 00:01:24.020000 PDT,+0.238095-21.5591d
2017-03-28 00:01:24.030000 PDT,+0.238095-174.753d
2017-03-28 00:01:24.040000 PDT,+0.238095+32.2057d
2017-03-28 00:01:24.050000 PDT,+0.238095-120.684d
2017-03-28 00:01:24.060000 PDT,+0.238095+86.5795d
2017-03-28 00:01:24.070000 PDT,+0.238095-66.0052d
2017-03-28 00:01:24.080000 PDT,+0.238095+141.562d
2017-03-28 00:01:24.090000 PDT,+0.238095-10.7178d
2017-03-28 00:01:24.100000 PDT,+0.238095-162.846d
2017-03-28 00:01:24.110000 PDT,+0.238095+45.1787d
2017-03-28 00:01:24.120000 PDT,+0.238095-106.645d
2017-03-28 00:01:24.130000 PDT,+0.238095+101.684d
2017-03-28 00:01:24.140000 PDT,+0.238095-49.8383d
2017-03-28 00:01:24.150000 PDT,+0.238095+158.795d
2017-03-28 00:01:24.160000 PDT,+0.238095+7.58085d
2017-03-28 00:01:24.170000 PDT,+0.238095-143.481d
2017-03-28 00:01:24.180000 PDT,+0.238095+65.609d
2017-03-28 00:01:24.190000 PDT,+0.238095-85.1485d
2017-03-28 00:01:24.200000 PDT,+0.238095+124.246d
2017-03-28 00:01:24.210000 PDT,+0.238095-26.2067d
2017-03-28 00:01:24.220000 PDT,+0.238095-176.507d
2017-03-28 00:01:24.230000 PDT,+0.238095+33.3441d
2017-03-28 00:01:24.240000 PDT,+0.238095-116.652d
2017-03-28 00:01:24.250000 PDT,+0.238095+93.504d
2017-03-28 00:01:24.260000 PDT,+0.238095-56.1876d
2017-03-28 00:01:24.270000 PDT,+0.238095+154.273d
2017-03-28 00:01:24.280000 PDT,+0.238095+4.88585d
2017-03-28 00:01:24.290000 PDT,+0.238095-144.349d
2017-03-28 00:01:24.300000 PDT,+0.238095+66.5684d
2017-03-28 00:01:24.310000 PDT,+0.238095-82.3619d
2017-03-28 00:01:24.320000 PDT,+0.238095+128.86d
2017-03-28 00:01:24.330000 PDT,+0.238095-19.7658d
2017-03-28 00:01:24.340000 PDT,+0.238095-168.239d
2017-03-28 00:01:24.350000 PDT,+0.238095+43.4394d
2017-03-28 00:01:24.360000 PDT,+0.238095-104.73d
2017-03-28 00:01:24.370000 PDT,+0.238095+107.254d
2017-03-28 00:01:24.380000 PDT,+0.238095-40.6108d
2017-03-28 00:01:24.390000 PDT,+0.238095+171.673d
2017-03-28 00:01:24.400000 PDT,+0.238095+24.1136d
2017-03-28 00:01:24.410000 PDT,+0.238095-123.294d
2017-03-28 00:01:24.420000 PDT,+0.238095+89.4505d
2017-03-28 00:01:24.430000 PDT,+0.238095-57.6527d
2017-03-28 00:01:24.440000 PDT,+0.238095+155.396d
2017-03-28 00:01:24.450000 PDT,+0.238095+8.59786d
2017-03-28 00:01:24.460000 PDT,+0.238095-138.048d
2017-03-28 00:01:24.470000 PDT,+0.238095+75.4574d
2017-03-28 00:01:24.480000 PDT,+0.238095-70.8844d
2017-03-28 00:01:24.490000 PDT,+0.238095+142.926d
2017-03-28 00:01:24.500000 PDT,+0.238095-3.11121d
2017-03-28 00:01:24.510000 PDT,+0.238095-148.996d
2017-03-28 00:01:24.520000 PDT,+0.238095+65.271d
2017-03-28 00:01:24.530000 PDT,+0.238095-80.3095d
2017-03-28 00:01:24.540000 PDT,+0.238095+134.262d
2017-03-28 00:01:24.550000 PDT,+0.238095-11.0136d
2017-03-28 00:01:24.560000 PDT,+0.238095-156.137d
2017-03-28 00:01:24.570000 PDT,+0.238095+58.8912d
2017-03-28 00:01:24.580000 PDT,+0.238095-85.9279d
2017-03-28 00:01:24.590000 PDT,+0.238095+129.405d
2017-03-28 00:01:24.600000 PDT,+0.238095-15.1094d
2017-03-28 00:01:24.610000 PDT,+0.238095-159.472d
2017-03-28 00:01:24.620000 PDT,+0.238095+56.3181d
2017-03-28 00:01:24.630000 PDT,+0.238095-87.7397d
2017-03-28 00:01:24.640000 PDT,+0.238095+128.351d
2017-03-28 00:01:24.650000 PDT,+0.238095-15.402d
2017-03-28 00:01:24.660000 PDT,+0.238095-159.003d
2017-03-28 00:01:24.670000 PDT,+0.238095+57.5482d
2017-03-28 00:01:24.680000 PDT,+0.238095-85.7483d
2017-03-28 00:01:24.690000 PDT,+0.238095+131.107d
2017-03-28 00:01:24.700000 PDT,+0.238095-11.8845d
2017-03-28 00:01:24.710000 PDT,+0.238095-154.724d
2017-03-28 00:01:24.720000 PDT,+0.238095+62.5883d
2017-03-28 00:01:24.730000 PDT,+0.238095-79.9469d
2017-03-28 00:01:24.740000 PDT,+0.238095+137.67d
2017-03-28 00:01:24.750000 PDT,+0.238095-4.56043d
2017-03-28 00:01:24.760000 PDT,+0.238095-146.639d
2017-03-28 00:01:24.770000 PDT,+0.238095+71.4351d
2017-03-28 00:01:24.780000 PDT,+0.238095-70.3388d
2017-03-28 00:01:24.790000 PDT,+0.238095+148.04d
2017-03-28 00:01:24.800000 PDT,+0.238095+6.57033d
2017-03-28 00:01:24.810000 PDT,+0.238095-134.747d
2017-03-28 00:01:24.820000 PDT,+0.238095+84.0885d
2017-03-28 00:01:24.830000 PDT,+0.238095-56.924d
2017-03-28 00:01:24.840000 PDT,+0.238095+162.216d
2017-03-28 00:01:24.850000 PDT,+0.238095+21.5077d
2017-03-28 00:01:24.860000 PDT,+0.238095-119.048d
2017-03-28 00:01:24.870000 PDT,+0.238095+100.549d
2017-03-28 00:01:24.880000 PDT,+0.238095-39.7027d
2017-03-28 00:01:24.890000 PDT,+0.238095-179.805d
2017-03-28 00:01:24.900000 PDT,+0.238095+40.2484d
2017-03-28 00:01:24.910000 PDT,+0.238095-99.546d
2017-03-28 00:01:24.920000 PDT,+0.238095+120.812d
2017-03-28 00:01:24.930000 PDT,+0.238095-18.678d
2017-03-28 00:01:24.940000 PDT,+0.238095-158.016d
2017-03-28 00:01:24.950000 PDT,+0.238095+62.7991d
2017-03-28 00:01:24.960000 PDT,+0.238095-76.234d
2017-03-28 00:01:24.970000 PDT,+0.238095+144.885d
2017-03-28 00:01:24.980000 PDT,+0.238095+6.15666d
2017-03-28 00:01:24.990000 PDT,+0.238095-132.42d
2017-03-28 00:01:25.000000 PDT,+0.238095+89.1564d
2017-03-28 00:01:25.010000 PDT,+0.238095-49.1154d
2017-03-28 00:01:25.020000 PDT,+0.238095+172.765d
2017-03-28 00:01:25.030000 PDT,+0.238095+34.7979d
2017-03-28 00:01:25.040000 PDT,+0.238095-103.017d
2017-03-28 00:01:25.050000 PDT,+0.238095+119.32d
2017-03-28 00:01:25.060000 PDT,+0.238095-18.1901d
2017-03-28 00:01:25.070000 PDT,+0.238095-155.548d
2017-03-28 00:01:25.080000 PDT,+0.238095+67.2459d
2017-03-28 00:01:25.090000 PDT,+0.238095-69.8078d
2017-03-28 00:01:25.100000 PDT,+0.238095+153.291d
2017-03-28 00:01:25.110000 PDT,+0.238095+16.5418d
2017-03-28 00:01:25.120000 PDT,+0.238095-120.055d
2017-03-28 00:01:25.130000 PDT,+0.238095+103.5d
2017-03-28 00:01:25.140000 PDT,+0.238095-32.7951d
2017-03-28 00:01:25.150000 PDT,+0.238095-168.935d
2017-03-28 00:01:25.160000 PDT,+0.238095+55.0771d
2017-03-28 00:01:25.170000 PDT,+0.238095-80.7584d
2017-03-28 00:01:25.180000 PDT,+0.238095+143.558d
2017-03-28 00:01:25.190000 PDT,+0.238095+8.0274d
2017-03-28 00:01:25.200000 PDT,+0.238095-127.351d
2017-03-28 00:01:25.210000 PDT,+0.238095+97.4223d
2017-03-28 00:01:25.220000 PDT,+0.238095-37.6519d
2017-03-28 00:01:25.230000 PDT,+0.238095-172.574d
2017-03-28 00:01:25.240000 PDT,+0.238095+52.6566d
2017-03-28 00:01:25.250000 PDT,+0.238095-81.9608d
2017-03-28 00:01:25.260000 PDT,+0.238095+143.574d
2017-03-28 00:01:25.270000 PDT,+0.238095+9.26124d
2017-03-28 00:01:25.280000 PDT,+0.238095-124.899d
2017-03-28 00:01:25.290000 PDT,+0.238095+101.092d
2017-03-28 00:01:25.300000 PDT,+0.238095-32.7637d
2017-03-28 00:01:25.310000 PDT,+0.238095-166.467d
2017-03-28 00:01:25.320000 PDT,+0.238095+59.981d
2017-03-28 00:01:25.330000 PDT,+0.238095-73.4182d
2017-03-28 00:01:25.340000 PDT,+0.238095+153.335d
2017-03-28 00:01:25.350000 PDT,+0.238095+20.2401d
2017-03-28 00:01:25.360000 PDT,+0.238095-112.702d
2017-03-28 00:01:25.370000 PDT,+0.238095+114.507d
2017-03-28 00:01:25.380000 PDT,+0.238095-18.1305d
2017-03-28 00:01:25.390000 PDT,+0.238095-150.619d
2017-03-28 00:01:25.400000 PDT,+0.238095+77.0473d
2017-03-28 00:01:25.410000 PDT,+0.238095-55.1338d
2017-03-28 00:01:25.420000 PDT,+0.238095+172.837d
2017-03-28 00:01:25.430000 PDT,+0.238095+40.9607d
2017-03-28 00:01:25.440000 PDT,+0.238095-90.7636d
2017-03-28 00:01:25.450000 PDT,+0.238095+137.664d
2017-03-28 00:01:25.460000 PDT,+0.238095+6.24455d
2017-03-28 00:01:25.470000 PDT,+0.238095-125.023d
2017-03-28 00:01:25.480000 PDT,+0.238095+103.862d
2017-03-28 00:01:25.490000 PDT,+0.238095-27.1012d
2017-03-28 00:01:25.500000 PDT,+0.238095-157.912d
2017-03-28 00:01:25.510000 PDT,+0.238095+71.4296d
2017-03-28 00:01:25.520000 PDT,+0.238095-59.0767d
2017-03-28 00:01:25.530000 PDT,+0.238095+170.569d
2017-03-28 00:01:25.540000 PDT,+0.238095+40.3677d
2017-03-28 00:01:25.550000 PDT,+0.238095-89.6817d
2017-03-28 00:01:25.560000 PDT,+0.238095+140.421d
2017-03-28 00:01:25.570000 PDT,+0.238095+10.6763d
2017-03-28 00:01:25.580000 PDT,+0.238095-118.916d
2017-03-28 00:01:25.590000 PDT,+0.238095+111.643d
2017-03-28 00:01:25.600000 PDT,+0.238095-17.6447d
2017-03-28 00:01:25.610000 PDT,+0.238095-146.781d
2017-03-28 00:01:25.620000 PDT,+0.238095+84.2359d
2017-03-28 00:01:25.630000 PDT,+0.238095-44.5954d
2017-03-28 00:01:25.640000 PDT,+0.238095-173.277d
2017-03-28 00:01:25.650000 PDT,+0.238095+58.1958d
2017-03-28 00:01:25.660000 PDT,+0.238095-70.1787d
2017-03-28 00:01:25.670000 PDT,+0.238095+161.599d
2017-03-28 00:01:25.680000 PDT,+0.238095+33.5291d
2017-03-28 00:01:25.690000 PDT,+0.238095-94.3886d
2017-03-28 00:01:25.700000 PDT,+0.238095+137.846d
2017-03-28 00:01:25.710000 PDT,+0.238095+10.2329d
2017-03-28 00:01:25.720000 PDT,+0.238095-117.228d
2017-03-28 00:01:25.730000 PDT,+0.238095+115.463d
2017-03-28 00:01:25.740000 PDT,+0.238095-11.693d
2017-03-28 00:01:25.750000 PDT,+0.238095-138.697d
2017-03-28 00:01:25.760000 PDT,+0.238095+94.451d
2017-03-28 00:01:25.770000 PDT,+0.238095-32.2485d
2017-03-28 00:01:25.780000 PDT,+0.238095-158.796d
2017-03-28 00:01:25.790000 PDT,+0.238095+74.8091d
2017-03-28 00:01:25.800000 PDT,+0.238095-51.4336d
2017-03-28 00:01:25.810000 PDT,+0.238095-177.524d
2017-03-28 00:01:25.820000 PDT,+0.238095+56.5376d
2017-03-28 00:01:25.830000 PDT,+0.238095-69.2484d
2017-03-28 00:01:25.840000 PDT,+0.238095+165.118d
2017-03-28 00:01:25.850000 PDT,+0.238095+39.6365d
2017-03-28 00:01:25.860000 PDT,+0.238095-85.6927d
2017-03-28 00:01:25.870000 PDT,+0.238095+149.13d
2017-03-28 00:01:25.880000 PDT,+0.238095+24.1058d
2017-03-28 00:01:25.890000 PDT,+0.238095-100.77d
2017-03-28 00:01:25.900000 PDT,+0.238095+134.51d
2017-03-28 00:01:25.910000 PDT,+0.238095+9.94243d
2017-03-28 00:01:25.920000 PDT,+0.238095-114.473d
2017-03-28 00:01:25.930000 PDT,+0.238095+121.264d
2017-03-28 00:01:25.940000 PDT,+0.238095-2.84752d
2017-03-28 00:01:25.950000 PDT,+0.238095-126.806d
2017-03-28 00:01:25.960000 PDT,+0.238095+109.387d
2017-03-28 00:01:25.970000 PDT,+0.238095-14.2671d
2017-03-28 00:01:25.980000 PDT,+0.238095-137.769d
2017-03-28 00:01:25.990000 PDT,+0.238095+98.8812d
2017-03-28 00:01:26.000000 PDT,+0.238095-24.3163d
2017-03-28 00:01:26.010000 PDT,+0.238095-147.361d
2017-03-28 00:01:26.020000 PDT,+0.238095+89.7456d
2017-03-28 00:01:26.030000 PDT,+0.238095-32.9951d
2017-03-28 00:01:26.040000 PDT,+0.238095-155.583d
2017-03-28 00:01:26.050000 PDT,+0.238095+81.9804d
2017-03-28 00:01:26.060000 PDT,+0.238095-40.3035d
2017-03-28 00:01:26.070000 PDT,+0.238095-162.435d
2017-03-28 00:01:26.080000 PDT,+0.238095+75.5856d
2017-03-28 00:01:26.090000 PDT,+0.238095-46.2415d
2017-03-28 00:01:26.100000 PDT,+0.238095-167.916d
2017-03-28 00:01:26.110000 PDT,+0.238095+70.5612d
2017-03-28 00:01:26.120000 PDT,+0.238095-50.8091d
2017-03-28 00:01:26.130000 PDT,+0.238095-172.027d
2017-03-28 00:01:26.140000 PDT,+0.238095+66.9043d
2017-03-28 00:01:26.150000 PDT,+0.238095-54.0092d
2017-03-28 00:01:26.160000 PDT,+0.238095-174.77d
2017-03-28 00:01:26.170000 PDT,+0.238095+64.6206d
2017-03-28 00:01:26.180000 PDT,+0.238095-55.836d
2017-03-28 00:01:26.190000 PDT,+0.238095-176.14d
2017-03-28 00:01:26.200000 PDT,+0.238095+63.7074d
2017-03-28 00:01:26.210000 PDT,+0.238095-56.2925d
2017-03-28 00:01:27 PDT,+0.238095+63.7081d
2017-03-28 00:01:28 PDT,+0.238095+63.7081d
2017-03-28 00:01:29 PDT,+0.238095-56.2919d
2017-03-28 00:01:30 PDT,+0.238095-176.292d
2017-03-28 00:01:31 PDT,+0.238095+63.7081d
2017-03-28 00:01:32 PDT,+0.238095-56.2919d
2017-03-28 00:01:33 PDT,+0.238095-176.292d
2017-03-28 00:01:34 PDT,+0.238095+63.7081d
2017-03-28 00:01:35 PDT,+0.238095-56.2919d
