# file...... ../data_vfd_in_rec_pow_A.csv
# date...... Wed Apr 26 14:48:24 2017
# user...... gour967
# host...... (null)
# target.... vfd 20
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,power_in_A
2017-03-28 00:01:24.150000 PDT,+498.579+241.473j
2017-03-28 00:01:24.160000 PDT,+499.716+242.023j
2017-03-28 00:01:24.170000 PDT,+500.852+242.574j
2017-03-28 00:01:24.180000 PDT,+501.989+243.124j
2017-03-28 00:01:24.190000 PDT,+503.126+243.675j
2017-03-28 00:01:24.200000 PDT,+504.262+244.225j
2017-03-28 00:01:24.210000 PDT,+505.398+244.775j
2017-03-28 00:01:24.220000 PDT,+506.534+245.325j
2017-03-28 00:01:24.230000 PDT,+507.669+245.875j
2017-03-28 00:01:24.240000 PDT,+508.805+246.425j
2017-03-28 00:01:24.250000 PDT,+509.94+246.975j
2017-03-28 00:01:24.260000 PDT,+511.075+247.525j
2017-03-28 00:01:24.270000 PDT,+512.21+248.074j
2017-03-28 00:01:24.280000 PDT,+513.344+248.624j
2017-03-28 00:01:24.290000 PDT,+514.479+249.173j
2017-03-28 00:01:24.300000 PDT,+515.613+249.723j
2017-03-28 00:01:24.310000 PDT,+516.746+250.272j
2017-03-28 00:01:24.320000 PDT,+517.88+250.821j
2017-03-28 00:01:24.330000 PDT,+519.013+251.37j
2017-03-28 00:01:24.340000 PDT,+520.146+251.918j
2017-03-28 00:01:24.350000 PDT,+521.279+252.467j
2017-03-28 00:01:24.360000 PDT,+522.412+253.016j
2017-03-28 00:01:24.370000 PDT,+523.544+253.564j
2017-03-28 00:01:24.380000 PDT,+524.676+254.112j
2017-03-28 00:01:24.390000 PDT,+525.808+254.661j
2017-03-28 00:01:24.400000 PDT,+526.94+255.209j
2017-03-28 00:01:24.410000 PDT,+528.071+255.756j
2017-03-28 00:01:24.420000 PDT,+529.202+256.304j
2017-03-28 00:01:24.430000 PDT,+530.333+256.852j
2017-03-28 00:01:24.440000 PDT,+531.463+257.399j
2017-03-28 00:01:24.450000 PDT,+532.594+257.947j
2017-03-28 00:01:24.460000 PDT,+533.723+258.494j
2017-03-28 00:01:24.470000 PDT,+534.853+259.041j
2017-03-28 00:01:24.480000 PDT,+535.982+259.588j
2017-03-28 00:01:24.490000 PDT,+537.112+260.135j
2017-03-28 00:01:24.500000 PDT,+538.24+260.682j
2017-03-28 00:01:24.510000 PDT,+539.369+261.228j
2017-03-28 00:01:24.520000 PDT,+540.497+261.775j
2017-03-28 00:01:24.530000 PDT,+541.625+262.321j
2017-03-28 00:01:24.540000 PDT,+542.752+262.867j
2017-03-28 00:01:24.550000 PDT,+543.88+263.413j
2017-03-28 00:01:24.560000 PDT,+545.007+263.959j
2017-03-28 00:01:24.570000 PDT,+546.133+264.504j
2017-03-28 00:01:24.580000 PDT,+547.26+265.05j
2017-03-28 00:01:24.590000 PDT,+548.386+265.595j
2017-03-28 00:01:24.600000 PDT,+549.512+266.141j
2017-03-28 00:01:24.610000 PDT,+550.637+266.686j
2017-03-28 00:01:24.620000 PDT,+551.762+267.231j
2017-03-28 00:01:24.630000 PDT,+552.887+267.775j
2017-03-28 00:01:24.640000 PDT,+554.011+268.32j
2017-03-28 00:01:24.650000 PDT,+555.136+268.864j
2017-03-28 00:01:24.660000 PDT,+556.26+269.409j
2017-03-28 00:01:24.670000 PDT,+557.383+269.953j
2017-03-28 00:01:24.680000 PDT,+558.506+270.497j
2017-03-28 00:01:24.690000 PDT,+559.629+271.041j
2017-03-28 00:01:24.700000 PDT,+560.752+271.584j
2017-03-28 00:01:24.710000 PDT,+561.874+272.128j
2017-03-28 00:01:24.720000 PDT,+562.996+272.671j
2017-03-28 00:01:24.730000 PDT,+564.117+273.215j
2017-03-28 00:01:24.740000 PDT,+565.239+273.758j
2017-03-28 00:01:24.750000 PDT,+566.36+274.3j
2017-03-28 00:01:24.760000 PDT,+567.48+274.843j
2017-03-28 00:01:24.770000 PDT,+568.6+275.386j
2017-03-28 00:01:24.780000 PDT,+569.72+275.928j
2017-03-28 00:01:24.790000 PDT,+570.84+276.47j
2017-03-28 00:01:24.800000 PDT,+571.959+277.012j
2017-03-28 00:01:24.810000 PDT,+573.078+277.554j
2017-03-28 00:01:24.820000 PDT,+574.197+278.096j
2017-03-28 00:01:24.830000 PDT,+575.315+278.638j
2017-03-28 00:01:24.840000 PDT,+576.433+279.179j
2017-03-28 00:01:24.850000 PDT,+577.55+279.72j
2017-03-28 00:01:24.860000 PDT,+578.667+280.261j
2017-03-28 00:01:24.870000 PDT,+579.784+280.802j
2017-03-28 00:01:24.880000 PDT,+580.901+281.343j
2017-03-28 00:01:24.890000 PDT,+582.017+281.884j
2017-03-28 00:01:24.900000 PDT,+583.133+282.424j
2017-03-28 00:01:24.910000 PDT,+584.248+282.964j
2017-03-28 00:01:24.920000 PDT,+585.363+283.504j
2017-03-28 00:01:24.930000 PDT,+586.478+284.044j
2017-03-28 00:01:24.940000 PDT,+587.593+284.584j
2017-03-28 00:01:24.950000 PDT,+588.707+285.124j
2017-03-28 00:01:24.960000 PDT,+589.821+285.663j
2017-03-28 00:01:24.970000 PDT,+590.934+286.202j
2017-03-28 00:01:24.980000 PDT,+592.047+286.742j
2017-03-28 00:01:24.990000 PDT,+593.16+287.28j
2017-03-28 00:01:25.000000 PDT,+594.272+287.819j
2017-03-28 00:01:25.010000 PDT,+595.384+288.358j
2017-03-28 00:01:25.020000 PDT,+596.496+288.896j
2017-03-28 00:01:25.030000 PDT,+597.607+289.435j
2017-03-28 00:01:25.040000 PDT,+598.718+289.973j
2017-03-28 00:01:25.050000 PDT,+599.829+290.511j
2017-03-28 00:01:25.060000 PDT,+600.94+291.048j
2017-03-28 00:01:25.070000 PDT,+602.05+291.586j
2017-03-28 00:01:25.080000 PDT,+603.159+292.123j
2017-03-28 00:01:25.090000 PDT,+604.269+292.661j
2017-03-28 00:01:25.100000 PDT,+605.378+293.198j
2017-03-28 00:01:25.110000 PDT,+606.486+293.735j
2017-03-28 00:01:25.120000 PDT,+607.594+294.271j
2017-03-28 00:01:25.130000 PDT,+608.702+294.808j
2017-03-28 00:01:25.140000 PDT,+609.81+295.344j
2017-03-28 00:01:25.150000 PDT,+610.917+295.881j
2017-03-28 00:01:25.160000 PDT,+612.024+296.417j
2017-03-28 00:01:25.170000 PDT,+613.131+296.953j
2017-03-28 00:01:25.180000 PDT,+614.237+297.489j
2017-03-28 00:01:25.190000 PDT,+615.343+298.024j
2017-03-28 00:01:25.200000 PDT,+616.449+298.56j
2017-03-28 00:01:25.210000 PDT,+617.554+299.095j
2017-03-28 00:01:25.220000 PDT,+618.659+299.63j
2017-03-28 00:01:25.230000 PDT,+619.764+300.165j
2017-03-28 00:01:25.240000 PDT,+620.868+300.7j
2017-03-28 00:01:25.250000 PDT,+621.972+301.235j
2017-03-28 00:01:25.260000 PDT,+623.075+301.769j
2017-03-28 00:01:25.270000 PDT,+624.179+302.304j
2017-03-28 00:01:25.280000 PDT,+625.282+302.838j
2017-03-28 00:01:25.290000 PDT,+626.384+303.372j
2017-03-28 00:01:25.300000 PDT,+627.487+303.906j
2017-03-28 00:01:25.310000 PDT,+628.589+304.439j
2017-03-28 00:01:25.320000 PDT,+629.691+304.973j
2017-03-28 00:01:25.330000 PDT,+630.792+305.506j
2017-03-28 00:01:25.340000 PDT,+631.893+306.04j
2017-03-28 00:01:25.350000 PDT,+632.994+306.573j
2017-03-28 00:01:25.360000 PDT,+634.094+307.106j
2017-03-28 00:01:25.370000 PDT,+635.194+307.639j
2017-03-28 00:01:25.380000 PDT,+636.294+308.171j
2017-03-28 00:01:25.390000 PDT,+637.394+308.704j
2017-03-28 00:01:25.400000 PDT,+638.493+309.236j
2017-03-28 00:01:25.410000 PDT,+639.592+309.768j
2017-03-28 00:01:25.420000 PDT,+640.69+310.3j
2017-03-28 00:01:25.430000 PDT,+641.789+310.832j
2017-03-28 00:01:25.440000 PDT,+642.887+311.364j
2017-03-28 00:01:25.450000 PDT,+643.984+311.896j
2017-03-28 00:01:25.460000 PDT,+645.082+312.427j
2017-03-28 00:01:25.470000 PDT,+646.179+312.959j
2017-03-28 00:01:25.480000 PDT,+647.275+313.49j
2017-03-28 00:01:25.490000 PDT,+648.372+314.021j
2017-03-28 00:01:25.500000 PDT,+649.468+314.552j
2017-03-28 00:01:25.510000 PDT,+650.564+315.083j
2017-03-28 00:01:25.520000 PDT,+651.66+315.613j
2017-03-28 00:01:25.530000 PDT,+652.755+316.144j
2017-03-28 00:01:25.540000 PDT,+653.85+316.674j
2017-03-28 00:01:25.550000 PDT,+654.945+317.204j
2017-03-28 00:01:25.560000 PDT,+656.039+317.734j
2017-03-28 00:01:25.570000 PDT,+657.134+318.264j
2017-03-28 00:01:25.580000 PDT,+658.228+318.794j
2017-03-28 00:01:25.590000 PDT,+659.321+319.324j
2017-03-28 00:01:25.600000 PDT,+660.415+319.853j
2017-03-28 00:01:25.610000 PDT,+661.508+320.383j
2017-03-28 00:01:25.620000 PDT,+662.601+320.912j
2017-03-28 00:01:25.630000 PDT,+663.693+321.441j
2017-03-28 00:01:25.640000 PDT,+664.786+321.97j
2017-03-28 00:01:25.650000 PDT,+665.878+322.499j
2017-03-28 00:01:25.660000 PDT,+666.97+323.028j
2017-03-28 00:01:25.670000 PDT,+668.061+323.557j
2017-03-28 00:01:25.680000 PDT,+669.153+324.085j
2017-03-28 00:01:25.690000 PDT,+670.244+324.614j
2017-03-28 00:01:25.700000 PDT,+671.335+325.142j
2017-03-28 00:01:25.710000 PDT,+672.425+325.67j
2017-03-28 00:01:25.720000 PDT,+673.515+326.198j
2017-03-28 00:01:25.730000 PDT,+674.606+326.726j
2017-03-28 00:01:25.740000 PDT,+675.695+327.254j
2017-03-28 00:01:25.750000 PDT,+676.785+327.782j
2017-03-28 00:01:25.760000 PDT,+677.874+328.31j
2017-03-28 00:01:25.770000 PDT,+678.964+328.837j
2017-03-28 00:01:25.780000 PDT,+680.053+329.364j
2017-03-28 00:01:25.790000 PDT,+681.141+329.892j
2017-03-28 00:01:25.800000 PDT,+682.23+330.419j
2017-03-28 00:01:25.810000 PDT,+683.318+330.946j
2017-03-28 00:01:25.820000 PDT,+684.406+331.473j
2017-03-28 00:01:25.830000 PDT,+685.494+332j
2017-03-28 00:01:25.840000 PDT,+686.582+332.527j
2017-03-28 00:01:25.850000 PDT,+687.669+333.053j
2017-03-28 00:01:25.860000 PDT,+688.756+333.58j
2017-03-28 00:01:25.870000 PDT,+689.843+334.106j
2017-03-28 00:01:25.880000 PDT,+690.93+334.633j
2017-03-28 00:01:25.890000 PDT,+692.017+335.159j
2017-03-28 00:01:25.900000 PDT,+693.103+335.685j
2017-03-28 00:01:25.910000 PDT,+694.189+336.211j
2017-03-28 00:01:25.920000 PDT,+695.275+336.737j
2017-03-28 00:01:25.930000 PDT,+696.361+337.263j
2017-03-28 00:01:25.940000 PDT,+697.447+337.789j
2017-03-28 00:01:25.950000 PDT,+698.532+338.315j
2017-03-28 00:01:25.960000 PDT,+699.617+338.84j
2017-03-28 00:01:25.970000 PDT,+700.702+339.366j
2017-03-28 00:01:25.980000 PDT,+701.787+339.891j
2017-03-28 00:01:25.990000 PDT,+702.872+340.416j
2017-03-28 00:01:26.000000 PDT,+703.957+340.942j
2017-03-28 00:01:26.010000 PDT,+705.041+341.467j
2017-03-28 00:01:26.020000 PDT,+706.125+341.992j
2017-03-28 00:01:26.030000 PDT,+707.209+342.517j
2017-03-28 00:01:26.040000 PDT,+708.293+343.042j
2017-03-28 00:01:26.050000 PDT,+709.377+343.567j
2017-03-28 00:01:26.060000 PDT,+710.461+344.092j
2017-03-28 00:01:26.070000 PDT,+711.544+344.617j
2017-03-28 00:01:26.080000 PDT,+712.627+345.141j
2017-03-28 00:01:26.090000 PDT,+713.711+345.666j
2017-03-28 00:01:26.100000 PDT,+714.794+346.19j
2017-03-28 00:01:26.110000 PDT,+715.877+346.715j
2017-03-28 00:01:26.120000 PDT,+716.959+347.239j
2017-03-28 00:01:26.130000 PDT,+718.042+347.764j
2017-03-28 00:01:26.140000 PDT,+719.124+348.288j
2017-03-28 00:01:26.150000 PDT,+720.207+348.812j
2017-03-28 00:01:26.160000 PDT,+721.289+349.336j
2017-03-28 00:01:26.170000 PDT,+722.371+349.86j
2017-03-28 00:01:26.180000 PDT,+723.453+350.384j
2017-03-28 00:01:26.190000 PDT,+724.535+350.908j
2017-03-28 00:01:26.200000 PDT,+725.617+351.432j
2017-03-28 00:01:26.210000 PDT,+726.77+351.991j
2017-03-28 00:01:27 PDT,+726.77+351.991j
2017-03-28 00:01:28 PDT,+726.77+351.991j
2017-03-28 00:01:29 PDT,+726.77+351.991j
2017-03-28 00:01:30 PDT,+726.77+351.991j
2017-03-28 00:01:31 PDT,+726.77+351.991j
2017-03-28 00:01:32 PDT,+726.77+351.991j
2017-03-28 00:01:33 PDT,+726.77+351.991j
2017-03-28 00:01:34 PDT,+726.77+351.991j
2017-03-28 00:01:35 PDT,+726.77+351.991j
