# file...... ../data_vfd_out_rec_curr_C.csv
# date...... Wed Apr 26 14:48:24 2017
# user...... gour967
# host...... (null)
# target.... vfd 20
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,current_out_C
2017-03-28 00:01:23.820000 PDT,+0.238095-45.7044d
2017-03-28 00:01:23.830000 PDT,+0.238095+158.057d
2017-03-28 00:01:23.840000 PDT,+0.238095+1.96973d
2017-03-28 00:01:23.850000 PDT,+0.238095-153.965d
2017-03-28 00:01:23.860000 PDT,+0.238095+50.2529d
2017-03-28 00:01:23.870000 PDT,+0.238095-105.377d
2017-03-28 00:01:23.880000 PDT,+0.238095+99.1452d
2017-03-28 00:01:23.890000 PDT,+0.238095-56.184d
2017-03-28 00:01:23.900000 PDT,+0.238095+148.643d
2017-03-28 00:01:23.910000 PDT,+0.238095-6.37817d
2017-03-28 00:01:23.920000 PDT,+0.238095-161.247d
2017-03-28 00:01:23.930000 PDT,+0.238095+44.0367d
2017-03-28 00:01:23.940000 PDT,+0.238095-110.527d
2017-03-28 00:01:23.950000 PDT,+0.238095+95.0607d
2017-03-28 00:01:23.960000 PDT,+0.238095-59.1989d
2017-03-28 00:01:23.970000 PDT,+0.238095+146.694d
2017-03-28 00:01:23.980000 PDT,+0.238095-7.26136d
2017-03-28 00:01:23.990000 PDT,+0.238095-161.064d
2017-03-28 00:01:24.000000 PDT,+0.238095+45.2853d
2017-03-28 00:01:24.010000 PDT,+0.238095-108.213d
2017-03-28 00:01:24.020000 PDT,+0.238095+98.4409d
2017-03-28 00:01:24.030000 PDT,+0.238095-54.7528d
2017-03-28 00:01:24.040000 PDT,+0.238095+152.206d
2017-03-28 00:01:24.050000 PDT,+0.238095-0.683536d
2017-03-28 00:01:24.060000 PDT,+0.238095-153.42d
2017-03-28 00:01:24.070000 PDT,+0.238095+53.9948d
2017-03-28 00:01:24.080000 PDT,+0.238095-98.4376d
2017-03-28 00:01:24.090000 PDT,+0.238095+109.282d
2017-03-28 00:01:24.100000 PDT,+0.238095-42.8457d
2017-03-28 00:01:24.110000 PDT,+0.238095+165.179d
2017-03-28 00:01:24.120000 PDT,+0.238095+13.3553d
2017-03-28 00:01:24.130000 PDT,+0.238095-138.316d
2017-03-28 00:01:24.140000 PDT,+0.238095+70.1617d
2017-03-28 00:01:24.150000 PDT,+0.238095-81.2048d
2017-03-28 00:01:24.160000 PDT,+0.238095+127.581d
2017-03-28 00:01:24.170000 PDT,+0.238095-23.4812d
2017-03-28 00:01:24.180000 PDT,+0.238095-174.391d
2017-03-28 00:01:24.190000 PDT,+0.238095+34.8515d
2017-03-28 00:01:24.200000 PDT,+0.238095-115.754d
2017-03-28 00:01:24.210000 PDT,+0.238095+93.7933d
2017-03-28 00:01:24.220000 PDT,+0.238095-56.5074d
2017-03-28 00:01:24.230000 PDT,+0.238095+153.344d
2017-03-28 00:01:24.240000 PDT,+0.238095+3.34794d
2017-03-28 00:01:24.250000 PDT,+0.238095-146.496d
2017-03-28 00:01:24.260000 PDT,+0.238095+63.8124d
2017-03-28 00:01:24.270000 PDT,+0.238095-85.727d
2017-03-28 00:01:24.280000 PDT,+0.238095+124.886d
2017-03-28 00:01:24.290000 PDT,+0.238095-24.349d
2017-03-28 00:01:24.300000 PDT,+0.238095-173.432d
2017-03-28 00:01:24.310000 PDT,+0.238095+37.6381d
2017-03-28 00:01:24.320000 PDT,+0.238095-111.14d
2017-03-28 00:01:24.330000 PDT,+0.238095+100.234d
2017-03-28 00:01:24.340000 PDT,+0.238095-48.2393d
2017-03-28 00:01:24.350000 PDT,+0.238095+163.439d
2017-03-28 00:01:24.360000 PDT,+0.238095+15.2704d
2017-03-28 00:01:24.370000 PDT,+0.238095-132.746d
2017-03-28 00:01:24.380000 PDT,+0.238095+79.3892d
2017-03-28 00:01:24.390000 PDT,+0.238095-68.3265d
2017-03-28 00:01:24.400000 PDT,+0.238095+144.114d
2017-03-28 00:01:24.410000 PDT,+0.238095-3.29411d
2017-03-28 00:01:24.420000 PDT,+0.238095-150.55d
2017-03-28 00:01:24.430000 PDT,+0.238095+62.3473d
2017-03-28 00:01:24.440000 PDT,+0.238095-84.6035d
2017-03-28 00:01:24.450000 PDT,+0.238095+128.598d
2017-03-28 00:01:24.460000 PDT,+0.238095-18.0485d
2017-03-28 00:01:24.470000 PDT,+0.238095-164.543d
2017-03-28 00:01:24.480000 PDT,+0.238095+49.1156d
2017-03-28 00:01:24.490000 PDT,+0.238095-97.0739d
2017-03-28 00:01:24.500000 PDT,+0.238095+116.889d
2017-03-28 00:01:24.510000 PDT,+0.238095-28.9962d
2017-03-28 00:01:24.520000 PDT,+0.238095-174.729d
2017-03-28 00:01:24.530000 PDT,+0.238095+39.6905d
2017-03-28 00:01:24.540000 PDT,+0.238095-105.738d
2017-03-28 00:01:24.550000 PDT,+0.238095+108.986d
2017-03-28 00:01:24.560000 PDT,+0.238095-36.1373d
2017-03-28 00:01:24.570000 PDT,+0.238095+178.891d
2017-03-28 00:01:24.580000 PDT,+0.238095+34.0721d
2017-03-28 00:01:24.590000 PDT,+0.238095-110.595d
2017-03-28 00:01:24.600000 PDT,+0.238095+104.891d
2017-03-28 00:01:24.610000 PDT,+0.238095-39.4718d
2017-03-28 00:01:24.620000 PDT,+0.238095+176.318d
2017-03-28 00:01:24.630000 PDT,+0.238095+32.2603d
2017-03-28 00:01:24.640000 PDT,+0.238095-111.649d
2017-03-28 00:01:24.650000 PDT,+0.238095+104.598d
2017-03-28 00:01:24.660000 PDT,+0.238095-39.0031d
2017-03-28 00:01:24.670000 PDT,+0.238095+177.548d
2017-03-28 00:01:24.680000 PDT,+0.238095+34.2517d
2017-03-28 00:01:24.690000 PDT,+0.238095-108.893d
2017-03-28 00:01:24.700000 PDT,+0.238095+108.115d
2017-03-28 00:01:24.710000 PDT,+0.238095-34.7243d
2017-03-28 00:01:24.720000 PDT,+0.238095-177.412d
2017-03-28 00:01:24.730000 PDT,+0.238095+40.0531d
2017-03-28 00:01:24.740000 PDT,+0.238095-102.33d
2017-03-28 00:01:24.750000 PDT,+0.238095+115.44d
2017-03-28 00:01:24.760000 PDT,+0.238095-26.6388d
2017-03-28 00:01:24.770000 PDT,+0.238095-168.565d
2017-03-28 00:01:24.780000 PDT,+0.238095+49.6612d
2017-03-28 00:01:24.790000 PDT,+0.238095-91.9604d
2017-03-28 00:01:24.800000 PDT,+0.238095+126.57d
2017-03-28 00:01:24.810000 PDT,+0.238095-14.7467d
2017-03-28 00:01:24.820000 PDT,+0.238095-155.912d
2017-03-28 00:01:24.830000 PDT,+0.238095+63.076d
2017-03-28 00:01:24.840000 PDT,+0.238095-77.7843d
2017-03-28 00:01:24.850000 PDT,+0.238095+141.508d
2017-03-28 00:01:24.860000 PDT,+0.238095+0.951992d
2017-03-28 00:01:24.870000 PDT,+0.238095-139.451d
2017-03-28 00:01:24.880000 PDT,+0.238095+80.2973d
2017-03-28 00:01:24.890000 PDT,+0.238095-59.8049d
2017-03-28 00:01:24.900000 PDT,+0.238095+160.248d
2017-03-28 00:01:24.910000 PDT,+0.238095+20.454d
2017-03-28 00:01:24.920000 PDT,+0.238095-119.188d
2017-03-28 00:01:24.930000 PDT,+0.238095+101.322d
2017-03-28 00:01:24.940000 PDT,+0.238095-38.0156d
2017-03-28 00:01:24.950000 PDT,+0.238095-177.201d
2017-03-28 00:01:24.960000 PDT,+0.238095+43.766d
2017-03-28 00:01:24.970000 PDT,+0.238095-95.1148d
2017-03-28 00:01:24.980000 PDT,+0.238095+126.157d
2017-03-28 00:01:24.990000 PDT,+0.238095-12.4196d
2017-03-28 00:01:25.000000 PDT,+0.238095-150.844d
2017-03-28 00:01:25.010000 PDT,+0.238095+70.8846d
2017-03-28 00:01:25.020000 PDT,+0.238095-67.2348d
2017-03-28 00:01:25.030000 PDT,+0.238095+154.798d
2017-03-28 00:01:25.040000 PDT,+0.238095+16.983d
2017-03-28 00:01:25.050000 PDT,+0.238095-120.68d
2017-03-28 00:01:25.060000 PDT,+0.238095+101.81d
2017-03-28 00:01:25.070000 PDT,+0.238095-35.5483d
2017-03-28 00:01:25.080000 PDT,+0.238095-172.754d
2017-03-28 00:01:25.090000 PDT,+0.238095+50.1922d
2017-03-28 00:01:25.100000 PDT,+0.238095-86.7091d
2017-03-28 00:01:25.110000 PDT,+0.238095+136.542d
2017-03-28 00:01:25.120000 PDT,+0.238095-0.0550231d
2017-03-28 00:01:25.130000 PDT,+0.238095-136.5d
2017-03-28 00:01:25.140000 PDT,+0.238095+87.2049d
2017-03-28 00:01:25.150000 PDT,+0.238095-48.9351d
2017-03-28 00:01:25.160000 PDT,+0.238095+175.077d
2017-03-28 00:01:25.170000 PDT,+0.238095+39.2416d
2017-03-28 00:01:25.180000 PDT,+0.238095-96.4416d
2017-03-28 00:01:25.190000 PDT,+0.238095+128.027d
2017-03-28 00:01:25.200000 PDT,+0.238095-7.3513d
2017-03-28 00:01:25.210000 PDT,+0.238095-142.578d
2017-03-28 00:01:25.220000 PDT,+0.238095+82.3481d
2017-03-28 00:01:25.230000 PDT,+0.238095-52.5738d
2017-03-28 00:01:25.240000 PDT,+0.238095+172.657d
2017-03-28 00:01:25.250000 PDT,+0.238095+38.0392d
2017-03-28 00:01:25.260000 PDT,+0.238095-96.4259d
2017-03-28 00:01:25.270000 PDT,+0.238095+129.261d
2017-03-28 00:01:25.280000 PDT,+0.238095-4.89933d
2017-03-28 00:01:25.290000 PDT,+0.238095-138.908d
2017-03-28 00:01:25.300000 PDT,+0.238095+87.2363d
2017-03-28 00:01:25.310000 PDT,+0.238095-46.4675d
2017-03-28 00:01:25.320000 PDT,+0.238095+179.981d
2017-03-28 00:01:25.330000 PDT,+0.238095+46.5818d
2017-03-28 00:01:25.340000 PDT,+0.238095-86.6652d
2017-03-28 00:01:25.350000 PDT,+0.238095+140.24d
2017-03-28 00:01:25.360000 PDT,+0.238095+7.29762d
2017-03-28 00:01:25.370000 PDT,+0.238095-125.493d
2017-03-28 00:01:25.380000 PDT,+0.238095+101.87d
2017-03-28 00:01:25.390000 PDT,+0.238095-30.6193d
2017-03-28 00:01:25.400000 PDT,+0.238095-162.953d
2017-03-28 00:01:25.410000 PDT,+0.238095+64.8662d
2017-03-28 00:01:25.420000 PDT,+0.238095-67.1627d
2017-03-28 00:01:25.430000 PDT,+0.238095+160.961d
2017-03-28 00:01:25.440000 PDT,+0.238095+29.2364d
2017-03-28 00:01:25.450000 PDT,+0.238095-102.336d
2017-03-28 00:01:25.460000 PDT,+0.238095+126.245d
2017-03-28 00:01:25.470000 PDT,+0.238095-5.02298d
2017-03-28 00:01:25.480000 PDT,+0.238095-136.138d
2017-03-28 00:01:25.490000 PDT,+0.238095+92.8988d
2017-03-28 00:01:25.500000 PDT,+0.238095-37.912d
2017-03-28 00:01:25.510000 PDT,+0.238095-168.57d
2017-03-28 00:01:25.520000 PDT,+0.238095+60.9233d
2017-03-28 00:01:25.530000 PDT,+0.238095-69.4306d
2017-03-28 00:01:25.540000 PDT,+0.238095+160.368d
2017-03-28 00:01:25.550000 PDT,+0.238095+30.3183d
2017-03-28 00:01:25.560000 PDT,+0.238095-99.5788d
2017-03-28 00:01:25.570000 PDT,+0.238095+130.676d
2017-03-28 00:01:25.580000 PDT,+0.238095+1.0837d
2017-03-28 00:01:25.590000 PDT,+0.238095-128.357d
2017-03-28 00:01:25.600000 PDT,+0.238095+102.355d
2017-03-28 00:01:25.610000 PDT,+0.238095-26.7805d
2017-03-28 00:01:25.620000 PDT,+0.238095-155.764d
2017-03-28 00:01:25.630000 PDT,+0.238095+75.4046d
2017-03-28 00:01:25.640000 PDT,+0.238095-53.2775d
2017-03-28 00:01:25.650000 PDT,+0.238095+178.196d
2017-03-28 00:01:25.660000 PDT,+0.238095+49.8213d
2017-03-28 00:01:25.670000 PDT,+0.238095-78.4009d
2017-03-28 00:01:25.680000 PDT,+0.238095+153.529d
2017-03-28 00:01:25.690000 PDT,+0.238095+25.6114d
2017-03-28 00:01:25.700000 PDT,+0.238095-102.154d
2017-03-28 00:01:25.710000 PDT,+0.238095+130.233d
2017-03-28 00:01:25.720000 PDT,+0.238095+2.77196d
2017-03-28 00:01:25.730000 PDT,+0.238095-124.537d
2017-03-28 00:01:25.740000 PDT,+0.238095+108.307d
2017-03-28 00:01:25.750000 PDT,+0.238095-18.6971d
2017-03-28 00:01:25.760000 PDT,+0.238095-145.549d
2017-03-28 00:01:25.770000 PDT,+0.238095+87.7515d
2017-03-28 00:01:25.780000 PDT,+0.238095-38.7958d
2017-03-28 00:01:25.790000 PDT,+0.238095-165.191d
2017-03-28 00:01:25.800000 PDT,+0.238095+68.5664d
2017-03-28 00:01:25.810000 PDT,+0.238095-57.5241d
2017-03-28 00:01:25.820000 PDT,+0.238095+176.538d
2017-03-28 00:01:25.830000 PDT,+0.238095+50.7516d
2017-03-28 00:01:25.840000 PDT,+0.238095-74.8821d
2017-03-28 00:01:25.850000 PDT,+0.238095+159.636d
2017-03-28 00:01:25.860000 PDT,+0.238095+34.3073d
2017-03-28 00:01:25.870000 PDT,+0.238095-90.8696d
2017-03-28 00:01:25.880000 PDT,+0.238095+144.106d
2017-03-28 00:01:25.890000 PDT,+0.238095+19.2304d
2017-03-28 00:01:25.900000 PDT,+0.238095-105.49d
2017-03-28 00:01:25.910000 PDT,+0.238095+129.942d
2017-03-28 00:01:25.920000 PDT,+0.238095+5.52685d
2017-03-28 00:01:25.930000 PDT,+0.238095-118.736d
2017-03-28 00:01:25.940000 PDT,+0.238095+117.152d
2017-03-28 00:01:25.950000 PDT,+0.238095-6.80631d
2017-03-28 00:01:25.960000 PDT,+0.238095-130.613d
2017-03-28 00:01:25.970000 PDT,+0.238095+105.733d
2017-03-28 00:01:25.980000 PDT,+0.238095-17.7691d
2017-03-28 00:01:25.990000 PDT,+0.238095-141.119d
2017-03-28 00:01:26.000000 PDT,+0.238095+95.6837d
2017-03-28 00:01:26.010000 PDT,+0.238095-27.3615d
2017-03-28 00:01:26.020000 PDT,+0.238095-150.254d
2017-03-28 00:01:26.030000 PDT,+0.238095+87.0049d
2017-03-28 00:01:26.040000 PDT,+0.238095-35.5835d
2017-03-28 00:01:26.050000 PDT,+0.238095-158.02d
2017-03-28 00:01:26.060000 PDT,+0.238095+79.6965d
2017-03-28 00:01:26.070000 PDT,+0.238095-42.4351d
2017-03-28 00:01:26.080000 PDT,+0.238095-164.414d
2017-03-28 00:01:26.090000 PDT,+0.238095+73.7585d
2017-03-28 00:01:26.100000 PDT,+0.238095-47.9163d
2017-03-28 00:01:26.110000 PDT,+0.238095-169.439d
2017-03-28 00:01:26.120000 PDT,+0.238095+69.1909d
2017-03-28 00:01:26.130000 PDT,+0.238095-52.0271d
2017-03-28 00:01:26.140000 PDT,+0.238095-173.096d
2017-03-28 00:01:26.150000 PDT,+0.238095+65.9908d
2017-03-28 00:01:26.160000 PDT,+0.238095-54.7704d
2017-03-28 00:01:26.170000 PDT,+0.238095-175.379d
2017-03-28 00:01:26.180000 PDT,+0.238095+64.164d
2017-03-28 00:01:26.190000 PDT,+0.238095-56.1405d
2017-03-28 00:01:26.200000 PDT,+0.238095-176.293d
2017-03-28 00:01:26.210000 PDT,+0.238095+63.7075d
2017-03-28 00:01:27 PDT,+0.238095-176.292d
2017-03-28 00:01:28 PDT,+0.238095-176.292d
2017-03-28 00:01:29 PDT,+0.238095+63.7081d
2017-03-28 00:01:30 PDT,+0.238095-56.2919d
2017-03-28 00:01:31 PDT,+0.238095-176.292d
2017-03-28 00:01:32 PDT,+0.238095+63.7081d
2017-03-28 00:01:33 PDT,+0.238095-56.2919d
2017-03-28 00:01:34 PDT,+0.238095-176.292d
2017-03-28 00:01:35 PDT,+0.238095+63.7081d
