# file...... ../data_vfd_in_rec_curr_A.csv
# date...... Wed Apr 26 14:48:24 2017
# user...... gour967
# host...... (null)
# target.... vfd 20
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,current_in_A
2017-03-28 00:01:23.300000 PDT,+0.0956632-0.046333j
2017-03-28 00:01:23.310000 PDT,+0.0959331-0.0464637j
2017-03-28 00:01:23.320000 PDT,+0.0962031-0.0465945j
2017-03-28 00:01:23.330000 PDT,+0.0964732-0.0467253j
2017-03-28 00:01:23.340000 PDT,+0.0967433-0.0468561j
2017-03-28 00:01:23.350000 PDT,+0.0970135-0.046987j
2017-03-28 00:01:23.360000 PDT,+0.0972837-0.0471179j
2017-03-28 00:01:23.370000 PDT,+0.0975541-0.0472488j
2017-03-28 00:01:23.380000 PDT,+0.0978245-0.0473798j
2017-03-28 00:01:23.390000 PDT,+0.0980949-0.0475108j
2017-03-28 00:01:23.400000 PDT,+0.0983654-0.0476418j
2017-03-28 00:01:23.410000 PDT,+0.098636-0.0477728j
2017-03-28 00:01:23.420000 PDT,+0.0989066-0.0479039j
2017-03-28 00:01:23.430000 PDT,+0.0991773-0.048035j
2017-03-28 00:01:23.440000 PDT,+0.099448-0.0481661j
2017-03-28 00:01:23.450000 PDT,+0.0997188-0.0482973j
2017-03-28 00:01:23.460000 PDT,+0.0999896-0.0484285j
2017-03-28 00:01:23.470000 PDT,+0.10026-0.0485597j
2017-03-28 00:01:23.480000 PDT,+0.100531-0.0486909j
2017-03-28 00:01:23.490000 PDT,+0.100802-0.0488221j
2017-03-28 00:01:23.500000 PDT,+0.101073-0.0489534j
2017-03-28 00:01:23.510000 PDT,+0.101344-0.0490847j
2017-03-28 00:01:23.520000 PDT,+0.101615-0.049216j
2017-03-28 00:01:23.530000 PDT,+0.101887-0.0493473j
2017-03-28 00:01:23.540000 PDT,+0.102158-0.0494786j
2017-03-28 00:01:23.550000 PDT,+0.102429-0.04961j
2017-03-28 00:01:23.560000 PDT,+0.1027-0.0497413j
2017-03-28 00:01:23.570000 PDT,+0.102971-0.0498727j
2017-03-28 00:01:23.580000 PDT,+0.103243-0.0500041j
2017-03-28 00:01:23.590000 PDT,+0.103514-0.0501355j
2017-03-28 00:01:23.600000 PDT,+0.103785-0.050267j
2017-03-28 00:01:23.610000 PDT,+0.104057-0.0503984j
2017-03-28 00:01:23.620000 PDT,+0.104328-0.0505299j
2017-03-28 00:01:23.630000 PDT,+0.1046-0.0506613j
2017-03-28 00:01:23.640000 PDT,+0.104871-0.0507928j
2017-03-28 00:01:23.650000 PDT,+0.105143-0.0509243j
2017-03-28 00:01:23.660000 PDT,+0.105414-0.0510558j
2017-03-28 00:01:23.670000 PDT,+0.105686-0.0511873j
2017-03-28 00:01:23.680000 PDT,+0.105957-0.0513188j
2017-03-28 00:01:23.690000 PDT,+0.106229-0.0514503j
2017-03-28 00:01:23.700000 PDT,+0.1065-0.0515818j
2017-03-28 00:01:23.710000 PDT,+0.106772-0.0517133j
2017-03-28 00:01:23.720000 PDT,+0.107043-0.0518449j
2017-03-28 00:01:23.730000 PDT,+0.107315-0.0519764j
2017-03-28 00:01:23.740000 PDT,+0.107586-0.052108j
2017-03-28 00:01:23.750000 PDT,+0.107858-0.0522395j
2017-03-28 00:01:23.760000 PDT,+0.10813-0.052371j
2017-03-28 00:01:23.770000 PDT,+0.108401-0.0525026j
2017-03-28 00:01:23.780000 PDT,+0.108673-0.0526341j
2017-03-28 00:01:23.790000 PDT,+0.108944-0.0527657j
2017-03-28 00:01:23.800000 PDT,+0.109216-0.0528972j
2017-03-28 00:01:23.810000 PDT,+0.109487-0.0530288j
2017-03-28 00:01:23.820000 PDT,+0.109759-0.0531603j
2017-03-28 00:01:23.830000 PDT,+0.110031-0.0532918j
2017-03-28 00:01:23.840000 PDT,+0.110302-0.0534234j
2017-03-28 00:01:23.850000 PDT,+0.110574-0.0535549j
2017-03-28 00:01:23.860000 PDT,+0.110845-0.0536864j
2017-03-28 00:01:23.870000 PDT,+0.111117-0.053818j
2017-03-28 00:01:23.880000 PDT,+0.111388-0.0539495j
2017-03-28 00:01:23.890000 PDT,+0.11166-0.054081j
2017-03-28 00:01:23.900000 PDT,+0.111931-0.0542125j
2017-03-28 00:01:23.910000 PDT,+0.112203-0.054344j
2017-03-28 00:01:23.920000 PDT,+0.112474-0.0544755j
2017-03-28 00:01:23.930000 PDT,+0.112746-0.054607j
2017-03-28 00:01:23.940000 PDT,+0.113017-0.0547384j
2017-03-28 00:01:23.950000 PDT,+0.113289-0.0548699j
2017-03-28 00:01:23.960000 PDT,+0.11356-0.0550013j
2017-03-28 00:01:23.970000 PDT,+0.113831-0.0551328j
2017-03-28 00:01:23.980000 PDT,+0.114103-0.0552642j
2017-03-28 00:01:23.990000 PDT,+0.114374-0.0553956j
2017-03-28 00:01:24.000000 PDT,+0.114645-0.055527j
2017-03-28 00:01:24.010000 PDT,+0.114917-0.0556584j
2017-03-28 00:01:24.020000 PDT,+0.115188-0.0557898j
2017-03-28 00:01:24.030000 PDT,+0.115459-0.0559212j
2017-03-28 00:01:24.040000 PDT,+0.11573-0.0560525j
2017-03-28 00:01:24.050000 PDT,+0.116001-0.0561838j
2017-03-28 00:01:24.060000 PDT,+0.116273-0.0563151j
2017-03-28 00:01:24.070000 PDT,+0.116544-0.0564464j
2017-03-28 00:01:24.080000 PDT,+0.116815-0.0565777j
2017-03-28 00:01:24.090000 PDT,+0.117086-0.056709j
2017-03-28 00:01:24.100000 PDT,+0.117357-0.0568402j
2017-03-28 00:01:24.110000 PDT,+0.117628-0.0569715j
2017-03-28 00:01:24.120000 PDT,+0.117899-0.0571027j
2017-03-28 00:01:24.130000 PDT,+0.118169-0.0572339j
2017-03-28 00:01:24.140000 PDT,+0.11844-0.057365j
2017-03-28 00:01:24.150000 PDT,+0.118711-0.0574962j
2017-03-28 00:01:24.160000 PDT,+0.118982-0.0576273j
2017-03-28 00:01:24.170000 PDT,+0.119252-0.0577584j
2017-03-28 00:01:24.180000 PDT,+0.119523-0.0578895j
2017-03-28 00:01:24.190000 PDT,+0.119794-0.0580206j
2017-03-28 00:01:24.200000 PDT,+0.120064-0.0581516j
2017-03-28 00:01:24.210000 PDT,+0.120335-0.0582826j
2017-03-28 00:01:24.220000 PDT,+0.120605-0.0584136j
2017-03-28 00:01:24.230000 PDT,+0.120875-0.0585446j
2017-03-28 00:01:24.240000 PDT,+0.121146-0.0586755j
2017-03-28 00:01:24.250000 PDT,+0.121416-0.0588064j
2017-03-28 00:01:24.260000 PDT,+0.121686-0.0589373j
2017-03-28 00:01:24.270000 PDT,+0.121957-0.0590682j
2017-03-28 00:01:24.280000 PDT,+0.122227-0.059199j
2017-03-28 00:01:24.290000 PDT,+0.122497-0.0593298j
2017-03-28 00:01:24.300000 PDT,+0.122767-0.0594606j
2017-03-28 00:01:24.310000 PDT,+0.123037-0.0595914j
2017-03-28 00:01:24.320000 PDT,+0.123307-0.0597221j
2017-03-28 00:01:24.330000 PDT,+0.123577-0.0598528j
2017-03-28 00:01:24.340000 PDT,+0.123846-0.0599835j
2017-03-28 00:01:24.350000 PDT,+0.124116-0.0601142j
2017-03-28 00:01:24.360000 PDT,+0.124386-0.0602448j
2017-03-28 00:01:24.370000 PDT,+0.124655-0.0603754j
2017-03-28 00:01:24.380000 PDT,+0.124925-0.0605059j
2017-03-28 00:01:24.390000 PDT,+0.125194-0.0606365j
2017-03-28 00:01:24.400000 PDT,+0.125464-0.0607669j
2017-03-28 00:01:24.410000 PDT,+0.125733-0.0608974j
2017-03-28 00:01:24.420000 PDT,+0.126003-0.0610279j
2017-03-28 00:01:24.430000 PDT,+0.126272-0.0611583j
2017-03-28 00:01:24.440000 PDT,+0.126541-0.0612886j
2017-03-28 00:01:24.450000 PDT,+0.12681-0.061419j
2017-03-28 00:01:24.460000 PDT,+0.127079-0.0615493j
2017-03-28 00:01:24.470000 PDT,+0.127348-0.0616796j
2017-03-28 00:01:24.480000 PDT,+0.127617-0.0618098j
2017-03-28 00:01:24.490000 PDT,+0.127886-0.06194j
2017-03-28 00:01:24.500000 PDT,+0.128155-0.0620702j
2017-03-28 00:01:24.510000 PDT,+0.128423-0.0622003j
2017-03-28 00:01:24.520000 PDT,+0.128692-0.0623304j
2017-03-28 00:01:24.530000 PDT,+0.12896-0.0624605j
2017-03-28 00:01:24.540000 PDT,+0.129229-0.0625906j
2017-03-28 00:01:24.550000 PDT,+0.129497-0.0627206j
2017-03-28 00:01:24.560000 PDT,+0.129766-0.0628505j
2017-03-28 00:01:24.570000 PDT,+0.130034-0.0629805j
2017-03-28 00:01:24.580000 PDT,+0.130302-0.0631104j
2017-03-28 00:01:24.590000 PDT,+0.13057-0.0632402j
2017-03-28 00:01:24.600000 PDT,+0.130838-0.0633701j
2017-03-28 00:01:24.610000 PDT,+0.131106-0.0634999j
2017-03-28 00:01:24.620000 PDT,+0.131374-0.0636296j
2017-03-28 00:01:24.630000 PDT,+0.131642-0.0637593j
2017-03-28 00:01:24.640000 PDT,+0.13191-0.063889j
2017-03-28 00:01:24.650000 PDT,+0.132177-0.0640187j
2017-03-28 00:01:24.660000 PDT,+0.132445-0.0641483j
2017-03-28 00:01:24.670000 PDT,+0.132712-0.0642779j
2017-03-28 00:01:24.680000 PDT,+0.13298-0.0644074j
2017-03-28 00:01:24.690000 PDT,+0.133247-0.0645369j
2017-03-28 00:01:24.700000 PDT,+0.133515-0.0646664j
2017-03-28 00:01:24.710000 PDT,+0.133782-0.0647958j
2017-03-28 00:01:24.720000 PDT,+0.134049-0.0649252j
2017-03-28 00:01:24.730000 PDT,+0.134316-0.0650545j
2017-03-28 00:01:24.740000 PDT,+0.134583-0.0651838j
2017-03-28 00:01:24.750000 PDT,+0.13485-0.0653131j
2017-03-28 00:01:24.760000 PDT,+0.135117-0.0654423j
2017-03-28 00:01:24.770000 PDT,+0.135383-0.0655715j
2017-03-28 00:01:24.780000 PDT,+0.13565-0.0657007j
2017-03-28 00:01:24.790000 PDT,+0.135917-0.0658298j
2017-03-28 00:01:24.800000 PDT,+0.136183-0.0659589j
2017-03-28 00:01:24.810000 PDT,+0.13645-0.0660879j
2017-03-28 00:01:24.820000 PDT,+0.136716-0.0662169j
2017-03-28 00:01:24.830000 PDT,+0.136982-0.0663459j
2017-03-28 00:01:24.840000 PDT,+0.137248-0.0664748j
2017-03-28 00:01:24.850000 PDT,+0.137514-0.0666037j
2017-03-28 00:01:24.860000 PDT,+0.13778-0.0667325j
2017-03-28 00:01:24.870000 PDT,+0.138046-0.0668613j
2017-03-28 00:01:24.880000 PDT,+0.138312-0.0669901j
2017-03-28 00:01:24.890000 PDT,+0.138578-0.0671188j
2017-03-28 00:01:24.900000 PDT,+0.138844-0.0672475j
2017-03-28 00:01:24.910000 PDT,+0.139109-0.0673762j
2017-03-28 00:01:24.920000 PDT,+0.139375-0.0675048j
2017-03-28 00:01:24.930000 PDT,+0.13964-0.0676333j
2017-03-28 00:01:24.940000 PDT,+0.139906-0.0677619j
2017-03-28 00:01:24.950000 PDT,+0.140171-0.0678904j
2017-03-28 00:01:24.960000 PDT,+0.140436-0.0680188j
2017-03-28 00:01:24.970000 PDT,+0.140701-0.0681472j
2017-03-28 00:01:24.980000 PDT,+0.140966-0.0682756j
2017-03-28 00:01:24.990000 PDT,+0.141231-0.0684039j
2017-03-28 00:01:25.000000 PDT,+0.141496-0.0685322j
2017-03-28 00:01:25.010000 PDT,+0.141761-0.0686605j
2017-03-28 00:01:25.020000 PDT,+0.142025-0.0687887j
2017-03-28 00:01:25.030000 PDT,+0.14229-0.0689168j
2017-03-28 00:01:25.040000 PDT,+0.142555-0.069045j
2017-03-28 00:01:25.050000 PDT,+0.142819-0.0691731j
2017-03-28 00:01:25.060000 PDT,+0.143083-0.0693011j
2017-03-28 00:01:25.070000 PDT,+0.143348-0.0694291j
2017-03-28 00:01:25.080000 PDT,+0.143612-0.0695571j
2017-03-28 00:01:25.090000 PDT,+0.143876-0.069685j
2017-03-28 00:01:25.100000 PDT,+0.14414-0.0698129j
2017-03-28 00:01:25.110000 PDT,+0.144404-0.0699408j
2017-03-28 00:01:25.120000 PDT,+0.144668-0.0700686j
2017-03-28 00:01:25.130000 PDT,+0.144932-0.0701964j
2017-03-28 00:01:25.140000 PDT,+0.145196-0.0703241j
2017-03-28 00:01:25.150000 PDT,+0.145459-0.0704518j
2017-03-28 00:01:25.160000 PDT,+0.145723-0.0705795j
2017-03-28 00:01:25.170000 PDT,+0.145986-0.0707071j
2017-03-28 00:01:25.180000 PDT,+0.14625-0.0708347j
2017-03-28 00:01:25.190000 PDT,+0.146513-0.0709623j
2017-03-28 00:01:25.200000 PDT,+0.146776-0.0710898j
2017-03-28 00:01:25.210000 PDT,+0.147039-0.0712172j
2017-03-28 00:01:25.220000 PDT,+0.147303-0.0713447j
2017-03-28 00:01:25.230000 PDT,+0.147566-0.0714721j
2017-03-28 00:01:25.240000 PDT,+0.147828-0.0715994j
2017-03-28 00:01:25.250000 PDT,+0.148091-0.0717267j
2017-03-28 00:01:25.260000 PDT,+0.148354-0.071854j
2017-03-28 00:01:25.270000 PDT,+0.148617-0.0719813j
2017-03-28 00:01:25.280000 PDT,+0.148879-0.0721085j
2017-03-28 00:01:25.290000 PDT,+0.149142-0.0722356j
2017-03-28 00:01:25.300000 PDT,+0.149404-0.0723628j
2017-03-28 00:01:25.310000 PDT,+0.149667-0.0724899j
2017-03-28 00:01:25.320000 PDT,+0.149929-0.0726169j
2017-03-28 00:01:25.330000 PDT,+0.150191-0.0727439j
2017-03-28 00:01:25.340000 PDT,+0.150454-0.0728709j
2017-03-28 00:01:25.350000 PDT,+0.150716-0.0729979j
2017-03-28 00:01:25.360000 PDT,+0.150978-0.0731248j
2017-03-28 00:01:25.370000 PDT,+0.15124-0.0732517j
2017-03-28 00:01:25.380000 PDT,+0.151502-0.0733785j
2017-03-28 00:01:25.390000 PDT,+0.151763-0.0735053j
2017-03-28 00:01:25.400000 PDT,+0.152025-0.0736321j
2017-03-28 00:01:25.410000 PDT,+0.152287-0.0737588j
2017-03-28 00:01:25.420000 PDT,+0.152548-0.0738855j
2017-03-28 00:01:25.430000 PDT,+0.15281-0.0740122j
2017-03-28 00:01:25.440000 PDT,+0.153071-0.0741388j
2017-03-28 00:01:25.450000 PDT,+0.153333-0.0742654j
2017-03-28 00:01:25.460000 PDT,+0.153594-0.0743919j
2017-03-28 00:01:25.470000 PDT,+0.153855-0.0745185j
2017-03-28 00:01:25.480000 PDT,+0.154116-0.074645j
2017-03-28 00:01:25.490000 PDT,+0.154377-0.0747714j
2017-03-28 00:01:25.500000 PDT,+0.154638-0.0748978j
2017-03-28 00:01:25.510000 PDT,+0.154899-0.0750242j
2017-03-28 00:01:25.520000 PDT,+0.15516-0.0751506j
2017-03-28 00:01:25.530000 PDT,+0.155421-0.0752769j
2017-03-28 00:01:25.540000 PDT,+0.155682-0.0754032j
2017-03-28 00:01:25.550000 PDT,+0.155942-0.0755295j
2017-03-28 00:01:25.560000 PDT,+0.156203-0.0756557j
2017-03-28 00:01:25.570000 PDT,+0.156464-0.0757819j
2017-03-28 00:01:25.580000 PDT,+0.156724-0.0759081j
2017-03-28 00:01:25.590000 PDT,+0.156984-0.0760342j
2017-03-28 00:01:25.600000 PDT,+0.157245-0.0761603j
2017-03-28 00:01:25.610000 PDT,+0.157505-0.0762864j
2017-03-28 00:01:25.620000 PDT,+0.157765-0.0764124j
2017-03-28 00:01:25.630000 PDT,+0.158025-0.0765384j
2017-03-28 00:01:25.640000 PDT,+0.158285-0.0766644j
2017-03-28 00:01:25.650000 PDT,+0.158546-0.0767904j
2017-03-28 00:01:25.660000 PDT,+0.158806-0.0769163j
2017-03-28 00:01:25.670000 PDT,+0.159065-0.0770422j
2017-03-28 00:01:25.680000 PDT,+0.159325-0.077168j
2017-03-28 00:01:25.690000 PDT,+0.159585-0.0772939j
2017-03-28 00:01:25.700000 PDT,+0.159845-0.0774197j
2017-03-28 00:01:25.710000 PDT,+0.160104-0.0775454j
2017-03-28 00:01:25.720000 PDT,+0.160364-0.0776712j
2017-03-28 00:01:25.730000 PDT,+0.160624-0.0777969j
2017-03-28 00:01:25.740000 PDT,+0.160883-0.0779226j
2017-03-28 00:01:25.750000 PDT,+0.161143-0.0780483j
2017-03-28 00:01:25.760000 PDT,+0.161402-0.0781739j
2017-03-28 00:01:25.770000 PDT,+0.161661-0.0782995j
2017-03-28 00:01:25.780000 PDT,+0.161921-0.0784251j
2017-03-28 00:01:25.790000 PDT,+0.16218-0.0785507j
2017-03-28 00:01:25.800000 PDT,+0.162439-0.0786762j
2017-03-28 00:01:25.810000 PDT,+0.162698-0.0788017j
2017-03-28 00:01:25.820000 PDT,+0.162957-0.0789272j
2017-03-28 00:01:25.830000 PDT,+0.163216-0.0790527j
2017-03-28 00:01:25.840000 PDT,+0.163475-0.0791781j
2017-03-28 00:01:25.850000 PDT,+0.163734-0.0793035j
2017-03-28 00:01:25.860000 PDT,+0.163993-0.0794289j
2017-03-28 00:01:25.870000 PDT,+0.164252-0.0795543j
2017-03-28 00:01:25.880000 PDT,+0.164511-0.0796796j
2017-03-28 00:01:25.890000 PDT,+0.164769-0.0798049j
2017-03-28 00:01:25.900000 PDT,+0.165028-0.0799302j
2017-03-28 00:01:25.910000 PDT,+0.165287-0.0800555j
2017-03-28 00:01:25.920000 PDT,+0.165545-0.0801807j
2017-03-28 00:01:25.930000 PDT,+0.165804-0.080306j
2017-03-28 00:01:25.940000 PDT,+0.166062-0.0804312j
2017-03-28 00:01:25.950000 PDT,+0.166321-0.0805564j
2017-03-28 00:01:25.960000 PDT,+0.166579-0.0806815j
2017-03-28 00:01:25.970000 PDT,+0.166837-0.0808067j
2017-03-28 00:01:25.980000 PDT,+0.167096-0.0809318j
2017-03-28 00:01:25.990000 PDT,+0.167354-0.0810569j
2017-03-28 00:01:26.000000 PDT,+0.167612-0.081182j
2017-03-28 00:01:26.010000 PDT,+0.16787-0.081307j
2017-03-28 00:01:26.020000 PDT,+0.168129-0.0814321j
2017-03-28 00:01:26.030000 PDT,+0.168387-0.0815571j
2017-03-28 00:01:26.040000 PDT,+0.168645-0.0816821j
2017-03-28 00:01:26.050000 PDT,+0.168903-0.0818071j
2017-03-28 00:01:26.060000 PDT,+0.169161-0.0819321j
2017-03-28 00:01:26.070000 PDT,+0.169419-0.082057j
2017-03-28 00:01:26.080000 PDT,+0.169677-0.082182j
2017-03-28 00:01:26.090000 PDT,+0.169935-0.0823069j
2017-03-28 00:01:26.100000 PDT,+0.170193-0.0824318j
2017-03-28 00:01:26.110000 PDT,+0.17045-0.0825567j
2017-03-28 00:01:26.120000 PDT,+0.170708-0.0826816j
2017-03-28 00:01:26.130000 PDT,+0.170966-0.0828064j
2017-03-28 00:01:26.140000 PDT,+0.171224-0.0829313j
2017-03-28 00:01:26.150000 PDT,+0.171482-0.0830561j
2017-03-28 00:01:26.160000 PDT,+0.171739-0.0831809j
2017-03-28 00:01:26.170000 PDT,+0.171997-0.0833057j
2017-03-28 00:01:26.180000 PDT,+0.172255-0.0834305j
2017-03-28 00:01:26.190000 PDT,+0.172512-0.0835553j
2017-03-28 00:01:26.200000 PDT,+0.17277-0.08368j
2017-03-28 00:01:26.210000 PDT,+0.173044-0.083813j
2017-03-28 00:01:27 PDT,+0.173044-0.083813j
2017-03-28 00:01:28 PDT,+0.173044-0.083813j
2017-03-28 00:01:29 PDT,+0.173044-0.083813j
2017-03-28 00:01:30 PDT,+0.173044-0.083813j
2017-03-28 00:01:31 PDT,+0.173044-0.083813j
2017-03-28 00:01:32 PDT,+0.173044-0.083813j
2017-03-28 00:01:33 PDT,+0.173044-0.083813j
2017-03-28 00:01:34 PDT,+0.173044-0.083813j
2017-03-28 00:01:35 PDT,+0.173044-0.083813j
