# file...... ../data_vfd_out_rec_pow_B.csv
# date...... Wed Apr 26 14:48:24 2017
# user...... gour967
# host...... (null)
# target.... vfd 20
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,power_out_B
2017-03-28 00:01:24.290000 PDT,+481.835+233.363j
2017-03-28 00:01:24.300000 PDT,+482.934+233.895j
2017-03-28 00:01:24.310000 PDT,+484.033+234.428j
2017-03-28 00:01:24.320000 PDT,+485.132+234.96j
2017-03-28 00:01:24.330000 PDT,+486.23+235.492j
2017-03-28 00:01:24.340000 PDT,+487.329+236.024j
2017-03-28 00:01:24.350000 PDT,+488.428+236.557j
2017-03-28 00:01:24.360000 PDT,+489.527+237.089j
2017-03-28 00:01:24.370000 PDT,+490.626+237.621j
2017-03-28 00:01:24.380000 PDT,+491.725+238.153j
2017-03-28 00:01:24.390000 PDT,+492.824+238.685j
2017-03-28 00:01:24.400000 PDT,+493.923+239.218j
2017-03-28 00:01:24.410000 PDT,+495.021+239.75j
2017-03-28 00:01:24.420000 PDT,+496.12+240.282j
2017-03-28 00:01:24.430000 PDT,+497.219+240.814j
2017-03-28 00:01:24.440000 PDT,+498.318+241.346j
2017-03-28 00:01:24.450000 PDT,+499.417+241.879j
2017-03-28 00:01:24.460000 PDT,+500.516+242.411j
2017-03-28 00:01:24.470000 PDT,+501.615+242.943j
2017-03-28 00:01:24.480000 PDT,+502.714+243.475j
2017-03-28 00:01:24.490000 PDT,+503.813+244.008j
2017-03-28 00:01:24.500000 PDT,+504.911+244.54j
2017-03-28 00:01:24.510000 PDT,+506.01+245.072j
2017-03-28 00:01:24.520000 PDT,+507.109+245.604j
2017-03-28 00:01:24.530000 PDT,+508.208+246.136j
2017-03-28 00:01:24.540000 PDT,+509.307+246.669j
2017-03-28 00:01:24.550000 PDT,+510.406+247.201j
2017-03-28 00:01:24.560000 PDT,+511.505+247.733j
2017-03-28 00:01:24.570000 PDT,+512.604+248.265j
2017-03-28 00:01:24.580000 PDT,+513.702+248.797j
2017-03-28 00:01:24.590000 PDT,+514.801+249.33j
2017-03-28 00:01:24.600000 PDT,+515.9+249.862j
2017-03-28 00:01:24.610000 PDT,+516.999+250.394j
2017-03-28 00:01:24.620000 PDT,+518.098+250.926j
2017-03-28 00:01:24.630000 PDT,+519.197+251.459j
2017-03-28 00:01:24.640000 PDT,+520.296+251.991j
2017-03-28 00:01:24.650000 PDT,+521.395+252.523j
2017-03-28 00:01:24.660000 PDT,+522.494+253.055j
2017-03-28 00:01:24.670000 PDT,+523.592+253.587j
2017-03-28 00:01:24.680000 PDT,+524.691+254.12j
2017-03-28 00:01:24.690000 PDT,+525.79+254.652j
2017-03-28 00:01:24.700000 PDT,+526.889+255.184j
2017-03-28 00:01:24.710000 PDT,+527.988+255.716j
2017-03-28 00:01:24.720000 PDT,+529.087+256.248j
2017-03-28 00:01:24.730000 PDT,+530.186+256.781j
2017-03-28 00:01:24.740000 PDT,+531.285+257.313j
2017-03-28 00:01:24.750000 PDT,+532.383+257.845j
2017-03-28 00:01:24.760000 PDT,+533.482+258.377j
2017-03-28 00:01:24.770000 PDT,+534.581+258.91j
2017-03-28 00:01:24.780000 PDT,+535.68+259.442j
2017-03-28 00:01:24.790000 PDT,+536.779+259.974j
2017-03-28 00:01:24.800000 PDT,+537.878+260.506j
2017-03-28 00:01:24.810000 PDT,+538.977+261.038j
2017-03-28 00:01:24.820000 PDT,+540.076+261.571j
2017-03-28 00:01:24.830000 PDT,+541.175+262.103j
2017-03-28 00:01:24.840000 PDT,+542.273+262.635j
2017-03-28 00:01:24.850000 PDT,+543.372+263.167j
2017-03-28 00:01:24.860000 PDT,+544.471+263.699j
2017-03-28 00:01:24.870000 PDT,+545.57+264.232j
2017-03-28 00:01:24.880000 PDT,+546.669+264.764j
2017-03-28 00:01:24.890000 PDT,+547.768+265.296j
2017-03-28 00:01:24.900000 PDT,+548.867+265.828j
2017-03-28 00:01:24.910000 PDT,+549.966+266.36j
2017-03-28 00:01:24.920000 PDT,+551.064+266.893j
2017-03-28 00:01:24.930000 PDT,+552.163+267.425j
2017-03-28 00:01:24.940000 PDT,+553.262+267.957j
2017-03-28 00:01:24.950000 PDT,+554.361+268.489j
2017-03-28 00:01:24.960000 PDT,+555.46+269.022j
2017-03-28 00:01:24.970000 PDT,+556.559+269.554j
2017-03-28 00:01:24.980000 PDT,+557.658+270.086j
2017-03-28 00:01:24.990000 PDT,+558.757+270.618j
2017-03-28 00:01:25.000000 PDT,+559.856+271.15j
2017-03-28 00:01:25.010000 PDT,+560.954+271.683j
2017-03-28 00:01:25.020000 PDT,+562.053+272.215j
2017-03-28 00:01:25.030000 PDT,+563.152+272.747j
2017-03-28 00:01:25.040000 PDT,+564.251+273.279j
2017-03-28 00:01:25.050000 PDT,+565.35+273.811j
2017-03-28 00:01:25.060000 PDT,+566.449+274.344j
2017-03-28 00:01:25.070000 PDT,+567.548+274.876j
2017-03-28 00:01:25.080000 PDT,+568.647+275.408j
2017-03-28 00:01:25.090000 PDT,+569.745+275.94j
2017-03-28 00:01:25.100000 PDT,+570.844+276.473j
2017-03-28 00:01:25.110000 PDT,+571.943+277.005j
2017-03-28 00:01:25.120000 PDT,+573.042+277.537j
2017-03-28 00:01:25.130000 PDT,+574.141+278.069j
2017-03-28 00:01:25.140000 PDT,+575.24+278.601j
2017-03-28 00:01:25.150000 PDT,+576.339+279.134j
2017-03-28 00:01:25.160000 PDT,+577.438+279.666j
2017-03-28 00:01:25.170000 PDT,+578.537+280.198j
2017-03-28 00:01:25.180000 PDT,+579.635+280.73j
2017-03-28 00:01:25.190000 PDT,+580.734+281.262j
2017-03-28 00:01:25.200000 PDT,+581.833+281.795j
2017-03-28 00:01:25.210000 PDT,+582.932+282.327j
2017-03-28 00:01:25.220000 PDT,+584.031+282.859j
2017-03-28 00:01:25.230000 PDT,+585.13+283.391j
2017-03-28 00:01:25.240000 PDT,+586.229+283.924j
2017-03-28 00:01:25.250000 PDT,+587.328+284.456j
2017-03-28 00:01:25.260000 PDT,+588.426+284.988j
2017-03-28 00:01:25.270000 PDT,+589.525+285.52j
2017-03-28 00:01:25.280000 PDT,+590.624+286.052j
2017-03-28 00:01:25.290000 PDT,+591.723+286.585j
2017-03-28 00:01:25.300000 PDT,+592.822+287.117j
2017-03-28 00:01:25.310000 PDT,+593.921+287.649j
2017-03-28 00:01:25.320000 PDT,+595.02+288.181j
2017-03-28 00:01:25.330000 PDT,+596.119+288.713j
2017-03-28 00:01:25.340000 PDT,+597.218+289.246j
2017-03-28 00:01:25.350000 PDT,+598.316+289.778j
2017-03-28 00:01:25.360000 PDT,+599.415+290.31j
2017-03-28 00:01:25.370000 PDT,+600.514+290.842j
2017-03-28 00:01:25.380000 PDT,+601.613+291.375j
2017-03-28 00:01:25.390000 PDT,+602.712+291.907j
2017-03-28 00:01:25.400000 PDT,+603.811+292.439j
2017-03-28 00:01:25.410000 PDT,+604.91+292.971j
2017-03-28 00:01:25.420000 PDT,+606.009+293.503j
2017-03-28 00:01:25.430000 PDT,+607.107+294.036j
2017-03-28 00:01:25.440000 PDT,+608.206+294.568j
2017-03-28 00:01:25.450000 PDT,+609.305+295.1j
2017-03-28 00:01:25.460000 PDT,+610.404+295.632j
2017-03-28 00:01:25.470000 PDT,+611.503+296.164j
2017-03-28 00:01:25.480000 PDT,+612.602+296.697j
2017-03-28 00:01:25.490000 PDT,+613.701+297.229j
2017-03-28 00:01:25.500000 PDT,+614.8+297.761j
2017-03-28 00:01:25.510000 PDT,+615.899+298.293j
2017-03-28 00:01:25.520000 PDT,+616.997+298.825j
2017-03-28 00:01:25.530000 PDT,+618.096+299.358j
2017-03-28 00:01:25.540000 PDT,+619.195+299.89j
2017-03-28 00:01:25.550000 PDT,+620.294+300.422j
2017-03-28 00:01:25.560000 PDT,+621.393+300.954j
2017-03-28 00:01:25.570000 PDT,+622.492+301.487j
2017-03-28 00:01:25.580000 PDT,+623.591+302.019j
2017-03-28 00:01:25.590000 PDT,+624.69+302.551j
2017-03-28 00:01:25.600000 PDT,+625.788+303.083j
2017-03-28 00:01:25.610000 PDT,+626.887+303.615j
2017-03-28 00:01:25.620000 PDT,+627.986+304.148j
2017-03-28 00:01:25.630000 PDT,+629.085+304.68j
2017-03-28 00:01:25.640000 PDT,+630.184+305.212j
2017-03-28 00:01:25.650000 PDT,+631.283+305.744j
2017-03-28 00:01:25.660000 PDT,+632.382+306.276j
2017-03-28 00:01:25.670000 PDT,+633.481+306.809j
2017-03-28 00:01:25.680000 PDT,+634.58+307.341j
2017-03-28 00:01:25.690000 PDT,+635.678+307.873j
2017-03-28 00:01:25.700000 PDT,+636.777+308.405j
2017-03-28 00:01:25.710000 PDT,+637.876+308.938j
2017-03-28 00:01:25.720000 PDT,+638.975+309.47j
2017-03-28 00:01:25.730000 PDT,+640.074+310.002j
2017-03-28 00:01:25.740000 PDT,+641.173+310.534j
2017-03-28 00:01:25.750000 PDT,+642.272+311.066j
2017-03-28 00:01:25.760000 PDT,+643.371+311.599j
2017-03-28 00:01:25.770000 PDT,+644.469+312.131j
2017-03-28 00:01:25.780000 PDT,+645.568+312.663j
2017-03-28 00:01:25.790000 PDT,+646.667+313.195j
2017-03-28 00:01:25.800000 PDT,+647.766+313.727j
2017-03-28 00:01:25.810000 PDT,+648.865+314.26j
2017-03-28 00:01:25.820000 PDT,+649.964+314.792j
2017-03-28 00:01:25.830000 PDT,+651.063+315.324j
2017-03-28 00:01:25.840000 PDT,+652.162+315.856j
2017-03-28 00:01:25.850000 PDT,+653.261+316.389j
2017-03-28 00:01:25.860000 PDT,+654.359+316.921j
2017-03-28 00:01:25.870000 PDT,+655.458+317.453j
2017-03-28 00:01:25.880000 PDT,+656.557+317.985j
2017-03-28 00:01:25.890000 PDT,+657.656+318.517j
2017-03-28 00:01:25.900000 PDT,+658.755+319.05j
2017-03-28 00:01:25.910000 PDT,+659.854+319.582j
2017-03-28 00:01:25.920000 PDT,+660.953+320.114j
2017-03-28 00:01:25.930000 PDT,+662.052+320.646j
2017-03-28 00:01:25.940000 PDT,+663.15+321.178j
2017-03-28 00:01:25.950000 PDT,+664.249+321.711j
2017-03-28 00:01:25.960000 PDT,+665.348+322.243j
2017-03-28 00:01:25.970000 PDT,+666.447+322.775j
2017-03-28 00:01:25.980000 PDT,+667.546+323.307j
2017-03-28 00:01:25.990000 PDT,+668.645+323.84j
2017-03-28 00:01:26.000000 PDT,+669.744+324.372j
2017-03-28 00:01:26.010000 PDT,+670.843+324.904j
2017-03-28 00:01:26.020000 PDT,+671.942+325.436j
2017-03-28 00:01:26.030000 PDT,+673.04+325.968j
2017-03-28 00:01:26.040000 PDT,+674.139+326.501j
2017-03-28 00:01:26.050000 PDT,+675.238+327.033j
2017-03-28 00:01:26.060000 PDT,+676.337+327.565j
2017-03-28 00:01:26.070000 PDT,+677.436+328.097j
2017-03-28 00:01:26.080000 PDT,+678.535+328.629j
2017-03-28 00:01:26.090000 PDT,+679.634+329.162j
2017-03-28 00:01:26.100000 PDT,+680.733+329.694j
2017-03-28 00:01:26.110000 PDT,+681.831+330.226j
2017-03-28 00:01:26.120000 PDT,+682.93+330.758j
2017-03-28 00:01:26.130000 PDT,+684.029+331.29j
2017-03-28 00:01:26.140000 PDT,+685.128+331.823j
2017-03-28 00:01:26.150000 PDT,+686.227+332.355j
2017-03-28 00:01:26.160000 PDT,+687.326+332.887j
2017-03-28 00:01:26.170000 PDT,+688.425+333.419j
2017-03-28 00:01:26.180000 PDT,+689.524+333.952j
2017-03-28 00:01:26.190000 PDT,+690.623+334.484j
2017-03-28 00:01:26.200000 PDT,+691.721+335.016j
2017-03-28 00:01:26.210000 PDT,+692.82+335.548j
2017-03-28 00:01:27 PDT,+692.82+335.548j
2017-03-28 00:01:28 PDT,+692.82+335.548j
2017-03-28 00:01:29 PDT,+692.82+335.548j
2017-03-28 00:01:30 PDT,+692.82+335.548j
2017-03-28 00:01:31 PDT,+692.82+335.548j
2017-03-28 00:01:32 PDT,+692.82+335.548j
2017-03-28 00:01:33 PDT,+692.82+335.548j
2017-03-28 00:01:34 PDT,+692.82+335.548j
2017-03-28 00:01:35 PDT,+692.82+335.548j
