# file...... ../data_vfd_in_rec_curr_C.csv
# date...... Wed Apr 26 14:48:24 2017
# user...... gour967
# host...... (null)
# target.... vfd 20
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,current_in_C
2017-03-28 00:01:23.140000 PDT,-0.00735884+0.101239j
2017-03-28 00:01:23.150000 PDT,-0.00738046+0.101537j
2017-03-28 00:01:23.160000 PDT,-0.0074021+0.101835j
2017-03-28 00:01:23.170000 PDT,-0.00742374+0.102132j
2017-03-28 00:01:23.180000 PDT,-0.00744539+0.10243j
2017-03-28 00:01:23.190000 PDT,-0.00746705+0.102728j
2017-03-28 00:01:23.200000 PDT,-0.00748872+0.103027j
2017-03-28 00:01:23.210000 PDT,-0.00751039+0.103325j
2017-03-28 00:01:23.220000 PDT,-0.00753207+0.103623j
2017-03-28 00:01:23.230000 PDT,-0.00755376+0.103921j
2017-03-28 00:01:23.240000 PDT,-0.00757545+0.10422j
2017-03-28 00:01:23.250000 PDT,-0.00759716+0.104519j
2017-03-28 00:01:23.260000 PDT,-0.00761886+0.104817j
2017-03-28 00:01:23.270000 PDT,-0.00764058+0.105116j
2017-03-28 00:01:23.280000 PDT,-0.0076623+0.105415j
2017-03-28 00:01:23.290000 PDT,-0.00768402+0.105714j
2017-03-28 00:01:23.300000 PDT,-0.00770576+0.106013j
2017-03-28 00:01:23.310000 PDT,-0.00772749+0.106312j
2017-03-28 00:01:23.320000 PDT,-0.00774924+0.106611j
2017-03-28 00:01:23.330000 PDT,-0.00777099+0.106911j
2017-03-28 00:01:23.340000 PDT,-0.00779274+0.10721j
2017-03-28 00:01:23.350000 PDT,-0.0078145+0.107509j
2017-03-28 00:01:23.360000 PDT,-0.00783627+0.107809j
2017-03-28 00:01:23.370000 PDT,-0.00785804+0.108108j
2017-03-28 00:01:23.380000 PDT,-0.00787982+0.108408j
2017-03-28 00:01:23.390000 PDT,-0.0079016+0.108708j
2017-03-28 00:01:23.400000 PDT,-0.00792338+0.109007j
2017-03-28 00:01:23.410000 PDT,-0.00794517+0.109307j
2017-03-28 00:01:23.420000 PDT,-0.00796697+0.109607j
2017-03-28 00:01:23.430000 PDT,-0.00798877+0.109907j
2017-03-28 00:01:23.440000 PDT,-0.00801057+0.110207j
2017-03-28 00:01:23.450000 PDT,-0.00803238+0.110507j
2017-03-28 00:01:23.460000 PDT,-0.00805419+0.110807j
2017-03-28 00:01:23.470000 PDT,-0.008076+0.111108j
2017-03-28 00:01:23.480000 PDT,-0.00809782+0.111408j
2017-03-28 00:01:23.490000 PDT,-0.00811964+0.111708j
2017-03-28 00:01:23.500000 PDT,-0.00814147+0.112008j
2017-03-28 00:01:23.510000 PDT,-0.0081633+0.112309j
2017-03-28 00:01:23.520000 PDT,-0.00818513+0.112609j
2017-03-28 00:01:23.530000 PDT,-0.00820697+0.11291j
2017-03-28 00:01:23.540000 PDT,-0.0082288+0.11321j
2017-03-28 00:01:23.550000 PDT,-0.00825064+0.113511j
2017-03-28 00:01:23.560000 PDT,-0.00827249+0.113811j
2017-03-28 00:01:23.570000 PDT,-0.00829433+0.114112j
2017-03-28 00:01:23.580000 PDT,-0.00831618+0.114413j
2017-03-28 00:01:23.590000 PDT,-0.00833803+0.114713j
2017-03-28 00:01:23.600000 PDT,-0.00835989+0.115014j
2017-03-28 00:01:23.610000 PDT,-0.00838174+0.115315j
2017-03-28 00:01:23.620000 PDT,-0.0084036+0.115615j
2017-03-28 00:01:23.630000 PDT,-0.00842546+0.115916j
2017-03-28 00:01:23.640000 PDT,-0.00844732+0.116217j
2017-03-28 00:01:23.650000 PDT,-0.00846918+0.116518j
2017-03-28 00:01:23.660000 PDT,-0.00849104+0.116819j
2017-03-28 00:01:23.670000 PDT,-0.00851291+0.11712j
2017-03-28 00:01:23.680000 PDT,-0.00853477+0.11742j
2017-03-28 00:01:23.690000 PDT,-0.00855664+0.117721j
2017-03-28 00:01:23.700000 PDT,-0.00857851+0.118022j
2017-03-28 00:01:23.710000 PDT,-0.00860038+0.118323j
2017-03-28 00:01:23.720000 PDT,-0.00862225+0.118624j
2017-03-28 00:01:23.730000 PDT,-0.00864412+0.118925j
2017-03-28 00:01:23.740000 PDT,-0.00866599+0.119226j
2017-03-28 00:01:23.750000 PDT,-0.00868786+0.119527j
2017-03-28 00:01:23.760000 PDT,-0.00870973+0.119828j
2017-03-28 00:01:23.770000 PDT,-0.00873161+0.120129j
2017-03-28 00:01:23.780000 PDT,-0.00875348+0.12043j
2017-03-28 00:01:23.790000 PDT,-0.00877535+0.120731j
2017-03-28 00:01:23.800000 PDT,-0.00879722+0.121032j
2017-03-28 00:01:23.810000 PDT,-0.0088191+0.121333j
2017-03-28 00:01:23.820000 PDT,-0.00884097+0.121634j
2017-03-28 00:01:23.830000 PDT,-0.00886284+0.121935j
2017-03-28 00:01:23.840000 PDT,-0.00888471+0.122236j
2017-03-28 00:01:23.850000 PDT,-0.00890658+0.122537j
2017-03-28 00:01:23.860000 PDT,-0.00892845+0.122838j
2017-03-28 00:01:23.870000 PDT,-0.00895032+0.123139j
2017-03-28 00:01:23.880000 PDT,-0.00897218+0.12344j
2017-03-28 00:01:23.890000 PDT,-0.00899405+0.12374j
2017-03-28 00:01:23.900000 PDT,-0.00901591+0.124041j
2017-03-28 00:01:23.910000 PDT,-0.00903778+0.124342j
2017-03-28 00:01:23.920000 PDT,-0.00905964+0.124643j
2017-03-28 00:01:23.930000 PDT,-0.0090815+0.124944j
2017-03-28 00:01:23.940000 PDT,-0.00910336+0.125245j
2017-03-28 00:01:23.950000 PDT,-0.00912522+0.125545j
2017-03-28 00:01:23.960000 PDT,-0.00914707+0.125846j
2017-03-28 00:01:23.970000 PDT,-0.00916893+0.126147j
2017-03-28 00:01:23.980000 PDT,-0.00919078+0.126448j
2017-03-28 00:01:23.990000 PDT,-0.00921263+0.126748j
2017-03-28 00:01:24.000000 PDT,-0.00923448+0.127049j
2017-03-28 00:01:24.010000 PDT,-0.00925632+0.12735j
2017-03-28 00:01:24.020000 PDT,-0.00927817+0.12765j
2017-03-28 00:01:24.030000 PDT,-0.00930001+0.127951j
2017-03-28 00:01:24.040000 PDT,-0.00932185+0.128251j
2017-03-28 00:01:24.050000 PDT,-0.00934368+0.128552j
2017-03-28 00:01:24.060000 PDT,-0.00936551+0.128852j
2017-03-28 00:01:24.070000 PDT,-0.00938734+0.129153j
2017-03-28 00:01:24.080000 PDT,-0.00940917+0.129453j
2017-03-28 00:01:24.090000 PDT,-0.009431+0.129753j
2017-03-28 00:01:24.100000 PDT,-0.00945282+0.130054j
2017-03-28 00:01:24.110000 PDT,-0.00947464+0.130354j
2017-03-28 00:01:24.120000 PDT,-0.00949645+0.130654j
2017-03-28 00:01:24.130000 PDT,-0.00951826+0.130954j
2017-03-28 00:01:24.140000 PDT,-0.00954007+0.131254j
2017-03-28 00:01:24.150000 PDT,-0.00956188+0.131554j
2017-03-28 00:01:24.160000 PDT,-0.00958368+0.131854j
2017-03-28 00:01:24.170000 PDT,-0.00960548+0.132154j
2017-03-28 00:01:24.180000 PDT,-0.00962727+0.132454j
2017-03-28 00:01:24.190000 PDT,-0.00964906+0.132754j
2017-03-28 00:01:24.200000 PDT,-0.00967085+0.133054j
2017-03-28 00:01:24.210000 PDT,-0.00969263+0.133354j
2017-03-28 00:01:24.220000 PDT,-0.00971441+0.133653j
2017-03-28 00:01:24.230000 PDT,-0.00973619+0.133953j
2017-03-28 00:01:24.240000 PDT,-0.00975796+0.134253j
2017-03-28 00:01:24.250000 PDT,-0.00977972+0.134552j
2017-03-28 00:01:24.260000 PDT,-0.00980149+0.134852j
2017-03-28 00:01:24.270000 PDT,-0.00982324+0.135151j
2017-03-28 00:01:24.280000 PDT,-0.009845+0.13545j
2017-03-28 00:01:24.290000 PDT,-0.00986675+0.13575j
2017-03-28 00:01:24.300000 PDT,-0.00988849+0.136049j
2017-03-28 00:01:24.310000 PDT,-0.00991023+0.136348j
2017-03-28 00:01:24.320000 PDT,-0.00993197+0.136647j
2017-03-28 00:01:24.330000 PDT,-0.0099537+0.136946j
2017-03-28 00:01:24.340000 PDT,-0.00997543+0.137245j
2017-03-28 00:01:24.350000 PDT,-0.00999715+0.137544j
2017-03-28 00:01:24.360000 PDT,-0.0100189+0.137843j
2017-03-28 00:01:24.370000 PDT,-0.0100406+0.138142j
2017-03-28 00:01:24.380000 PDT,-0.0100623+0.138441j
2017-03-28 00:01:24.390000 PDT,-0.010084+0.138739j
2017-03-28 00:01:24.400000 PDT,-0.0101057+0.139038j
2017-03-28 00:01:24.410000 PDT,-0.0101274+0.139336j
2017-03-28 00:01:24.420000 PDT,-0.0101491+0.139635j
2017-03-28 00:01:24.430000 PDT,-0.0101707+0.139933j
2017-03-28 00:01:24.440000 PDT,-0.0101924+0.140231j
2017-03-28 00:01:24.450000 PDT,-0.0102141+0.14053j
2017-03-28 00:01:24.460000 PDT,-0.0102358+0.140828j
2017-03-28 00:01:24.470000 PDT,-0.0102574+0.141126j
2017-03-28 00:01:24.480000 PDT,-0.0102791+0.141424j
2017-03-28 00:01:24.490000 PDT,-0.0103007+0.141722j
2017-03-28 00:01:24.500000 PDT,-0.0103224+0.14202j
2017-03-28 00:01:24.510000 PDT,-0.010344+0.142317j
2017-03-28 00:01:24.520000 PDT,-0.0103656+0.142615j
2017-03-28 00:01:24.530000 PDT,-0.0103873+0.142913j
2017-03-28 00:01:24.540000 PDT,-0.0104089+0.14321j
2017-03-28 00:01:24.550000 PDT,-0.0104305+0.143508j
2017-03-28 00:01:24.560000 PDT,-0.0104521+0.143805j
2017-03-28 00:01:24.570000 PDT,-0.0104737+0.144102j
2017-03-28 00:01:24.580000 PDT,-0.0104953+0.1444j
2017-03-28 00:01:24.590000 PDT,-0.0105169+0.144697j
2017-03-28 00:01:24.600000 PDT,-0.0105385+0.144994j
2017-03-28 00:01:24.610000 PDT,-0.01056+0.145291j
2017-03-28 00:01:24.620000 PDT,-0.0105816+0.145588j
2017-03-28 00:01:24.630000 PDT,-0.0106032+0.145884j
2017-03-28 00:01:24.640000 PDT,-0.0106247+0.146181j
2017-03-28 00:01:24.650000 PDT,-0.0106463+0.146478j
2017-03-28 00:01:24.660000 PDT,-0.0106679+0.146774j
2017-03-28 00:01:24.670000 PDT,-0.0106894+0.147071j
2017-03-28 00:01:24.680000 PDT,-0.0107109+0.147367j
2017-03-28 00:01:24.690000 PDT,-0.0107325+0.147663j
2017-03-28 00:01:24.700000 PDT,-0.010754+0.14796j
2017-03-28 00:01:24.710000 PDT,-0.0107755+0.148256j
2017-03-28 00:01:24.720000 PDT,-0.010797+0.148552j
2017-03-28 00:01:24.730000 PDT,-0.0108185+0.148848j
2017-03-28 00:01:24.740000 PDT,-0.01084+0.149144j
2017-03-28 00:01:24.750000 PDT,-0.0108615+0.149439j
2017-03-28 00:01:24.760000 PDT,-0.010883+0.149735j
2017-03-28 00:01:24.770000 PDT,-0.0109045+0.150031j
2017-03-28 00:01:24.780000 PDT,-0.0109259+0.150326j
2017-03-28 00:01:24.790000 PDT,-0.0109474+0.150621j
2017-03-28 00:01:24.800000 PDT,-0.0109689+0.150917j
2017-03-28 00:01:24.810000 PDT,-0.0109903+0.151212j
2017-03-28 00:01:24.820000 PDT,-0.0110118+0.151507j
2017-03-28 00:01:24.830000 PDT,-0.0110332+0.151802j
2017-03-28 00:01:24.840000 PDT,-0.0110546+0.152097j
2017-03-28 00:01:24.850000 PDT,-0.0110761+0.152392j
2017-03-28 00:01:24.860000 PDT,-0.0110975+0.152687j
2017-03-28 00:01:24.870000 PDT,-0.0111189+0.152982j
2017-03-28 00:01:24.880000 PDT,-0.0111403+0.153276j
2017-03-28 00:01:24.890000 PDT,-0.0111617+0.153571j
2017-03-28 00:01:24.900000 PDT,-0.0111831+0.153865j
2017-03-28 00:01:24.910000 PDT,-0.0112045+0.154159j
2017-03-28 00:01:24.920000 PDT,-0.0112259+0.154454j
2017-03-28 00:01:24.930000 PDT,-0.0112472+0.154748j
2017-03-28 00:01:24.940000 PDT,-0.0112686+0.155042j
2017-03-28 00:01:24.950000 PDT,-0.01129+0.155336j
2017-03-28 00:01:24.960000 PDT,-0.0113113+0.15563j
2017-03-28 00:01:24.970000 PDT,-0.0113327+0.155924j
2017-03-28 00:01:24.980000 PDT,-0.011354+0.156217j
2017-03-28 00:01:24.990000 PDT,-0.0113754+0.156511j
2017-03-28 00:01:25.000000 PDT,-0.0113967+0.156804j
2017-03-28 00:01:25.010000 PDT,-0.011418+0.157098j
2017-03-28 00:01:25.020000 PDT,-0.0114393+0.157391j
2017-03-28 00:01:25.030000 PDT,-0.0114606+0.157685j
2017-03-28 00:01:25.040000 PDT,-0.0114819+0.157978j
2017-03-28 00:01:25.050000 PDT,-0.0115032+0.158271j
2017-03-28 00:01:25.060000 PDT,-0.0115245+0.158564j
2017-03-28 00:01:25.070000 PDT,-0.0115458+0.158857j
2017-03-28 00:01:25.080000 PDT,-0.0115671+0.159149j
2017-03-28 00:01:25.090000 PDT,-0.0115883+0.159442j
2017-03-28 00:01:25.100000 PDT,-0.0116096+0.159735j
2017-03-28 00:01:25.110000 PDT,-0.0116309+0.160027j
2017-03-28 00:01:25.120000 PDT,-0.0116521+0.16032j
2017-03-28 00:01:25.130000 PDT,-0.0116733+0.160612j
2017-03-28 00:01:25.140000 PDT,-0.0116946+0.160904j
2017-03-28 00:01:25.150000 PDT,-0.0117158+0.161197j
2017-03-28 00:01:25.160000 PDT,-0.011737+0.161489j
2017-03-28 00:01:25.170000 PDT,-0.0117583+0.161781j
2017-03-28 00:01:25.180000 PDT,-0.0117795+0.162073j
2017-03-28 00:01:25.190000 PDT,-0.0118007+0.162364j
2017-03-28 00:01:25.200000 PDT,-0.0118219+0.162656j
2017-03-28 00:01:25.210000 PDT,-0.0118431+0.162948j
2017-03-28 00:01:25.220000 PDT,-0.0118642+0.163239j
2017-03-28 00:01:25.230000 PDT,-0.0118854+0.163531j
2017-03-28 00:01:25.240000 PDT,-0.0119066+0.163822j
2017-03-28 00:01:25.250000 PDT,-0.0119278+0.164113j
2017-03-28 00:01:25.260000 PDT,-0.0119489+0.164405j
2017-03-28 00:01:25.270000 PDT,-0.0119701+0.164696j
2017-03-28 00:01:25.280000 PDT,-0.0119912+0.164987j
2017-03-28 00:01:25.290000 PDT,-0.0120124+0.165278j
2017-03-28 00:01:25.300000 PDT,-0.0120335+0.165569j
2017-03-28 00:01:25.310000 PDT,-0.0120546+0.165859j
2017-03-28 00:01:25.320000 PDT,-0.0120757+0.16615j
2017-03-28 00:01:25.330000 PDT,-0.0120969+0.166441j
2017-03-28 00:01:25.340000 PDT,-0.012118+0.166731j
2017-03-28 00:01:25.350000 PDT,-0.0121391+0.167022j
2017-03-28 00:01:25.360000 PDT,-0.0121602+0.167312j
2017-03-28 00:01:25.370000 PDT,-0.0121813+0.167602j
2017-03-28 00:01:25.380000 PDT,-0.0122024+0.167893j
2017-03-28 00:01:25.390000 PDT,-0.0122234+0.168183j
2017-03-28 00:01:25.400000 PDT,-0.0122445+0.168473j
2017-03-28 00:01:25.410000 PDT,-0.0122656+0.168763j
2017-03-28 00:01:25.420000 PDT,-0.0122866+0.169053j
2017-03-28 00:01:25.430000 PDT,-0.0123077+0.169342j
2017-03-28 00:01:25.440000 PDT,-0.0123287+0.169632j
2017-03-28 00:01:25.450000 PDT,-0.0123498+0.169922j
2017-03-28 00:01:25.460000 PDT,-0.0123708+0.170211j
2017-03-28 00:01:25.470000 PDT,-0.0123919+0.170501j
2017-03-28 00:01:25.480000 PDT,-0.0124129+0.17079j
2017-03-28 00:01:25.490000 PDT,-0.0124339+0.17108j
2017-03-28 00:01:25.500000 PDT,-0.0124549+0.171369j
2017-03-28 00:01:25.510000 PDT,-0.0124759+0.171658j
2017-03-28 00:01:25.520000 PDT,-0.0124969+0.171947j
2017-03-28 00:01:25.530000 PDT,-0.0125179+0.172236j
2017-03-28 00:01:25.540000 PDT,-0.0125389+0.172525j
2017-03-28 00:01:25.550000 PDT,-0.0125599+0.172814j
2017-03-28 00:01:25.560000 PDT,-0.0125809+0.173103j
2017-03-28 00:01:25.570000 PDT,-0.0126019+0.173391j
2017-03-28 00:01:25.580000 PDT,-0.0126229+0.17368j
2017-03-28 00:01:25.590000 PDT,-0.0126438+0.173969j
2017-03-28 00:01:25.600000 PDT,-0.0126648+0.174257j
2017-03-28 00:01:25.610000 PDT,-0.0126858+0.174546j
2017-03-28 00:01:25.620000 PDT,-0.0127067+0.174834j
2017-03-28 00:01:25.630000 PDT,-0.0127277+0.175122j
2017-03-28 00:01:25.640000 PDT,-0.0127486+0.175411j
2017-03-28 00:01:25.650000 PDT,-0.0127695+0.175699j
2017-03-28 00:01:25.660000 PDT,-0.0127905+0.175987j
2017-03-28 00:01:25.670000 PDT,-0.0128114+0.176275j
2017-03-28 00:01:25.680000 PDT,-0.0128323+0.176563j
2017-03-28 00:01:25.690000 PDT,-0.0128532+0.176851j
2017-03-28 00:01:25.700000 PDT,-0.0128741+0.177139j
2017-03-28 00:01:25.710000 PDT,-0.0128951+0.177426j
2017-03-28 00:01:25.720000 PDT,-0.012916+0.177714j
2017-03-28 00:01:25.730000 PDT,-0.0129369+0.178002j
2017-03-28 00:01:25.740000 PDT,-0.0129578+0.178289j
2017-03-28 00:01:25.750000 PDT,-0.0129786+0.178577j
2017-03-28 00:01:25.760000 PDT,-0.0129995+0.178864j
2017-03-28 00:01:25.770000 PDT,-0.0130204+0.179152j
2017-03-28 00:01:25.780000 PDT,-0.0130413+0.179439j
2017-03-28 00:01:25.790000 PDT,-0.0130622+0.179726j
2017-03-28 00:01:25.800000 PDT,-0.013083+0.180013j
2017-03-28 00:01:25.810000 PDT,-0.0131039+0.180301j
2017-03-28 00:01:25.820000 PDT,-0.0131248+0.180588j
2017-03-28 00:01:25.830000 PDT,-0.0131456+0.180875j
2017-03-28 00:01:25.840000 PDT,-0.0131665+0.181162j
2017-03-28 00:01:25.850000 PDT,-0.0131873+0.181449j
2017-03-28 00:01:25.860000 PDT,-0.0132082+0.181736j
2017-03-28 00:01:25.870000 PDT,-0.013229+0.182022j
2017-03-28 00:01:25.880000 PDT,-0.0132498+0.182309j
2017-03-28 00:01:25.890000 PDT,-0.0132707+0.182596j
2017-03-28 00:01:25.900000 PDT,-0.0132915+0.182883j
2017-03-28 00:01:25.910000 PDT,-0.0133123+0.183169j
2017-03-28 00:01:25.920000 PDT,-0.0133331+0.183456j
2017-03-28 00:01:25.930000 PDT,-0.0133539+0.183742j
2017-03-28 00:01:25.940000 PDT,-0.0133748+0.184029j
2017-03-28 00:01:25.950000 PDT,-0.0133956+0.184315j
2017-03-28 00:01:25.960000 PDT,-0.0134164+0.184601j
2017-03-28 00:01:25.970000 PDT,-0.0134372+0.184888j
2017-03-28 00:01:25.980000 PDT,-0.013458+0.185174j
2017-03-28 00:01:25.990000 PDT,-0.0134788+0.18546j
2017-03-28 00:01:26.000000 PDT,-0.0134996+0.185746j
2017-03-28 00:01:26.010000 PDT,-0.0135204+0.186033j
2017-03-28 00:01:26.020000 PDT,-0.0135411+0.186319j
2017-03-28 00:01:26.030000 PDT,-0.0135619+0.186605j
2017-03-28 00:01:26.040000 PDT,-0.0135827+0.186891j
2017-03-28 00:01:26.050000 PDT,-0.0136035+0.187177j
2017-03-28 00:01:26.060000 PDT,-0.0136243+0.187463j
2017-03-28 00:01:26.070000 PDT,-0.013645+0.187749j
2017-03-28 00:01:26.080000 PDT,-0.0136658+0.188034j
2017-03-28 00:01:26.090000 PDT,-0.0136866+0.18832j
2017-03-28 00:01:26.100000 PDT,-0.0137073+0.188606j
2017-03-28 00:01:26.110000 PDT,-0.0137281+0.188892j
2017-03-28 00:01:26.120000 PDT,-0.0137488+0.189177j
2017-03-28 00:01:26.130000 PDT,-0.0137696+0.189463j
2017-03-28 00:01:26.140000 PDT,-0.0137904+0.189749j
2017-03-28 00:01:26.150000 PDT,-0.0138111+0.190034j
2017-03-28 00:01:26.160000 PDT,-0.0138318+0.19032j
2017-03-28 00:01:26.170000 PDT,-0.0138526+0.190605j
2017-03-28 00:01:26.180000 PDT,-0.0138733+0.190891j
2017-03-28 00:01:26.190000 PDT,-0.0138941+0.191176j
2017-03-28 00:01:26.200000 PDT,-0.0139148+0.191462j
2017-03-28 00:01:26.210000 PDT,-0.0139369+0.191766j
2017-03-28 00:01:27 PDT,-0.0139369+0.191766j
2017-03-28 00:01:28 PDT,-0.0139369+0.191766j
2017-03-28 00:01:29 PDT,-0.0139369+0.191766j
2017-03-28 00:01:30 PDT,-0.0139369+0.191766j
2017-03-28 00:01:31 PDT,-0.0139369+0.191766j
2017-03-28 00:01:32 PDT,-0.0139369+0.191766j
2017-03-28 00:01:33 PDT,-0.0139369+0.191766j
2017-03-28 00:01:34 PDT,-0.0139369+0.191766j
2017-03-28 00:01:35 PDT,-0.0139369+0.191766j
