# file...... ../data_vfd_out_rec_curr_B.csv
# date...... Wed Apr 26 14:48:24 2017
# user...... gour967
# host...... (null)
# target.... vfd 20
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,current_out_B
2017-03-28 00:01:23.730000 PDT,+0.238095+47.2992d
2017-03-28 00:01:23.740000 PDT,+0.238095-110.31d
2017-03-28 00:01:23.750000 PDT,+0.238095+92.2325d
2017-03-28 00:01:23.760000 PDT,+0.238095-65.0724d
2017-03-28 00:01:23.770000 PDT,+0.238095+137.775d
2017-03-28 00:01:23.780000 PDT,+0.238095-19.2255d
2017-03-28 00:01:23.790000 PDT,+0.238095-176.074d
2017-03-28 00:01:23.800000 PDT,+0.238095+27.2305d
2017-03-28 00:01:23.810000 PDT,+0.238095-129.313d
2017-03-28 00:01:23.820000 PDT,+0.238095+74.2956d
2017-03-28 00:01:23.830000 PDT,+0.238095-81.9435d
2017-03-28 00:01:23.840000 PDT,+0.238095+121.97d
2017-03-28 00:01:23.850000 PDT,+0.238095-33.9648d
2017-03-28 00:01:23.860000 PDT,+0.238095+170.253d
2017-03-28 00:01:23.870000 PDT,+0.238095+14.6229d
2017-03-28 00:01:23.880000 PDT,+0.238095-140.855d
2017-03-28 00:01:23.890000 PDT,+0.238095+63.816d
2017-03-28 00:01:23.900000 PDT,+0.238095-91.3572d
2017-03-28 00:01:23.910000 PDT,+0.238095+113.622d
2017-03-28 00:01:23.920000 PDT,+0.238095-41.2468d
2017-03-28 00:01:23.930000 PDT,+0.238095+164.037d
2017-03-28 00:01:23.940000 PDT,+0.238095+9.47259d
2017-03-28 00:01:23.950000 PDT,+0.238095-144.939d
2017-03-28 00:01:23.960000 PDT,+0.238095+60.8011d
2017-03-28 00:01:23.970000 PDT,+0.238095-93.3063d
2017-03-28 00:01:23.980000 PDT,+0.238095+112.739d
2017-03-28 00:01:23.990000 PDT,+0.238095-41.0642d
2017-03-28 00:01:24.000000 PDT,+0.238095+165.285d
2017-03-28 00:01:24.010000 PDT,+0.238095+11.787d
2017-03-28 00:01:24.020000 PDT,+0.238095-141.559d
2017-03-28 00:01:24.030000 PDT,+0.238095+65.2472d
2017-03-28 00:01:24.040000 PDT,+0.238095-87.7943d
2017-03-28 00:01:24.050000 PDT,+0.238095+119.316d
2017-03-28 00:01:24.060000 PDT,+0.238095-33.4205d
2017-03-28 00:01:24.070000 PDT,+0.238095+173.995d
2017-03-28 00:01:24.080000 PDT,+0.238095+21.5624d
2017-03-28 00:01:24.090000 PDT,+0.238095-130.718d
2017-03-28 00:01:24.100000 PDT,+0.238095+77.1543d
2017-03-28 00:01:24.110000 PDT,+0.238095-74.8213d
2017-03-28 00:01:24.120000 PDT,+0.238095+133.355d
2017-03-28 00:01:24.130000 PDT,+0.238095-18.3158d
2017-03-28 00:01:24.140000 PDT,+0.238095-169.838d
2017-03-28 00:01:24.150000 PDT,+0.238095+38.7952d
2017-03-28 00:01:24.160000 PDT,+0.238095-112.419d
2017-03-28 00:01:24.170000 PDT,+0.238095+96.5188d
2017-03-28 00:01:24.180000 PDT,+0.238095-54.391d
2017-03-28 00:01:24.190000 PDT,+0.238095+154.852d
2017-03-28 00:01:24.200000 PDT,+0.238095+4.24627d
2017-03-28 00:01:24.210000 PDT,+0.238095-146.207d
2017-03-28 00:01:24.220000 PDT,+0.238095+63.4926d
2017-03-28 00:01:24.230000 PDT,+0.238095-86.6559d
2017-03-28 00:01:24.240000 PDT,+0.238095+123.348d
2017-03-28 00:01:24.250000 PDT,+0.238095-26.496d
2017-03-28 00:01:24.260000 PDT,+0.238095-176.188d
2017-03-28 00:01:24.270000 PDT,+0.238095+34.273d
2017-03-28 00:01:24.280000 PDT,+0.238095-115.114d
2017-03-28 00:01:24.290000 PDT,+0.238095+95.651d
2017-03-28 00:01:24.300000 PDT,+0.238095-53.4316d
2017-03-28 00:01:24.310000 PDT,+0.238095+157.638d
2017-03-28 00:01:24.320000 PDT,+0.238095+8.86001d
2017-03-28 00:01:24.330000 PDT,+0.238095-139.766d
2017-03-28 00:01:24.340000 PDT,+0.238095+71.7607d
2017-03-28 00:01:24.350000 PDT,+0.238095-76.5606d
2017-03-28 00:01:24.360000 PDT,+0.238095+135.27d
2017-03-28 00:01:24.370000 PDT,+0.238095-12.7463d
2017-03-28 00:01:24.380000 PDT,+0.238095-160.611d
2017-03-28 00:01:24.390000 PDT,+0.238095+51.6735d
2017-03-28 00:01:24.400000 PDT,+0.238095-95.8864d
2017-03-28 00:01:24.410000 PDT,+0.238095+116.706d
2017-03-28 00:01:24.420000 PDT,+0.238095-30.5495d
2017-03-28 00:01:24.430000 PDT,+0.238095-177.653d
2017-03-28 00:01:24.440000 PDT,+0.238095+35.3965d
2017-03-28 00:01:24.450000 PDT,+0.238095-111.402d
2017-03-28 00:01:24.460000 PDT,+0.238095+101.952d
2017-03-28 00:01:24.470000 PDT,+0.238095-44.5426d
2017-03-28 00:01:24.480000 PDT,+0.238095+169.116d
2017-03-28 00:01:24.490000 PDT,+0.238095+22.9261d
2017-03-28 00:01:24.500000 PDT,+0.238095-123.111d
2017-03-28 00:01:24.510000 PDT,+0.238095+91.0038d
2017-03-28 00:01:24.520000 PDT,+0.238095-54.729d
2017-03-28 00:01:24.530000 PDT,+0.238095+159.691d
2017-03-28 00:01:24.540000 PDT,+0.238095+14.2623d
2017-03-28 00:01:24.550000 PDT,+0.238095-131.014d
2017-03-28 00:01:24.560000 PDT,+0.238095+83.8627d
2017-03-28 00:01:24.570000 PDT,+0.238095-61.1088d
2017-03-28 00:01:24.580000 PDT,+0.238095+154.072d
2017-03-28 00:01:24.590000 PDT,+0.238095+9.40519d
2017-03-28 00:01:24.600000 PDT,+0.238095-135.109d
2017-03-28 00:01:24.610000 PDT,+0.238095+80.5282d
2017-03-28 00:01:24.620000 PDT,+0.238095-63.6819d
2017-03-28 00:01:24.630000 PDT,+0.238095+152.26d
2017-03-28 00:01:24.640000 PDT,+0.238095+8.35128d
2017-03-28 00:01:24.650000 PDT,+0.238095-135.402d
2017-03-28 00:01:24.660000 PDT,+0.238095+80.9969d
2017-03-28 00:01:24.670000 PDT,+0.238095-62.4518d
2017-03-28 00:01:24.680000 PDT,+0.238095+154.252d
2017-03-28 00:01:24.690000 PDT,+0.238095+11.1074d
2017-03-28 00:01:24.700000 PDT,+0.238095-131.885d
2017-03-28 00:01:24.710000 PDT,+0.238095+85.2757d
2017-03-28 00:01:24.720000 PDT,+0.238095-57.4117d
2017-03-28 00:01:24.730000 PDT,+0.238095+160.053d
2017-03-28 00:01:24.740000 PDT,+0.238095+17.6702d
2017-03-28 00:01:24.750000 PDT,+0.238095-124.56d
2017-03-28 00:01:24.760000 PDT,+0.238095+93.3612d
2017-03-28 00:01:24.770000 PDT,+0.238095-48.5649d
2017-03-28 00:01:24.780000 PDT,+0.238095+169.661d
2017-03-28 00:01:24.790000 PDT,+0.238095+28.0396d
2017-03-28 00:01:24.800000 PDT,+0.238095-113.43d
2017-03-28 00:01:24.810000 PDT,+0.238095+105.253d
2017-03-28 00:01:24.820000 PDT,+0.238095-35.9115d
2017-03-28 00:01:24.830000 PDT,+0.238095-176.924d
2017-03-28 00:01:24.840000 PDT,+0.238095+42.2157d
2017-03-28 00:01:24.850000 PDT,+0.238095-98.4923d
2017-03-28 00:01:24.860000 PDT,+0.238095+120.952d
2017-03-28 00:01:24.870000 PDT,+0.238095-19.4515d
2017-03-28 00:01:24.880000 PDT,+0.238095-159.703d
2017-03-28 00:01:24.890000 PDT,+0.238095+60.1951d
2017-03-28 00:01:24.900000 PDT,+0.238095-79.7516d
2017-03-28 00:01:24.910000 PDT,+0.238095+140.454d
2017-03-28 00:01:24.920000 PDT,+0.238095+0.811875d
2017-03-28 00:01:24.930000 PDT,+0.238095-138.678d
2017-03-28 00:01:24.940000 PDT,+0.238095+81.9844d
2017-03-28 00:01:24.950000 PDT,+0.238095-57.2009d
2017-03-28 00:01:24.960000 PDT,+0.238095+163.766d
2017-03-28 00:01:24.970000 PDT,+0.238095+24.8852d
2017-03-28 00:01:24.980000 PDT,+0.238095-113.843d
2017-03-28 00:01:24.990000 PDT,+0.238095+107.58d
2017-03-28 00:01:25.000000 PDT,+0.238095-30.8436d
2017-03-28 00:01:25.010000 PDT,+0.238095-169.115d
2017-03-28 00:01:25.020000 PDT,+0.238095+52.7652d
2017-03-28 00:01:25.030000 PDT,+0.238095-85.2021d
2017-03-28 00:01:25.040000 PDT,+0.238095+136.983d
2017-03-28 00:01:25.050000 PDT,+0.238095-0.679688d
2017-03-28 00:01:25.060000 PDT,+0.238095-138.19d
2017-03-28 00:01:25.070000 PDT,+0.238095+84.4517d
2017-03-28 00:01:25.080000 PDT,+0.238095-52.7541d
2017-03-28 00:01:25.090000 PDT,+0.238095+170.192d
2017-03-28 00:01:25.100000 PDT,+0.238095+33.2909d
2017-03-28 00:01:25.110000 PDT,+0.238095-103.458d
2017-03-28 00:01:25.120000 PDT,+0.238095+119.945d
2017-03-28 00:01:25.130000 PDT,+0.238095-16.4996d
2017-03-28 00:01:25.140000 PDT,+0.238095-152.795d
2017-03-28 00:01:25.150000 PDT,+0.238095+71.0649d
2017-03-28 00:01:25.160000 PDT,+0.238095-64.9229d
2017-03-28 00:01:25.170000 PDT,+0.238095+159.242d
2017-03-28 00:01:25.180000 PDT,+0.238095+23.5584d
2017-03-28 00:01:25.190000 PDT,+0.238095-111.973d
2017-03-28 00:01:25.200000 PDT,+0.238095+112.649d
2017-03-28 00:01:25.210000 PDT,+0.238095-22.5777d
2017-03-28 00:01:25.220000 PDT,+0.238095-157.652d
2017-03-28 00:01:25.230000 PDT,+0.238095+67.4262d
2017-03-28 00:01:25.240000 PDT,+0.238095-67.3434d
2017-03-28 00:01:25.250000 PDT,+0.238095+158.039d
2017-03-28 00:01:25.260000 PDT,+0.238095+23.5741d
2017-03-28 00:01:25.270000 PDT,+0.238095-110.739d
2017-03-28 00:01:25.280000 PDT,+0.238095+115.101d
2017-03-28 00:01:25.290000 PDT,+0.238095-18.9076d
2017-03-28 00:01:25.300000 PDT,+0.238095-152.764d
2017-03-28 00:01:25.310000 PDT,+0.238095+73.5325d
2017-03-28 00:01:25.320000 PDT,+0.238095-60.019d
2017-03-28 00:01:25.330000 PDT,+0.238095+166.582d
2017-03-28 00:01:25.340000 PDT,+0.238095+33.3348d
2017-03-28 00:01:25.350000 PDT,+0.238095-99.7599d
2017-03-28 00:01:25.360000 PDT,+0.238095+127.298d
2017-03-28 00:01:25.370000 PDT,+0.238095-5.49256d
2017-03-28 00:01:25.380000 PDT,+0.238095-138.13d
2017-03-28 00:01:25.390000 PDT,+0.238095+89.3807d
2017-03-28 00:01:25.400000 PDT,+0.238095-42.9527d
2017-03-28 00:01:25.410000 PDT,+0.238095-175.134d
2017-03-28 00:01:25.420000 PDT,+0.238095+52.8373d
2017-03-28 00:01:25.430000 PDT,+0.238095-79.0393d
2017-03-28 00:01:25.440000 PDT,+0.238095+149.236d
2017-03-28 00:01:25.450000 PDT,+0.238095+17.6643d
2017-03-28 00:01:25.460000 PDT,+0.238095-113.755d
2017-03-28 00:01:25.470000 PDT,+0.238095+114.977d
2017-03-28 00:01:25.480000 PDT,+0.238095-16.1382d
2017-03-28 00:01:25.490000 PDT,+0.238095-147.101d
2017-03-28 00:01:25.500000 PDT,+0.238095+82.088d
2017-03-28 00:01:25.510000 PDT,+0.238095-48.5704d
2017-03-28 00:01:25.520000 PDT,+0.238095-179.077d
2017-03-28 00:01:25.530000 PDT,+0.238095+50.5694d
2017-03-28 00:01:25.540000 PDT,+0.238095-79.6323d
2017-03-28 00:01:25.550000 PDT,+0.238095+150.318d
2017-03-28 00:01:25.560000 PDT,+0.238095+20.4212d
2017-03-28 00:01:25.570000 PDT,+0.238095-109.324d
2017-03-28 00:01:25.580000 PDT,+0.238095+121.084d
2017-03-28 00:01:25.590000 PDT,+0.238095-8.35664d
2017-03-28 00:01:25.600000 PDT,+0.238095-137.645d
2017-03-28 00:01:25.610000 PDT,+0.238095+93.2195d
2017-03-28 00:01:25.620000 PDT,+0.238095-35.7641d
2017-03-28 00:01:25.630000 PDT,+0.238095-164.595d
2017-03-28 00:01:25.640000 PDT,+0.238095+66.7225d
2017-03-28 00:01:25.650000 PDT,+0.238095-61.8042d
2017-03-28 00:01:25.660000 PDT,+0.238095+169.821d
2017-03-28 00:01:25.670000 PDT,+0.238095+41.5991d
2017-03-28 00:01:25.680000 PDT,+0.238095-86.4709d
2017-03-28 00:01:25.690000 PDT,+0.238095+145.611d
2017-03-28 00:01:25.700000 PDT,+0.238095+17.846d
2017-03-28 00:01:25.710000 PDT,+0.238095-109.767d
2017-03-28 00:01:25.720000 PDT,+0.238095+122.772d
2017-03-28 00:01:25.730000 PDT,+0.238095-4.53667d
2017-03-28 00:01:25.740000 PDT,+0.238095-131.693d
2017-03-28 00:01:25.750000 PDT,+0.238095+101.303d
2017-03-28 00:01:25.760000 PDT,+0.238095-25.549d
2017-03-28 00:01:25.770000 PDT,+0.238095-152.249d
2017-03-28 00:01:25.780000 PDT,+0.238095+81.2042d
2017-03-28 00:01:25.790000 PDT,+0.238095-45.1909d
2017-03-28 00:01:25.800000 PDT,+0.238095-171.434d
2017-03-28 00:01:25.810000 PDT,+0.238095+62.4759d
2017-03-28 00:01:25.820000 PDT,+0.238095-63.4624d
2017-03-28 00:01:25.830000 PDT,+0.238095+170.752d
2017-03-28 00:01:25.840000 PDT,+0.238095+45.1179d
2017-03-28 00:01:25.850000 PDT,+0.238095-80.3635d
2017-03-28 00:01:25.860000 PDT,+0.238095+154.307d
2017-03-28 00:01:25.870000 PDT,+0.238095+29.1304d
2017-03-28 00:01:25.880000 PDT,+0.238095-95.8942d
2017-03-28 00:01:25.890000 PDT,+0.238095+139.23d
2017-03-28 00:01:25.900000 PDT,+0.238095+14.5103d
2017-03-28 00:01:25.910000 PDT,+0.238095-110.058d
2017-03-28 00:01:25.920000 PDT,+0.238095+125.527d
2017-03-28 00:01:25.930000 PDT,+0.238095+1.26353d
2017-03-28 00:01:25.940000 PDT,+0.238095-122.848d
2017-03-28 00:01:25.950000 PDT,+0.238095+113.194d
2017-03-28 00:01:25.960000 PDT,+0.238095-10.6128d
2017-03-28 00:01:25.970000 PDT,+0.238095-134.267d
2017-03-28 00:01:25.980000 PDT,+0.238095+102.231d
2017-03-28 00:01:25.990000 PDT,+0.238095-21.1188d
2017-03-28 00:01:26.000000 PDT,+0.238095-144.316d
2017-03-28 00:01:26.010000 PDT,+0.238095+92.6385d
2017-03-28 00:01:26.020000 PDT,+0.238095-30.2544d
2017-03-28 00:01:26.030000 PDT,+0.238095-152.995d
2017-03-28 00:01:26.040000 PDT,+0.238095+84.4165d
2017-03-28 00:01:26.050000 PDT,+0.238095-38.0196d
2017-03-28 00:01:26.060000 PDT,+0.238095-160.303d
2017-03-28 00:01:26.070000 PDT,+0.238095+77.5649d
2017-03-28 00:01:26.080000 PDT,+0.238095-44.4144d
2017-03-28 00:01:26.090000 PDT,+0.238095-166.241d
2017-03-28 00:01:26.100000 PDT,+0.238095+72.0837d
2017-03-28 00:01:26.110000 PDT,+0.238095-49.4388d
2017-03-28 00:01:26.120000 PDT,+0.238095-170.809d
2017-03-28 00:01:26.130000 PDT,+0.238095+67.9729d
2017-03-28 00:01:26.140000 PDT,+0.238095-53.0957d
2017-03-28 00:01:26.150000 PDT,+0.238095-174.009d
2017-03-28 00:01:26.160000 PDT,+0.238095+65.2296d
2017-03-28 00:01:26.170000 PDT,+0.238095-55.3794d
2017-03-28 00:01:26.180000 PDT,+0.238095-175.836d
2017-03-28 00:01:26.190000 PDT,+0.238095+63.8595d
2017-03-28 00:01:26.200000 PDT,+0.238095-56.2926d
2017-03-28 00:01:26.210000 PDT,+0.238095-176.293d
2017-03-28 00:01:27 PDT,+0.238095-56.2919d
2017-03-28 00:01:28 PDT,+0.238095-56.2919d
2017-03-28 00:01:29 PDT,+0.238095-176.292d
2017-03-28 00:01:30 PDT,+0.238095+63.7081d
2017-03-28 00:01:31 PDT,+0.238095-56.2919d
2017-03-28 00:01:32 PDT,+0.238095-176.292d
2017-03-28 00:01:33 PDT,+0.238095+63.7081d
2017-03-28 00:01:34 PDT,+0.238095-56.2919d
2017-03-28 00:01:35 PDT,+0.238095-176.292d
