# timestamp,measured_power_C
2009-01-01 00:00:28.833200 PST,+4924.4137+1374.4732j
2009-01-01 00:00:28.833400 PST,+4924.4335+1374.4634j
2009-01-01 00:00:28.833600 PST,+4924.4539+1374.4535j
2009-01-01 00:00:28.833800 PST,+4924.4748+1374.4438j
2009-01-01 00:00:28.834000 PST,+4924.4961+1374.4341j
2009-01-01 00:00:28.834200 PST,+4924.5179+1374.4245j
2009-01-01 00:00:28.834400 PST,+4924.5401+1374.4151j
2009-01-01 00:00:28.834600 PST,+4924.5626+1374.4057j
2009-01-01 00:00:28.834800 PST,+4924.5854+1374.3965j
2009-01-01 00:00:28.835000 PST,+4924.6084+1374.3874j
2009-01-01 00:00:28.835200 PST,+4924.6317+1374.3785j
2009-01-01 00:00:28.835400 PST,+4924.6552+1374.3698j
2009-01-01 00:00:28.835600 PST,+4924.6788+1374.3613j
2009-01-01 00:00:28.835800 PST,+4924.7025+1374.3529j
2009-01-01 00:00:28.836000 PST,+4924.7263+1374.3448j
2009-01-01 00:00:28.836200 PST,+4924.7501+1374.3368j
2009-01-01 00:00:28.836400 PST,+4924.7739+1374.3291j
2009-01-01 00:00:28.836600 PST,+4924.7976+1374.3216j
2009-01-01 00:00:28.836800 PST,+4924.8213+1374.3144j
2009-01-01 00:00:28.837000 PST,+4924.8448+1374.3074j
2009-01-01 00:00:28.837200 PST,+4924.8682+1374.3006j
2009-01-01 00:00:28.837400 PST,+4924.8914+1374.2942j
2009-01-01 00:00:28.837600 PST,+4924.9144+1374.2879j
2009-01-01 00:00:28.837800 PST,+4924.9372+1374.282j
2009-01-01 00:00:28.838000 PST,+4924.9596+1374.2764j
2009-01-01 00:00:28.838200 PST,+4924.9817+1374.271j
2009-01-01 00:00:28.838400 PST,+4925.0035+1374.2659j
2009-01-01 00:00:28.838600 PST,+4925.0249+1374.2611j
2009-01-01 00:00:28.838800 PST,+4925.046+1374.2566j
2009-01-01 00:00:28.839000 PST,+4925.0665+1374.2524j
2009-01-01 00:00:28.839200 PST,+4925.0867+1374.2485j
2009-01-01 00:00:28.839400 PST,+4925.1063+1374.2449j
2009-01-01 00:00:28.839600 PST,+4925.1254+1374.2416j
2009-01-01 00:00:28.839800 PST,+4925.144+1374.2386j
2009-01-01 00:00:28.840000 PST,+4925.1621+1374.2359j
2009-01-01 00:00:28.840200 PST,+4925.1796+1374.2335j
2009-01-01 00:00:28.840400 PST,+4925.1965+1374.2315j
2009-01-01 00:00:28.840600 PST,+4925.2128+1374.2297j
2009-01-01 00:00:28.840800 PST,+4925.2285+1374.2282j
2009-01-01 00:00:28.841000 PST,+4925.2435+1374.227j
2009-01-01 00:00:28.841200 PST,+4925.2579+1374.2261j
2009-01-01 00:00:28.841400 PST,+4925.2716+1374.2256j
2009-01-01 00:00:28.841600 PST,+4925.2846+1374.2253j
2009-01-01 00:00:28.841800 PST,+4925.297+1374.2252j
2009-01-01 00:00:28.842000 PST,+4925.3086+1374.2255j
2009-01-01 00:00:28.842200 PST,+4925.3196+1374.2261j
2009-01-01 00:00:28.842400 PST,+4925.3298+1374.2269j
2009-01-01 00:00:28.842600 PST,+4925.3393+1374.228j
2009-01-01 00:00:28.842800 PST,+4925.3481+1374.2293j
2009-01-01 00:00:28.843000 PST,+4925.3561+1374.2309j
2009-01-01 00:00:28.843200 PST,+4925.3635+1374.2328j
2009-01-01 00:00:28.843400 PST,+4925.3701+1374.2349j
2009-01-01 00:00:28.843600 PST,+4925.3759+1374.2372j
2009-01-01 00:00:28.843800 PST,+4925.3811+1374.2398j
2009-01-01 00:00:28.844000 PST,+4925.3855+1374.2426j
2009-01-01 00:00:28.844200 PST,+4925.3892+1374.2456j
2009-01-01 00:00:28.844400 PST,+4925.3921+1374.2488j
2009-01-01 00:00:28.844600 PST,+4925.3944+1374.2522j
2009-01-01 00:00:28.844800 PST,+4925.3959+1374.2558j
2009-01-01 00:00:28.845000 PST,+4925.3968+1374.2596j
2009-01-01 00:00:28.845200 PST,+4925.3969+1374.2636j
2009-01-01 00:00:28.845400 PST,+4925.3964+1374.2677j
2009-01-01 00:00:28.845600 PST,+4925.3952+1374.272j
2009-01-01 00:00:28.845800 PST,+4925.3934+1374.2764j
2009-01-01 00:00:28.846000 PST,+4925.3909+1374.281j
2009-01-01 00:00:28.846200 PST,+4925.3877+1374.2857j
2009-01-01 00:00:28.846400 PST,+4925.384+1374.2905j
2009-01-01 00:00:28.846600 PST,+4925.3796+1374.2955j
2009-01-01 00:00:28.846800 PST,+4925.3747+1374.3005j
2009-01-01 00:00:28.847000 PST,+4925.3691+1374.3056j
2009-01-01 00:00:28.847200 PST,+4925.3631+1374.3108j
2009-01-01 00:00:28.847400 PST,+4925.3564+1374.3161j
2009-01-01 00:00:28.847600 PST,+4925.3493+1374.3214j
2009-01-01 00:00:28.847800 PST,+4925.3416+1374.3269j
2009-01-01 00:00:28.848000 PST,+4925.3335+1374.3323j
2009-01-01 00:00:28.848200 PST,+4925.3249+1374.3378j
2009-01-01 00:00:28.848400 PST,+4925.3159+1374.3433j
2009-01-01 00:00:28.848600 PST,+4925.3064+1374.3488j
2009-01-01 00:00:28.848800 PST,+4925.2965+1374.3544j
2009-01-01 00:00:28.849000 PST,+4925.2863+1374.3599j
2009-01-01 00:00:28.849200 PST,+4925.2756+1374.3654j
2009-01-01 00:00:28.849400 PST,+4925.2647+1374.371j
2009-01-01 00:00:28.849600 PST,+4925.2534+1374.3765j
2009-01-01 00:00:28.849800 PST,+4925.2418+1374.3819j
2009-01-01 00:00:28.850000 PST,+4925.23+1374.3873j
2009-01-01 00:00:28.850200 PST,+4925.2179+1374.3927j
2009-01-01 00:00:28.850400 PST,+4925.2056+1374.398j
2009-01-01 00:00:28.850600 PST,+4925.193+1374.4033j
2009-01-01 00:00:28.850800 PST,+4925.1803+1374.4084j
2009-01-01 00:00:28.851000 PST,+4925.1674+1374.4135j
2009-01-01 00:00:28.851200 PST,+4925.1544+1374.4185j
2009-01-01 00:00:28.851400 PST,+4925.1413+1374.4235j
2009-01-01 00:00:28.851600 PST,+4925.1281+1374.4283j
2009-01-01 00:00:28.851800 PST,+4925.1148+1374.433j
2009-01-01 00:00:28.852000 PST,+4925.1014+1374.4376j
2009-01-01 00:00:28.852200 PST,+4925.088+1374.4421j
2009-01-01 00:00:28.852400 PST,+4925.0746+1374.4465j
2009-01-01 00:00:28.852600 PST,+4925.0612+1374.4507j
2009-01-01 00:00:28.852800 PST,+4925.0479+1374.4548j
2009-01-01 00:00:28.853000 PST,+4925.0346+1374.4588j
2009-01-01 00:00:28.853200 PST,+4925.0214+1374.4626j
2009-01-01 00:00:28.853400 PST,+4925.0082+1374.4663j
2009-01-01 00:00:28.853600 PST,+4924.9952+1374.4698j
2009-01-01 00:00:28.853800 PST,+4924.9823+1374.4732j
2009-01-01 00:00:28.854000 PST,+4924.9696+1374.4765j
2009-01-01 00:00:28.854200 PST,+4924.957+1374.4795j
2009-01-01 00:00:28.854400 PST,+4924.9446+1374.4825j
2009-01-01 00:00:28.854600 PST,+4924.9325+1374.4852j
2009-01-01 00:00:28.854800 PST,+4924.9205+1374.4878j
2009-01-01 00:00:28.855000 PST,+4924.9087+1374.4902j
2009-01-01 00:00:28.855200 PST,+4924.8973+1374.4925j
2009-01-01 00:00:28.855400 PST,+4924.886+1374.4945j
2009-01-01 00:00:28.855600 PST,+4924.8751+1374.4965j
2009-01-01 00:00:28.855800 PST,+4924.8644+1374.4982j
2009-01-01 00:00:28.856000 PST,+4924.854+1374.4998j
2009-01-01 00:00:28.856200 PST,+4924.844+1374.5012j
2009-01-01 00:00:28.856400 PST,+4924.8342+1374.5024j
2009-01-01 00:00:28.856600 PST,+4924.8249+1374.5035j
2009-01-01 00:00:28.856800 PST,+4924.8158+1374.5043j
2009-01-01 00:00:28.857000 PST,+4924.8071+1374.5051j
2009-01-01 00:00:28.857200 PST,+4924.7988+1374.5056j
2009-01-01 00:00:28.857400 PST,+4924.7908+1374.506j
2009-01-01 00:00:28.857600 PST,+4924.7832+1374.5062j
2009-01-01 00:00:28.857800 PST,+4924.776+1374.5063j
2009-01-01 00:00:28.858000 PST,+4924.7692+1374.5062j
2009-01-01 00:00:28.858200 PST,+4924.7628+1374.5059j
2009-01-01 00:00:28.858400 PST,+4924.7567+1374.5055j
2009-01-01 00:00:28.858600 PST,+4924.7511+1374.5049j
2009-01-01 00:00:28.858800 PST,+4924.7459+1374.5042j
2009-01-01 00:00:28.859000 PST,+4924.7411+1374.5034j
2009-01-01 00:00:28.859200 PST,+4924.7367+1374.5024j
2009-01-01 00:00:28.859400 PST,+4924.7327+1374.5012j
2009-01-01 00:00:28.859600 PST,+4924.7291+1374.4999j
2009-01-01 00:00:28.859800 PST,+4924.726+1374.4985j
2009-01-01 00:00:28.860000 PST,+4924.7232+1374.497j
2009-01-01 00:00:28.860200 PST,+4924.7209+1374.4953j
2009-01-01 00:00:28.860400 PST,+4924.7189+1374.4935j
2009-01-01 00:00:28.860600 PST,+4924.7174+1374.4916j
2009-01-01 00:00:28.860800 PST,+4924.7162+1374.4896j
2009-01-01 00:00:28.861000 PST,+4924.7155+1374.4875j
2009-01-01 00:00:28.861200 PST,+4924.7152+1374.4853j
2009-01-01 00:00:28.861400 PST,+4924.7152+1374.483j
2009-01-01 00:00:28.861600 PST,+4924.7156+1374.4806j
2009-01-01 00:00:28.861800 PST,+4924.7164+1374.4781j
2009-01-01 00:00:28.862000 PST,+4924.7176+1374.4755j
2009-01-01 00:00:28.862200 PST,+4924.7191+1374.4728j
2009-01-01 00:00:28.862400 PST,+4924.721+1374.4701j
2009-01-01 00:00:28.862600 PST,+4924.7232+1374.4673j
2009-01-01 00:00:28.862800 PST,+4924.7257+1374.4645j
2009-01-01 00:00:28.863000 PST,+4924.7286+1374.4616j
2009-01-01 00:00:28.863200 PST,+4924.7318+1374.4586j
2009-01-01 00:00:28.863400 PST,+4924.7354+1374.4556j
2009-01-01 00:00:28.863600 PST,+4924.7392+1374.4526j
2009-01-01 00:00:28.863800 PST,+4924.7433+1374.4495j
2009-01-01 00:00:28.864000 PST,+4924.7477+1374.4464j
2009-01-01 00:00:28.864200 PST,+4924.7523+1374.4433j
2009-01-01 00:00:28.864400 PST,+4924.7573+1374.4402j
2009-01-01 00:00:28.864600 PST,+4924.7624+1374.437j
2009-01-01 00:00:28.864800 PST,+4924.7678+1374.4338j
2009-01-01 00:00:28.865000 PST,+4924.7734+1374.4307j
2009-01-01 00:00:28.865200 PST,+4924.7793+1374.4275j
2009-01-01 00:00:28.865400 PST,+4924.7853+1374.4243j
2009-01-01 00:00:28.865600 PST,+4924.7915+1374.4212j
2009-01-01 00:00:28.865800 PST,+4924.7979+1374.418j
2009-01-01 00:00:28.866000 PST,+4924.8045+1374.4149j
2009-01-01 00:00:28.866200 PST,+4924.8112+1374.4118j
2009-01-01 00:00:28.866400 PST,+4924.818+1374.4088j
2009-01-01 00:00:28.866600 PST,+4924.825+1374.4057j
2009-01-01 00:00:28.866800 PST,+4924.8321+1374.4027j
2009-01-01 00:00:28.867000 PST,+4924.8393+1374.3998j
2009-01-01 00:00:28.867200 PST,+4924.8465+1374.3969j
2009-01-01 00:00:28.867400 PST,+4924.8539+1374.394j
2009-01-01 00:00:28.867600 PST,+4924.8613+1374.3912j
2009-01-01 00:00:28.867800 PST,+4924.8687+1374.3885j
2009-01-01 00:00:28.868000 PST,+4924.8762+1374.3858j
2009-01-01 00:00:28.868200 PST,+4924.8837+1374.3832j
2009-01-01 00:00:28.868400 PST,+4924.8912+1374.3806j
2009-01-01 00:00:28.868600 PST,+4924.8988+1374.3781j
2009-01-01 00:00:28.868800 PST,+4924.9063+1374.3757j
2009-01-01 00:00:28.869000 PST,+4924.9138+1374.3734j
2009-01-01 00:00:28.869200 PST,+4924.9212+1374.3711j
2009-01-01 00:00:28.869400 PST,+4924.9286+1374.3689j
2009-01-01 00:00:28.869600 PST,+4924.936+1374.3668j
2009-01-01 00:00:28.869800 PST,+4924.9433+1374.3648j
2009-01-01 00:00:28.870000 PST,+4924.9505+1374.3629j
2009-01-01 00:00:28.870200 PST,+4924.9576+1374.3611j
2009-01-01 00:00:28.870400 PST,+4924.9647+1374.3593j
2009-01-01 00:00:28.870600 PST,+4924.9716+1374.3576j
2009-01-01 00:00:28.870800 PST,+4924.9784+1374.3561j
2009-01-01 00:00:28.871000 PST,+4924.9851+1374.3546j
2009-01-01 00:00:28.871200 PST,+4924.9916+1374.3532j
2009-01-01 00:00:28.871400 PST,+4924.998+1374.3519j
2009-01-01 00:00:28.871600 PST,+4925.0043+1374.3507j
2009-01-01 00:00:28.871800 PST,+4925.0104+1374.3496j
2009-01-01 00:00:28.872000 PST,+4925.0163+1374.3486j
2009-01-01 00:00:28.872200 PST,+4925.0221+1374.3477j
2009-01-01 00:00:28.872400 PST,+4925.0277+1374.3469j
2009-01-01 00:00:28.872600 PST,+4925.0331+1374.3462j
2009-01-01 00:00:28.872800 PST,+4925.0383+1374.3456j
2009-01-01 00:00:28.873000 PST,+4925.0433+1374.3451j
2009-01-01 00:00:28.873200 PST,+4925.0482+1374.3447j
2009-01-01 00:00:28.873400 PST,+4925.0528+1374.3443j
2009-01-01 00:00:28.873600 PST,+4925.0572+1374.3441j
2009-01-01 00:00:28.873800 PST,+4925.0614+1374.3439j
2009-01-01 00:00:28.874000 PST,+4925.0653+1374.3439j
2009-01-01 00:00:28.874200 PST,+4925.0691+1374.3439j
2009-01-01 00:00:28.874400 PST,+4925.0726+1374.344j
2009-01-01 00:00:28.874600 PST,+4925.0759+1374.3442j
2009-01-01 00:00:28.874800 PST,+4925.079+1374.3445j
2009-01-01 00:00:28.875000 PST,+4925.0819+1374.3449j
2009-01-01 00:00:28.875200 PST,+4925.0845+1374.3454j
2009-01-01 00:00:28.875400 PST,+4925.0869+1374.3459j
2009-01-01 00:00:28.875600 PST,+4925.089+1374.3465j
2009-01-01 00:00:28.875800 PST,+4925.091+1374.3472j
2009-01-01 00:00:28.876000 PST,+4925.0927+1374.348j
2009-01-01 00:00:28.876200 PST,+4925.0941+1374.3488j
2009-01-01 00:00:28.876400 PST,+4925.0954+1374.3497j
2009-01-01 00:00:28.876600 PST,+4925.0964+1374.3507j
2009-01-01 00:00:28.876800 PST,+4925.0972+1374.3518j
2009-01-01 00:00:28.877000 PST,+4925.0977+1374.3529j
2009-01-01 00:00:28.877200 PST,+4925.0981+1374.354j
2009-01-01 00:00:28.877400 PST,+4925.0982+1374.3552j
2009-01-01 00:00:28.877600 PST,+4925.0981+1374.3565j
2009-01-01 00:00:28.877800 PST,+4925.0978+1374.3578j
2009-01-01 00:00:28.878000 PST,+4925.0972+1374.3592j
2009-01-01 00:00:28.878200 PST,+4925.0965+1374.3606j
2009-01-01 00:00:28.878400 PST,+4925.0956+1374.362j
2009-01-01 00:00:28.878600 PST,+4925.0945+1374.3635j
2009-01-01 00:00:28.878800 PST,+4925.0931+1374.365j
2009-01-01 00:00:28.879000 PST,+4925.0916+1374.3666j
2009-01-01 00:00:28.879200 PST,+4925.0899+1374.3682j
2009-01-01 00:00:28.879400 PST,+4925.0881+1374.3698j
2009-01-01 00:00:28.879600 PST,+4925.086+1374.3714j
2009-01-01 00:00:28.879800 PST,+4925.0838+1374.3731j
2009-01-01 00:00:28.880000 PST,+4925.0815+1374.3748j
2009-01-01 00:00:28.880200 PST,+4925.0789+1374.3765j
2009-01-01 00:00:28.880400 PST,+4925.0763+1374.3782j
2009-01-01 00:00:28.880600 PST,+4925.0734+1374.3799j
2009-01-01 00:00:28.880800 PST,+4925.0705+1374.3816j
2009-01-01 00:00:28.881000 PST,+4925.0674+1374.3834j
2009-01-01 00:00:28.881200 PST,+4925.0642+1374.3851j
2009-01-01 00:00:28.881400 PST,+4925.0609+1374.3868j
2009-01-01 00:00:28.881600 PST,+4925.0574+1374.3886j
2009-01-01 00:00:28.881800 PST,+4925.0539+1374.3903j
2009-01-01 00:00:28.882000 PST,+4925.0503+1374.392j
2009-01-01 00:00:28.882200 PST,+4925.0466+1374.3937j
2009-01-01 00:00:28.882400 PST,+4925.0428+1374.3954j
2009-01-01 00:00:28.882600 PST,+4925.0389+1374.397j
2009-01-01 00:00:28.882800 PST,+4925.0349+1374.3987j
2009-01-01 00:00:28.883000 PST,+4925.0309+1374.4003j
2009-01-01 00:00:28.883200 PST,+4925.0269+1374.4019j
2009-01-01 00:00:28.883400 PST,+4925.0228+1374.4035j
2009-01-01 00:00:28.883600 PST,+4925.0186+1374.405j
2009-01-01 00:00:28.883800 PST,+4925.0144+1374.4065j
2009-01-01 00:00:28.884000 PST,+4925.0102+1374.408j
2009-01-01 00:00:28.884200 PST,+4925.006+1374.4094j
2009-01-01 00:00:28.884400 PST,+4925.0018+1374.4108j
2009-01-01 00:00:28.884600 PST,+4924.9975+1374.4122j
2009-01-01 00:00:28.884800 PST,+4924.9933+1374.4135j
2009-01-01 00:00:28.885000 PST,+4924.9891+1374.4148j
2009-01-01 00:00:28.885200 PST,+4924.9849+1374.4161j
2009-01-01 00:00:28.885400 PST,+4924.9807+1374.4173j
2009-01-01 00:00:28.885600 PST,+4924.9765+1374.4184j
2009-01-01 00:00:28.885800 PST,+4924.9724+1374.4196j
2009-01-01 00:00:28.886000 PST,+4924.9683+1374.4206j
2009-01-01 00:00:28.886200 PST,+4924.9643+1374.4216j
2009-01-01 00:00:28.886400 PST,+4924.9603+1374.4226j
2009-01-01 00:00:28.886600 PST,+4924.9563+1374.4235j
2009-01-01 00:00:28.886800 PST,+4924.9524+1374.4244j
2009-01-01 00:00:28.887000 PST,+4924.9486+1374.4252j
2009-01-01 00:00:28.887200 PST,+4924.9449+1374.426j
2009-01-01 00:00:28.887400 PST,+4924.9412+1374.4267j
2009-01-01 00:00:28.887600 PST,+4924.9376+1374.4273j
2009-01-01 00:00:28.887800 PST,+4924.9342+1374.4279j
2009-01-01 00:00:28.888000 PST,+4924.9307+1374.4285j
2009-01-01 00:00:28.888200 PST,+4924.9274+1374.429j
2009-01-01 00:00:28.888400 PST,+4924.9242+1374.4294j
2009-01-01 00:00:28.888600 PST,+4924.9211+1374.4298j
2009-01-01 00:00:28.888800 PST,+4924.9181+1374.4301j
2009-01-01 00:00:28.889000 PST,+4924.9152+1374.4304j
2009-01-01 00:00:28.889200 PST,+4924.9124+1374.4306j
2009-01-01 00:00:28.889400 PST,+4924.9097+1374.4308j
2009-01-01 00:00:28.889600 PST,+4924.9072+1374.4309j
2009-01-01 00:00:28.889800 PST,+4924.9047+1374.431j
2009-01-01 00:00:28.890000 PST,+4924.9024+1374.431j
2009-01-01 00:00:28.890200 PST,+4924.9002+1374.4309j
2009-01-01 00:00:28.890400 PST,+4924.8981+1374.4309j
2009-01-01 00:00:28.890600 PST,+4924.8962+1374.4307j
2009-01-01 00:00:28.890800 PST,+4924.8944+1374.4305j
2009-01-01 00:00:28.891000 PST,+4924.8927+1374.4303j
2009-01-01 00:00:28.891200 PST,+4924.8911+1374.43j
2009-01-01 00:00:28.891400 PST,+4924.8897+1374.4297j
2009-01-01 00:00:28.891600 PST,+4924.8884+1374.4293j
2009-01-01 00:00:28.891800 PST,+4924.8872+1374.4289j
2009-01-01 00:00:28.892000 PST,+4924.8862+1374.4285j
2009-01-01 00:00:28.892200 PST,+4924.8853+1374.428j
2009-01-01 00:00:28.892400 PST,+4924.8845+1374.4274j
2009-01-01 00:00:28.892600 PST,+4924.8838+1374.4268j
2009-01-01 00:00:28.892800 PST,+4924.8833+1374.4262j
2009-01-01 00:00:28.893000 PST,+4924.8829+1374.4256j
2009-01-01 00:00:28.893200 PST,+4924.8826+1374.4249j
2009-01-01 00:00:28.893400 PST,+4924.8824+1374.4242j
2009-01-01 00:00:28.893600 PST,+4924.8824+1374.4234j
2009-01-01 00:00:28.893800 PST,+4924.8825+1374.4227j
2009-01-01 00:00:28.894000 PST,+4924.8827+1374.4219j
2009-01-01 00:00:28.894200 PST,+4924.8831+1374.421j
2009-01-01 00:00:28.894400 PST,+4924.8835+1374.4202j
2009-01-01 00:00:28.894600 PST,+4924.8841+1374.4193j
2009-01-01 00:00:28.894800 PST,+4924.8847+1374.4184j
2009-01-01 00:00:28.895000 PST,+4924.8855+1374.4175j
2009-01-01 00:00:28.895200 PST,+4924.8864+1374.4166j
2009-01-01 00:00:28.895400 PST,+4924.8874+1374.4156j
2009-01-01 00:00:28.895600 PST,+4924.8884+1374.4147j
2009-01-01 00:00:28.895800 PST,+4924.8896+1374.4137j
2009-01-01 00:00:28.896000 PST,+4924.8909+1374.4127j
2009-01-01 00:00:28.896200 PST,+4924.8922+1374.4117j
2009-01-01 00:00:28.896400 PST,+4924.8937+1374.4107j
2009-01-01 00:00:28.896600 PST,+4924.8952+1374.4097j
2009-01-01 00:00:28.896800 PST,+4924.8968+1374.4087j
2009-01-01 00:00:28.897000 PST,+4924.8985+1374.4076j
2009-01-01 00:00:28.897200 PST,+4924.9003+1374.4066j
2009-01-01 00:00:28.897400 PST,+4924.9021+1374.4056j
2009-01-01 00:00:28.897600 PST,+4924.904+1374.4046j
2009-01-01 00:00:28.897800 PST,+4924.9059+1374.4035j
2009-01-01 00:00:28.898000 PST,+4924.9079+1374.4025j
2009-01-01 00:00:28.898200 PST,+4924.91+1374.4015j
2009-01-01 00:00:28.898400 PST,+4924.9121+1374.4005j
2009-01-01 00:00:28.898600 PST,+4924.9142+1374.3995j
2009-01-01 00:00:28.898800 PST,+4924.9164+1374.3985j
2009-01-01 00:00:28.899000 PST,+4924.9186+1374.3976j
2009-01-01 00:00:28.899200 PST,+4924.9209+1374.3966j
2009-01-01 00:00:28.899400 PST,+4924.9232+1374.3957j
2009-01-01 00:00:28.899600 PST,+4924.9255+1374.3947j
2009-01-01 00:00:28.899800 PST,+4924.9278+1374.3938j
2009-01-01 00:00:28.900000 PST,+4924.9302+1374.3929j
2009-01-01 00:00:28.900200 PST,+4924.9325+1374.392j
2009-01-01 00:00:28.900400 PST,+4924.9349+1374.3912j
2009-01-01 00:00:28.900600 PST,+4924.9373+1374.3904j
2009-01-01 00:00:28.900800 PST,+4924.9397+1374.3895j
2009-01-01 00:00:28.901000 PST,+4924.942+1374.3887j
2009-01-01 00:00:28.901200 PST,+4924.9444+1374.388j
2009-01-01 00:00:28.901400 PST,+4924.9468+1374.3872j
2009-01-01 00:00:28.901600 PST,+4924.9491+1374.3865j
2009-01-01 00:00:28.901800 PST,+4924.9515+1374.3858j
2009-01-01 00:00:28.902000 PST,+4924.9538+1374.3852j
2009-01-01 00:00:28.902200 PST,+4924.9561+1374.3845j
2009-01-01 00:00:28.902400 PST,+4924.9583+1374.3839j
2009-01-01 00:00:28.902600 PST,+4924.9606+1374.3833j
2009-01-01 00:00:28.902800 PST,+4924.9628+1374.3828j
2009-01-01 00:00:28.903000 PST,+4924.9649+1374.3822j
2009-01-01 00:00:28.903200 PST,+4924.967+1374.3817j
2009-01-01 00:00:28.903400 PST,+4924.9691+1374.3813j
2009-01-01 00:00:28.903600 PST,+4924.9712+1374.3808j
2009-01-01 00:00:28.903800 PST,+4924.9732+1374.3804j
2009-01-01 00:00:28.904000 PST,+4924.9751+1374.38j
2009-01-01 00:00:28.904200 PST,+4924.977+1374.3797j
2009-01-01 00:00:28.904400 PST,+4924.9788+1374.3794j
2009-01-01 00:00:28.904600 PST,+4924.9806+1374.3791j
2009-01-01 00:00:28.904800 PST,+4924.9824+1374.3788j
2009-01-01 00:00:28.905000 PST,+4924.984+1374.3786j
2009-01-01 00:00:28.905200 PST,+4924.9856+1374.3784j
2009-01-01 00:00:28.905400 PST,+4924.9872+1374.3783j
2009-01-01 00:00:28.905600 PST,+4924.9886+1374.3781j
2009-01-01 00:00:28.905800 PST,+4924.9901+1374.378j
2009-01-01 00:00:28.906000 PST,+4924.9914+1374.3779j
2009-01-01 00:00:28.906200 PST,+4924.9927+1374.3779j
2009-01-01 00:00:28.906400 PST,+4924.9939+1374.3779j
2009-01-01 00:00:28.906600 PST,+4924.995+1374.3779j
2009-01-01 00:00:28.906800 PST,+4924.9961+1374.3779j
2009-01-01 00:00:28.907000 PST,+4924.9971+1374.378j
2009-01-01 00:00:28.907200 PST,+4924.998+1374.3781j
2009-01-01 00:00:28.907400 PST,+4924.9989+1374.3782j
2009-01-01 00:00:28.907600 PST,+4924.9996+1374.3783j
2009-01-01 00:00:28.907800 PST,+4925.0004+1374.3785j
2009-01-01 00:00:28.908000 PST,+4925.001+1374.3787j
2009-01-01 00:00:28.908200 PST,+4925.0015+1374.3789j
2009-01-01 00:00:28.908400 PST,+4925.002+1374.3791j
2009-01-01 00:00:28.908600 PST,+4925.0024+1374.3794j
2009-01-01 00:00:28.908800 PST,+4925.0028+1374.3797j
2009-01-01 00:00:28.909000 PST,+4925.0031+1374.38j
2009-01-01 00:00:28.909200 PST,+4925.0033+1374.3803j
2009-01-01 00:00:28.909400 PST,+4925.0034+1374.3806j
2009-01-01 00:00:28.909600 PST,+4925.0034+1374.381j
2009-01-01 00:00:28.909800 PST,+4925.0034+1374.3814j
2009-01-01 00:00:28.910000 PST,+4925.0034+1374.3818j
2009-01-01 00:00:28.910200 PST,+4925.0032+1374.3822j
2009-01-01 00:00:28.910400 PST,+4925.003+1374.3826j
2009-01-01 00:00:28.910600 PST,+4925.0027+1374.383j
2009-01-01 00:00:28.910800 PST,+4925.0024+1374.3835j
2009-01-01 00:00:28.911000 PST,+4925.002+1374.3839j
2009-01-01 00:00:28.911200 PST,+4925.0015+1374.3844j
2009-01-01 00:00:28.911400 PST,+4925.001+1374.3849j
2009-01-01 00:00:28.911600 PST,+4925.0004+1374.3854j
2009-01-01 00:00:28.911800 PST,+4924.9998+1374.3859j
2009-01-01 00:00:28.912000 PST,+4924.9991+1374.3864j
2009-01-01 00:00:28.912200 PST,+4924.9984+1374.3869j
2009-01-01 00:00:28.912400 PST,+4924.9976+1374.3874j
2009-01-01 00:00:28.912600 PST,+4924.9968+1374.3879j
2009-01-01 00:00:28.912800 PST,+4924.9959+1374.3884j
2009-01-01 00:00:28.913000 PST,+4924.995+1374.3889j
2009-01-01 00:00:28.913200 PST,+4924.994+1374.3895j
2009-01-01 00:00:28.913400 PST,+4924.993+1374.39j
2009-01-01 00:00:28.913600 PST,+4924.992+1374.3905j
2009-01-01 00:00:28.913800 PST,+4924.9909+1374.391j
2009-01-01 00:00:28.914000 PST,+4924.9898+1374.3916j
2009-01-01 00:00:28.914200 PST,+4924.9886+1374.3921j
2009-01-01 00:00:28.914400 PST,+4924.9875+1374.3926j
2009-01-01 00:00:28.914600 PST,+4924.9863+1374.3931j
2009-01-01 00:00:28.914800 PST,+4924.9851+1374.3936j
2009-01-01 00:00:28.915000 PST,+4924.9838+1374.3941j
2009-01-01 00:00:28.915200 PST,+4924.9826+1374.3946j
2009-01-01 00:00:28.915400 PST,+4924.9813+1374.3951j
2009-01-01 00:00:28.915600 PST,+4924.98+1374.3956j
2009-01-01 00:00:28.915800 PST,+4924.9787+1374.3961j
2009-01-01 00:00:28.916000 PST,+4924.9774+1374.3965j
2009-01-01 00:00:28.916200 PST,+4924.976+1374.397j
2009-01-01 00:00:28.916400 PST,+4924.9747+1374.3974j
2009-01-01 00:00:28.916600 PST,+4924.9734+1374.3978j
2009-01-01 00:00:28.916800 PST,+4924.972+1374.3983j
2009-01-01 00:00:28.917000 PST,+4924.9707+1374.3987j
2009-01-01 00:00:28.917200 PST,+4924.9693+1374.3991j
2009-01-01 00:00:28.917400 PST,+4924.968+1374.3994j
2009-01-01 00:00:28.917600 PST,+4924.9667+1374.3998j
2009-01-01 00:00:28.917800 PST,+4924.9653+1374.4002j
2009-01-01 00:00:28.918000 PST,+4924.964+1374.4005j
2009-01-01 00:00:28.918200 PST,+4924.9627+1374.4008j
