# timestamp, VA_Out
2001-08-01 13:00:35.650000 PDT,+200001.708961+100217.157037i
2001-08-01 13:00:35.660000 PDT,+200001.680881+100217.207466i
2001-08-01 13:00:35.670000 PDT,+200001.653103+100217.257338i
2001-08-01 13:00:35.680000 PDT,+200001.625627+100217.306661i
2001-08-01 13:00:35.690000 PDT,+200001.598446+100217.355438i
2001-08-01 13:00:35.700000 PDT,+200001.571563+100217.403676i
2001-08-01 13:00:35.710000 PDT,+200001.544971+100217.451382i
2001-08-01 13:00:35.720000 PDT,+200001.51867+100217.498562i
2001-08-01 13:00:35.730000 PDT,+200001.492656+100217.545221i
2001-08-01 13:00:35.740000 PDT,+200001.466925+100217.591367i
2001-08-01 13:00:35.750000 PDT,+200001.441477+100217.637004i
2001-08-01 13:00:35.760000 PDT,+200001.416307+100217.682136i
2001-08-01 13:00:35.770000 PDT,+200001.391414+100217.726769i
2001-08-01 13:00:35.780000 PDT,+200001.366794+100217.770908i
2001-08-01 13:00:35.790000 PDT,+200001.342444+100217.814558i
2001-08-01 13:00:35.800000 PDT,+200001.318361+100217.857726i
2001-08-01 13:00:35.810000 PDT,+200001.294542+100217.900419i
2001-08-01 13:00:35.820000 PDT,+200001.270983+100217.942636i
2001-08-01 13:00:35.830000 PDT,+200001.247687+100217.984386i
2001-08-01 13:00:35.840000 PDT,+200001.224649+100218.025674i
2001-08-01 13:00:35.850000 PDT,+200001.201863+100218.066503i
2001-08-01 13:00:35.860000 PDT,+200001.179328+100218.10688i
2001-08-01 13:00:35.870000 PDT,+200001.157045+100218.146809i
2001-08-01 13:00:35.880000 PDT,+200001.135009+100218.186296i
2001-08-01 13:00:35.890000 PDT,+200001.113219+100218.225346i
2001-08-01 13:00:35.900000 PDT,+200001.091671+100218.263962i
2001-08-01 13:00:35.910000 PDT,+200001.070362+100218.302151i
2001-08-01 13:00:35.920000 PDT,+200001.04929+100218.339915i
2001-08-01 13:00:35.930000 PDT,+200001.028452+100218.377261i
2001-08-01 13:00:35.940000 PDT,+200001.007846+100218.414191i
2001-08-01 13:00:35.950000 PDT,+200000.98747+100218.450712i
2001-08-01 13:00:35.960000 PDT,+200000.96732+100218.486826i
2001-08-01 13:00:35.970000 PDT,+200000.947398+100218.522539i
2001-08-01 13:00:35.980000 PDT,+200000.927698+100218.557852i
2001-08-01 13:00:35.990000 PDT,+200000.908219+100218.592769i
2001-08-01 13:00:36.000000 PDT,+200000.888957+100218.627297i
2001-08-01 13:00:36.010000 PDT,+200000.869914+100218.66144i
2001-08-01 13:00:36.020000 PDT,+200000.851085+100218.695203i
2001-08-01 13:00:36.030000 PDT,+200000.832469+100218.728587i
2001-08-01 13:00:36.040000 PDT,+200000.814063+100218.761599i
2001-08-01 13:00:36.050000 PDT,+200000.795861+100218.794241i
2001-08-01 13:00:36.060000 PDT,+200000.777867+100218.826518i
2001-08-01 13:00:36.070000 PDT,+200000.760077+100218.858434i
2001-08-01 13:00:36.080000 PDT,+200000.742577+100218.890039i
2001-08-01 13:00:36.090000 PDT,+200000.721513+100218.931014i
2001-08-01 13:00:36.100000 PDT,+200000.69983+100218.975548i
2001-08-01 13:00:36.110000 PDT,+200000.678632+100219.020771i
2001-08-01 13:00:36.120000 PDT,+200000.658328+100219.065319i
2001-08-01 13:00:36.130000 PDT,+200000.639027+100219.108614i
2001-08-01 13:00:36.140000 PDT,+200000.620704+100219.150452i
2001-08-01 13:00:36.150000 PDT,+200000.603287+100219.190809i
2001-08-01 13:00:36.160000 PDT,+200000.586683+100219.229727i
2001-08-01 13:00:36.170000 PDT,+200000.570804+100219.267275i
2001-08-01 13:00:36.180000 PDT,+200000.555565+100219.303531i
2001-08-01 13:00:36.190000 PDT,+200000.54089+100219.338576i
2001-08-01 13:00:36.200000 PDT,+200000.526705+100219.372482i
2001-08-01 13:00:36.210000 PDT,+200000.512955+100219.405324i
2001-08-01 13:00:36.220000 PDT,+200000.499585+100219.437168i
2001-08-01 13:00:36.230000 PDT,+200000.486551+100219.468074i
2001-08-01 13:00:36.240000 PDT,+200000.473814+100219.498099i
2001-08-01 13:00:36.250000 PDT,+200000.461339+100219.527295i
2001-08-01 13:00:36.260000 PDT,+200000.449095+100219.555711i
2001-08-01 13:00:36.270000 PDT,+200000.437059+100219.58339i
2001-08-01 13:00:36.280000 PDT,+200000.425209+100219.61037i
2001-08-01 13:00:36.290000 PDT,+200000.413527+100219.636692i
2001-08-01 13:00:36.300000 PDT,+200000.401997+100219.662384i
2001-08-01 13:00:36.310000 PDT,+200000.390606+100219.687481i
2001-08-01 13:00:36.320000 PDT,+200000.379336+100219.712008i
2001-08-01 13:00:36.330000 PDT,+200000.368184+100219.73599i
2001-08-01 13:00:36.340000 PDT,+200000.357137+100219.759454i
2001-08-01 13:00:36.350000 PDT,+200000.346191+100219.782422i
2001-08-01 13:00:36.360000 PDT,+200000.335341+100219.804911i
2001-08-01 13:00:36.370000 PDT,+200000.32458+100219.826944i
2001-08-01 13:00:36.380000 PDT,+200000.313906+100219.848537i
2001-08-01 13:00:36.390000 PDT,+200000.303317+100219.869708i
2001-08-01 13:00:36.400000 PDT,+200000.292813+100219.890473i
2001-08-01 13:00:36.410000 PDT,+200000.282384+100219.910846i
2001-08-01 13:00:36.420000 PDT,+200000.272033+100219.930839i
2001-08-01 13:00:36.430000 PDT,+200000.261758+100219.950468i
2001-08-01 13:00:36.440000 PDT,+200000.251559+100219.969743i
2001-08-01 13:00:36.450000 PDT,+200000.241435+100219.988674i
2001-08-01 13:00:36.460000 PDT,+200000.231387+100220.007272i
2001-08-01 13:00:36.470000 PDT,+200000.221416+100220.025549i
2001-08-01 13:00:36.480000 PDT,+200000.211522+100220.043512i
2001-08-01 13:00:36.490000 PDT,+200000.201702+100220.061171i
2001-08-01 13:00:36.500000 PDT,+200000.191957+100220.078537i
2001-08-01 13:00:36.510000 PDT,+200000.182291+100220.095617i
2001-08-01 13:00:36.520000 PDT,+200000.143111+100220.101354i
2001-08-01 13:00:36.530000 PDT,+200000.093009+100220.10165i
2001-08-01 13:00:36.540000 PDT,+200000.040858+100220.099593i
2001-08-01 13:00:36.550000 PDT,+199999.99079+100220.096887i
2001-08-01 13:00:36.560000 PDT,+199999.944595+100220.094494i
2001-08-01 13:00:36.570000 PDT,+199999.902923+100220.092948i
2001-08-01 13:00:36.580000 PDT,+199999.865859+100220.092545i
2001-08-01 13:00:36.590000 PDT,+199999.833229+100220.09344i
2001-08-01 13:00:36.600000 PDT,+199999.804756+100220.09571i
2001-08-01 13:00:36.610000 PDT,+199999.780125+100220.099391i
2001-08-01 13:00:36.620000 PDT,+199999.759023+100220.104495i
2001-08-01 13:00:36.630000 PDT,+199999.741157+100220.111011i
2001-08-01 13:00:36.640000 PDT,+199999.726253+100220.118922i
2001-08-01 13:00:36.650000 PDT,+199999.714065+100220.128201i
2001-08-01 13:00:36.660000 PDT,+199999.704361+100220.138816i
2001-08-01 13:00:36.670000 PDT,+199999.696939+100220.150731i
2001-08-01 13:00:36.680000 PDT,+199999.691612+100220.163906i
2001-08-01 13:00:36.690000 PDT,+199999.688203+100220.178297i
2001-08-01 13:00:36.700000 PDT,+199999.686557+100220.193852i
2001-08-01 13:00:36.710000 PDT,+199999.686529+100220.210526i
2001-08-01 13:00:36.720000 PDT,+199999.68799+100220.228269i
2001-08-01 13:00:36.730000 PDT,+199999.690818+100220.247033i
2001-08-01 13:00:36.740000 PDT,+199999.694902+100220.266768i
2001-08-01 13:00:36.750000 PDT,+199999.700142+100220.287424i
2001-08-01 13:00:36.760000 PDT,+199999.706446+100220.308951i
2001-08-01 13:00:36.770000 PDT,+199999.713728+100220.331301i
2001-08-01 13:00:36.780000 PDT,+199999.721909+100220.354426i
2001-08-01 13:00:36.790000 PDT,+199999.730916+100220.378279i
2001-08-01 13:00:36.800000 PDT,+199999.740682+100220.402813i
2001-08-01 13:00:36.810000 PDT,+199999.751145+100220.427983i
2001-08-01 13:00:36.820000 PDT,+199999.762249+100220.453745i
2001-08-01 13:00:36.830000 PDT,+199999.77394+100220.480058i
2001-08-01 13:00:36.840000 PDT,+199999.786167+100220.506879i
2001-08-01 13:00:36.850000 PDT,+199999.798886+100220.53417i
2001-08-01 13:00:36.860000 PDT,+199999.812054+100220.561888i
2001-08-01 13:00:36.870000 PDT,+199999.825633+100220.590001i
2001-08-01 13:00:36.880000 PDT,+199999.839584+100220.618473i
2001-08-01 13:00:36.890000 PDT,+199999.853872+100220.647269i
2001-08-01 13:00:36.900000 PDT,+199999.868467+100220.676355i
2001-08-01 13:00:36.910000 PDT,+199999.883342+100220.705699i
2001-08-01 13:00:36.920000 PDT,+199999.898468+100220.735272i
2001-08-01 13:00:36.930000 PDT,+199999.913815+100220.765046i
2001-08-01 13:00:36.940000 PDT,+199999.929358+100220.794992i
2001-08-01 13:00:36.950000 PDT,+199999.945075+100220.825084i
2001-08-01 13:00:36.960000 PDT,+199999.960945+100220.855294i
2001-08-01 13:00:36.970000 PDT,+199999.976948+100220.885598i
2001-08-01 13:00:36.980000 PDT,+199999.993067+100220.915974i
2001-08-01 13:00:36.990000 PDT,+200000.009283+100220.9464i
2001-08-01 13:00:37.000000 PDT,+200000.025577+100220.976857i
2001-08-01 13:00:37.010000 PDT,+200000.041936+100221.007322i
2001-08-01 13:00:37.020000 PDT,+200000.058346+100221.037778i
2001-08-01 13:00:37.030000 PDT,+200000.074794+100221.068206i
2001-08-01 13:00:37.040000 PDT,+200000.091264+100221.098592i
2001-08-01 13:00:37.050000 PDT,+200000.107744+100221.128919i
2001-08-01 13:00:37.060000 PDT,+200000.124222+100221.159167i
2001-08-01 13:00:37.070000 PDT,+200000.14069+100221.189324i
2001-08-01 13:00:37.080000 PDT,+200000.157138+100221.219376i
2001-08-01 13:00:37.090000 PDT,+200000.173558+100221.249314i
2001-08-01 13:00:37.100000 PDT,+200000.189937+100221.279124i
2001-08-01 13:00:37.110000 PDT,+200000.18299+100221.286494i
2001-08-01 13:00:37.120000 PDT,+200000.165026+100221.282649i
2001-08-01 13:00:37.130000 PDT,+200000.142276+100221.273385i
2001-08-01 13:00:37.140000 PDT,+200000.117842+100221.261735i
2001-08-01 13:00:37.150000 PDT,+200000.093245+100221.249256i
2001-08-01 13:00:37.160000 PDT,+200000.069206+100221.236729i
2001-08-01 13:00:37.170000 PDT,+200000.046044+100221.224528i
2001-08-01 13:00:37.180000 PDT,+200000.023877+100221.212823i
2001-08-01 13:00:37.190000 PDT,+200000.00273+100221.201684i
2001-08-01 13:00:37.200000 PDT,+199999.982584+100221.191135i
2001-08-01 13:00:37.210000 PDT,+199999.963399+100221.181177i
2001-08-01 13:00:37.220000 PDT,+199999.945123+100221.171802i
2001-08-01 13:00:37.230000 PDT,+199999.92771+100221.162995i
2001-08-01 13:00:37.240000 PDT,+199999.911107+100221.15474i
2001-08-01 13:00:37.250000 PDT,+199999.895267+100221.147021i
2001-08-01 13:00:37.260000 PDT,+199999.880146+100221.139814i
2001-08-01 13:00:37.270000 PDT,+199999.865703+100221.133098i
2001-08-01 13:00:37.280000 PDT,+199999.851897+100221.126851i
2001-08-01 13:00:37.290000 PDT,+199999.838691+100221.121057i
2001-08-01 13:00:37.300000 PDT,+199999.826051+100221.115693i
2001-08-01 13:00:37.310000 PDT,+199999.813948+100221.110741i
2001-08-01 13:00:37.320000 PDT,+199999.802351+100221.106179i
2001-08-01 13:00:37.330000 PDT,+199999.791227+100221.101992i
2001-08-01 13:00:37.340000 PDT,+199999.780557+100221.098161i
2001-08-01 13:00:37.350000 PDT,+199999.770314+100221.094668i
2001-08-01 13:00:37.360000 PDT,+199999.760475+100221.0915i
2001-08-01 13:00:37.370000 PDT,+199999.751019+100221.088639i
2001-08-01 13:00:37.380000 PDT,+199999.741926+100221.086067i
2001-08-01 13:00:37.390000 PDT,+199999.733176+100221.083772i
2001-08-01 13:00:37.400000 PDT,+199999.724755+100221.081737i
2001-08-01 13:00:37.410000 PDT,+199999.716644+100221.07995i
2001-08-01 13:00:37.420000 PDT,+199999.708828+100221.078399i
2001-08-01 13:00:37.430000 PDT,+199999.701292+100221.077069i
2001-08-01 13:00:37.440000 PDT,+199999.694022+100221.075949i
2001-08-01 13:00:37.450000 PDT,+199999.687006+100221.075025i
2001-08-01 13:00:37.460000 PDT,+199999.680235+100221.074288i
2001-08-01 13:00:37.470000 PDT,+199999.673692+100221.073729i
2001-08-01 13:00:37.480000 PDT,+199999.66737+100221.073338i
2001-08-01 13:00:37.490000 PDT,+199999.66126+100221.073102i
2001-08-01 13:00:37.500000 PDT,+199999.655352+100221.073015i
2001-08-01 13:00:37.510000 PDT,+199999.649637+100221.073065i
2001-08-01 13:00:37.520000 PDT,+199999.644107+100221.073246i
2001-08-01 13:00:37.530000 PDT,+199999.63875+100221.073551i
2001-08-01 13:00:37.540000 PDT,+199999.633561+100221.073969i
2001-08-01 13:00:37.550000 PDT,+199999.628534+100221.074494i
2001-08-01 13:00:37.560000 PDT,+199999.623661+100221.075123i
2001-08-01 13:00:37.570000 PDT,+199999.618936+100221.075844i
2001-08-01 13:00:37.580000 PDT,+199999.614354+100221.076653i
2001-08-01 13:00:37.590000 PDT,+199999.609907+100221.07754i
2001-08-01 13:00:37.600000 PDT,+199999.605591+100221.078503i
2001-08-01 13:00:37.610000 PDT,+199999.601398+100221.079532i
2001-08-01 13:00:37.620000 PDT,+199999.597327+100221.08063i
2001-08-01 13:00:37.630000 PDT,+199999.593375+100221.081789i
2001-08-01 13:00:37.640000 PDT,+199999.589535+100221.083003i
2001-08-01 13:00:37.650000 PDT,+199999.585804+100221.084268i
2001-08-01 13:00:37.660000 PDT,+199999.582176+100221.085578i
2001-08-01 13:00:37.670000 PDT,+199999.57865+100221.086931i
2001-08-01 13:00:37.680000 PDT,+199999.575217+100221.088324i
2001-08-01 13:00:37.690000 PDT,+199999.57188+100221.089753i
2001-08-01 13:00:37.700000 PDT,+199999.568633+100221.091213i
2001-08-01 13:00:37.710000 PDT,+199999.565472+100221.092701i
2001-08-01 13:00:37.720000 PDT,+199999.562395+100221.094216i
2001-08-01 13:00:37.730000 PDT,+199999.559399+100221.095753i
2001-08-01 13:00:37.740000 PDT,+199999.556482+100221.097308i
2001-08-01 13:00:37.750000 PDT,+199999.553642+100221.098879i
2001-08-01 13:00:37.760000 PDT,+199999.550875+100221.100466i
2001-08-01 13:00:37.770000 PDT,+199999.548179+100221.102066i
2001-08-01 13:00:37.780000 PDT,+199999.545551+100221.103676i
2001-08-01 13:00:37.790000 PDT,+199999.542991+100221.105295i
2001-08-01 13:00:37.800000 PDT,+199999.540493+100221.10692i
2001-08-01 13:00:37.810000 PDT,+199999.538059+100221.108547i
2001-08-01 13:00:37.820000 PDT,+199999.535688+100221.110177i
2001-08-01 13:00:37.830000 PDT,+199999.533376+100221.111809i
2001-08-01 13:00:37.840000 PDT,+199999.531122+100221.11344i
2001-08-01 13:00:37.850000 PDT,+199999.528924+100221.115067i
2001-08-01 13:00:37.860000 PDT,+199999.526781+100221.116693i
2001-08-01 13:00:37.870000 PDT,+199999.52469+100221.118313i
2001-08-01 13:00:37.880000 PDT,+199999.522654+100221.119926i
2001-08-01 13:00:37.890000 PDT,+199999.520668+100221.121533i
2001-08-01 13:00:37.900000 PDT,+199999.518732+100221.12313i
2001-08-01 13:00:37.910000 PDT,+199999.516843+100221.124717i
2001-08-01 13:00:37.920000 PDT,+199999.514998+100221.126292i
2001-08-01 13:00:37.930000 PDT,+199999.513202+100221.12786i
2001-08-01 13:00:37.940000 PDT,+199999.511448+100221.129414i
2001-08-01 13:00:37.950000 PDT,+199999.509738+100221.130956i
2001-08-01 13:00:37.960000 PDT,+199999.508067+100221.132485i
2001-08-01 13:00:37.970000 PDT,+199999.506438+100221.133999i
2001-08-01 13:00:37.980000 PDT,+199999.504849+100221.135498i
2001-08-01 13:00:37.990000 PDT,+199999.503301+100221.136981i
2001-08-01 13:00:38.000000 PDT,+199999.501792+100221.138447i
2001-08-01 13:00:38.010000 PDT,+199999.500319+100221.139898i
2001-08-01 13:00:38.020000 PDT,+199999.498884+100221.141331i
2001-08-01 13:00:38.030000 PDT,+199999.497487+100221.142747i
2001-08-01 13:00:38.040000 PDT,+199999.496124+100221.144143i
2001-08-01 13:00:38.050000 PDT,+199999.494796+100221.145521i
2001-08-01 13:00:38.060000 PDT,+199999.493499+100221.146883i
2001-08-01 13:00:38.070000 PDT,+199999.492234+100221.148225i
2001-08-01 13:00:38.080000 PDT,+199999.491002+100221.149552i
2001-08-01 13:00:38.090000 PDT,+199999.489801+100221.150858i
2001-08-01 13:00:38.100000 PDT,+199999.488633+100221.152145i
2001-08-01 13:00:38.110000 PDT,+199999.487496+100221.153412i
2001-08-01 13:00:38.120000 PDT,+199999.486389+100221.154659i
2001-08-01 13:00:38.130000 PDT,+199999.485309+100221.155883i
2001-08-01 13:00:38.140000 PDT,+199999.484259+100221.157088i
2001-08-01 13:00:38.150000 PDT,+199999.483236+100221.158272i
2001-08-01 13:00:38.160000 PDT,+199999.48224+100221.159438i
2001-08-01 13:00:38.170000 PDT,+199999.481273+100221.160581i
2001-08-01 13:00:38.180000 PDT,+199999.480332+100221.161703i
2001-08-01 13:00:38.190000 PDT,+199999.479414+100221.162803i
2001-08-01 13:00:38.200000 PDT,+199999.478525+100221.163885i
2001-08-01 13:00:38.210000 PDT,+199999.47766+100221.164944i
2001-08-01 13:00:38.220000 PDT,+199999.476816+100221.165983i
2001-08-01 13:00:38.230000 PDT,+199999.475999+100221.167001i
2001-08-01 13:00:38.240000 PDT,+199999.475204+100221.167999i
2001-08-01 13:00:38.250000 PDT,+199999.474435+100221.168977i
2001-08-01 13:00:38.260000 PDT,+199999.473689+100221.169935i
2001-08-01 13:00:38.270000 PDT,+199999.472966+100221.170872i
2001-08-01 13:00:38.280000 PDT,+199999.472267+100221.171789i
2001-08-01 13:00:38.290000 PDT,+199999.471591+100221.172686i
2001-08-01 13:00:38.300000 PDT,+199999.470935+100221.173563i
2001-08-01 13:00:38.310000 PDT,+199999.4703+100221.174418i
2001-08-01 13:00:38.320000 PDT,+199999.469685+100221.175254i
2001-08-01 13:00:38.330000 PDT,+199999.469088+100221.17607i
2001-08-01 13:00:38.340000 PDT,+199999.468513+100221.176866i
2001-08-01 13:00:38.350000 PDT,+199999.467957+100221.17764i
2001-08-01 13:00:38.360000 PDT,+199999.467421+100221.178393i
2001-08-01 13:00:38.370000 PDT,+199999.466903+100221.179128i
2001-08-01 13:00:38.380000 PDT,+199999.466405+100221.179842i
2001-08-01 13:00:38.390000 PDT,+199999.465928+100221.180538i
2001-08-01 13:00:38.400000 PDT,+199999.465465+100221.181215i
2001-08-01 13:00:38.410000 PDT,+199999.465022+100221.181872i
2001-08-01 13:00:38.420000 PDT,+199999.464598+100221.18251i
2001-08-01 13:00:38.430000 PDT,+199999.464192+100221.183129i
2001-08-01 13:00:38.440000 PDT,+199999.463804+100221.183731i
2001-08-01 13:00:38.450000 PDT,+199999.46343+100221.184314i
2001-08-01 13:00:38.460000 PDT,+199999.463072+100221.184877i
2001-08-01 13:00:38.470000 PDT,+199999.462732+100221.185423i
2001-08-01 13:00:38.480000 PDT,+199999.462408+100221.18595i
2001-08-01 13:00:38.490000 PDT,+199999.462099+100221.186458i
2001-08-01 13:00:38.500000 PDT,+199999.461806+100221.186949i
2001-08-01 13:00:38.510000 PDT,+199999.46153+100221.187421i
2001-08-01 13:00:38.520000 PDT,+199999.461269+100221.187873i
2001-08-01 13:00:38.530000 PDT,+199999.461021+100221.18831i
2001-08-01 13:00:38.540000 PDT,+199999.46079+100221.188728i
2001-08-01 13:00:38.550000 PDT,+199999.460573+100221.189128i
2001-08-01 13:00:38.560000 PDT,+199999.460371+100221.189512i
2001-08-01 13:00:38.570000 PDT,+199999.460186+100221.189882i
2001-08-01 13:00:38.580000 PDT,+199999.460013+100221.190234i
2001-08-01 13:00:38.590000 PDT,+199999.459852+100221.190571i
2001-08-01 13:00:38.600000 PDT,+199999.459704+100221.19089i
2001-08-01 13:00:38.610000 PDT,+199999.45957+100221.191193i
2001-08-01 13:00:38.620000 PDT,+199999.45945+100221.191481i
2001-08-01 13:00:38.630000 PDT,+199999.459343+100221.191752i
2001-08-01 13:00:38.640000 PDT,+199999.459248+100221.192006i
2001-08-01 13:00:38.650000 PDT,+199999.459167+100221.192247i
2001-08-01 13:00:38.660000 PDT,+199999.459099+100221.192474i
2001-08-01 13:00:38.670000 PDT,+199999.459044+100221.192682i
2001-08-01 13:00:38.680000 PDT,+199999.459+100221.192875i
2001-08-01 13:00:38.690000 PDT,+199999.458969+100221.193053i
2001-08-01 13:00:38.700000 PDT,+199999.458949+100221.193214i
2001-08-01 13:00:38.710000 PDT,+199999.458942+100221.193362i
2001-08-01 13:00:38.720000 PDT,+199999.458947+100221.193497i
2001-08-01 13:00:38.730000 PDT,+199999.458963+100221.193617i
2001-08-01 13:00:38.740000 PDT,+199999.458991+100221.193723i
2001-08-01 13:00:38.750000 PDT,+199999.459028+100221.193814i
2001-08-01 13:00:38.760000 PDT,+199999.459078+100221.193891i
2001-08-01 13:00:38.770000 PDT,+199999.459136+100221.193949i
2001-08-01 13:00:38.780000 PDT,+199999.459203+100221.193998i
2001-08-01 13:00:38.790000 PDT,+199999.459283+100221.194035i
2001-08-01 13:00:38.800000 PDT,+199999.459371+100221.194058i
2001-08-01 13:00:38.810000 PDT,+199999.45947+100221.19407i
2001-08-01 13:00:38.820000 PDT,+199999.459576+100221.194068i
2001-08-01 13:00:38.830000 PDT,+199999.459693+100221.194055i
2001-08-01 13:00:38.840000 PDT,+199999.459822+100221.194031i
2001-08-01 13:00:38.850000 PDT,+199999.45996+100221.193991i
2001-08-01 13:00:38.860000 PDT,+199999.460109+100221.193939i
2001-08-01 13:00:38.870000 PDT,+199999.460269+100221.193874i
2001-08-01 13:00:38.880000 PDT,+199999.460438+100221.193797i
2001-08-01 13:00:38.890000 PDT,+199999.460615+100221.193707i
2001-08-01 13:00:38.900000 PDT,+199999.460801+100221.193607i
2001-08-01 13:00:38.910000 PDT,+199999.460997+100221.193493i
2001-08-01 13:00:38.920000 PDT,+199999.461203+100221.193369i
2001-08-01 13:00:38.930000 PDT,+199999.461418+100221.193234i
2001-08-01 13:00:38.940000 PDT,+199999.461641+100221.193089i
2001-08-01 13:00:38.950000 PDT,+199999.461871+100221.19293i
2001-08-01 13:00:38.960000 PDT,+199999.462109+100221.19276i
2001-08-01 13:00:38.970000 PDT,+199999.462355+100221.192579i
2001-08-01 13:00:38.980000 PDT,+199999.46261+100221.192388i
2001-08-01 13:00:38.990000 PDT,+199999.462872+100221.192187i
2001-08-01 13:00:39.000000 PDT,+199999.463141+100221.191975i
2001-08-01 13:00:39.010000 PDT,+199999.463419+100221.191751i
2001-08-01 13:00:39.020000 PDT,+199999.463704+100221.191517i
2001-08-01 13:00:39.030000 PDT,+199999.463997+100221.191274i
2001-08-01 13:00:39.040000 PDT,+199999.464297+100221.19102i
2001-08-01 13:00:39.050000 PDT,+199999.464603+100221.190756i
2001-08-01 13:00:39.060000 PDT,+199999.464919+100221.190481i
2001-08-01 13:00:39.070000 PDT,+199999.465242+100221.190196i
2001-08-01 13:00:39.080000 PDT,+199999.46557+100221.189903i
2001-08-01 13:00:39.090000 PDT,+199999.465907+100221.189601i
2001-08-01 13:00:39.100000 PDT,+199999.46625+100221.189291i
2001-08-01 13:00:39.110000 PDT,+199999.4666+100221.18897i
2001-08-01 13:00:39.120000 PDT,+199999.466956+100221.188641i
2001-08-01 13:00:39.130000 PDT,+199999.467321+100221.188304i
2001-08-01 13:00:39.140000 PDT,+199999.467692+100221.187957i
2001-08-01 13:00:39.150000 PDT,+199999.46807+100221.187601i
2001-08-01 13:00:39.160000 PDT,+199999.468454+100221.187235i
2001-08-01 13:00:39.170000 PDT,+199999.468845+100221.186863i
2001-08-01 13:00:39.180000 PDT,+199999.469241+100221.186482i
2001-08-01 13:00:39.190000 PDT,+199999.469645+100221.186094i
2001-08-01 13:00:39.200000 PDT,+199999.470054+100221.185698i
2001-08-01 13:00:39.210000 PDT,+199999.470466+100221.185293i
2001-08-01 13:00:39.220000 PDT,+199999.470885+100221.18488i
2001-08-01 13:00:39.230000 PDT,+199999.471311+100221.18446i
2001-08-01 13:00:39.240000 PDT,+199999.47174+100221.184032i
2001-08-01 13:00:39.250000 PDT,+199999.472176+100221.183597i
2001-08-01 13:00:39.260000 PDT,+199999.472615+100221.183152i
2001-08-01 13:00:39.270000 PDT,+199999.47306+100221.1827i
2001-08-01 13:00:39.280000 PDT,+199999.473514+100221.182241i
2001-08-01 13:00:39.290000 PDT,+199999.473971+100221.181773i
2001-08-01 13:00:39.300000 PDT,+199999.474433+100221.181301i
2001-08-01 13:00:39.310000 PDT,+199999.474897+100221.180821i
2001-08-01 13:00:39.320000 PDT,+199999.475367+100221.180332i
2001-08-01 13:00:39.330000 PDT,+199999.475844+100221.179837i
2001-08-01 13:00:39.340000 PDT,+199999.476325+100221.179336i
2001-08-01 13:00:39.350000 PDT,+199999.476812+100221.178831i
2001-08-01 13:00:39.360000 PDT,+199999.477305+100221.178319i
2001-08-01 13:00:39.370000 PDT,+199999.477802+100221.177798i
2001-08-01 13:00:39.380000 PDT,+199999.478303+100221.17727i
2001-08-01 13:00:39.390000 PDT,+199999.478809+100221.176737i
2001-08-01 13:00:39.400000 PDT,+199999.479317+100221.176196i
2001-08-01 13:00:39.410000 PDT,+199999.479832+100221.17565i
2001-08-01 13:00:39.420000 PDT,+199999.480353+100221.175097i
2001-08-01 13:00:39.430000 PDT,+199999.480877+100221.174537i
2001-08-01 13:00:39.440000 PDT,+199999.481405+100221.173974i
2001-08-01 13:00:39.450000 PDT,+199999.481938+100221.173404i
2001-08-01 13:00:39.460000 PDT,+199999.482474+100221.172828i
2001-08-01 13:00:39.470000 PDT,+199999.483015+100221.172245i
2001-08-01 13:00:39.480000 PDT,+199999.483558+100221.171658i
2001-08-01 13:00:39.490000 PDT,+199999.484105+100221.171065i
2001-08-01 13:00:39.500000 PDT,+199999.484654+100221.170468i
2001-08-01 13:00:39.510000 PDT,+199999.485207+100221.169867i
2001-08-01 13:00:39.520000 PDT,+199999.485767+100221.169259i
2001-08-01 13:00:39.530000 PDT,+199999.486332+100221.168646i
2001-08-01 13:00:39.540000 PDT,+199999.4869+100221.168028i
2001-08-01 13:00:39.550000 PDT,+199999.487471+100221.167405i
2001-08-01 13:00:39.560000 PDT,+199999.488044+100221.166777i
2001-08-01 13:00:39.570000 PDT,+199999.488622+100221.166144i
2001-08-01 13:00:39.580000 PDT,+199999.489203+100221.165507i
2001-08-01 13:00:39.590000 PDT,+199999.489788+100221.164864i
2001-08-01 13:00:39.600000 PDT,+199999.490376+100221.164216i
2001-08-01 13:00:39.610000 PDT,+199999.490966+100221.163563i
2001-08-01 13:00:39.620000 PDT,+199999.491559+100221.162906i
2001-08-01 13:00:39.630000 PDT,+199999.492155+100221.162244i
2001-08-01 13:00:39.640000 PDT,+199999.492754+100221.161576i
2001-08-01 13:00:39.650000 PDT,+199999.493357+100221.160904i
2001-08-01 13:00:39.660000 PDT,+199999.493964+100221.160229i
2001-08-01 13:00:39.670000 PDT,+199999.494573+100221.159552i
2001-08-01 13:00:39.680000 PDT,+199999.495185+100221.158871i
2001-08-01 13:00:39.690000 PDT,+199999.495799+100221.158184i
2001-08-01 13:00:39.700000 PDT,+199999.496415+100221.157495i
2001-08-01 13:00:39.710000 PDT,+199999.497036+100221.156799i
2001-08-01 13:00:39.720000 PDT,+199999.497658+100221.156101i
2001-08-01 13:00:39.730000 PDT,+199999.498284+100221.155399i
2001-08-01 13:00:39.740000 PDT,+199999.498912+100221.154694i
2001-08-01 13:00:39.750000 PDT,+199999.499541+100221.153985i
